index,n
0,10
1,3
2,8
3,5
4,1
5,2
6,2
7,8
8,8
9,2
10,1
11,5
12,5
13,10
14,10
15,4
16,5
17,7
18,4
19,4
20,1
21,3
22,9
23,5
24,6
25,5
26,8
27,2
28,0
29,9
30,10
31,10
32,10
33,3
34,2
35,3
36,5
37,10
38,7
39,2
40,9
41,6
42,9
43,3
44,4
45,3
46,5
47,9
48,10
49,3
50,6
51,3
52,9
53,0
54,4
55,2
56,2
57,1
58,5
59,5
60,3
61,3
62,8
63,7
64,3
65,3
66,0
67,5
68,4
69,3
70,1
71,4
72,5
73,5
74,6
75,6
76,4
77,8
78,1
79,10
80,3
81,2
82,4
83,4
84,10
85,0
86,8
87,2
88,4
89,2
90,5
91,6
92,7
93,6
94,6
95,10
96,7
97,7
98,6
99,3
100,6
101,2
102,7
103,0
104,2
105,0
106,5
107,6
108,2
109,0
110,9
111,5
112,9
113,2
114,5
115,4
116,7
117,4
118,10
119,3
120,0
121,7
122,3
123,5
124,9
125,0
126,6
127,5
128,7
129,9
130,6
131,2
132,2
133,2
134,9
135,6
136,10
137,8
138,1
139,2
140,9
141,10
142,1
143,9
144,9
145,8
146,3
147,3
148,9
149,6
150,3
151,10
152,7
153,10
154,0
155,5
156,7
157,7
158,10
159,2
160,0
161,2
162,9
163,3
164,4
165,1
166,4
167,3
168,2
169,7
170,8
171,1
172,1
173,6
174,9
175,0
176,10
177,4
178,3
179,2
180,4
181,2
182,8
183,10
184,9
185,6
186,7
187,0
188,6
189,4
190,3
191,4
192,5
193,0
194,8
195,2
196,2
197,3
198,4
199,2
200,10
201,0
202,0
203,5
204,6
205,10
206,6
207,1
208,4
209,8
210,7
211,5
212,6
213,10
214,0
215,2
216,3
217,5
218,10
219,8
220,4
221,4
222,0
223,3
224,7
225,10
226,2
227,5
228,1
229,1
230,1
231,5
232,7
233,7
234,5
235,5
236,2
237,5
238,5
239,5
240,5
241,5
242,1
243,8
244,4
245,10
246,4
247,9
248,2
249,4
250,6
251,1
252,8
253,4
254,2
255,6
256,9
257,3
258,1
259,9
260,6
261,1
262,2
263,7
264,8
265,6
266,4
267,2
268,6
269,1
270,10
271,8
272,2
273,2
274,9
275,2
276,4
277,2
278,0
279,8
280,10
281,8
282,7
283,5
284,0
285,4
286,1
287,1
288,3
289,5
290,9
291,10
292,0
293,8
294,4
295,1
296,5
297,4
298,3
299,1
300,10
301,2
302,4
303,8
304,10
305,10
306,5
307,2
308,9
309,10
310,6
311,8
312,9
313,1
314,7
315,8
316,4
317,10
318,7
319,7
320,2
321,7
322,0
323,10
324,0
325,7
326,1
327,8
328,7
329,9
330,4
331,0
332,10
333,5
334,9
335,9
336,9
337,7
338,10
339,3
340,10
341,7
342,2
343,2
344,6
345,8
346,3
347,0
348,9
349,1
350,6
351,2
352,5
353,10
354,10
355,10
356,10
357,6
358,2
359,1
360,9
361,3
362,8
363,0
364,0
365,2
366,0
367,4
368,7
369,7
370,3
371,9
372,4
373,3
374,2
375,7
376,0
377,5
378,5
379,6
380,0
381,10
382,6
383,0
384,10
385,8
386,3
387,3
388,7
389,8
390,5
391,1
392,2
393,4
394,2
395,7
396,8
397,4
398,9
399,2
400,4
401,2
402,7
403,5
404,9
405,2
406,5
407,8
408,0
409,5
410,9
411,3
412,5
413,0
414,10
415,1
416,6
417,7
418,8
419,8
420,0
421,4
422,5
423,7
424,7
425,9
426,10
427,7
428,1
429,7
430,1
431,1
432,10
433,4
434,10
435,0
436,9
437,5
438,5
439,4
440,4
441,10
442,5
443,0
444,1
445,2
446,5
447,7
448,6
449,0
450,9
451,3
452,1
453,2
454,10
455,8
456,9
457,6
458,4
459,3
460,1
461,4
462,5
463,8
464,6
465,1
466,2
467,1
468,9
469,0
470,5
471,9
472,3
473,2
474,0
475,3
476,5
477,7
478,5
479,1
480,1
481,0
482,10
483,9
484,1
485,0
486,9
487,0
488,9
489,8
490,7
491,10
492,4
493,2
494,6
495,5
496,4
497,3
498,9
499,8
