index,n
0,5
1,2
2,8
3,3
4,4
5,10
6,2
7,8
8,6
9,2
10,5
11,1
12,10
13,6
14,2
15,7
16,7
17,0
18,7
19,7
20,9
21,9
22,4
23,5
24,5
25,7
26,1
27,1
28,2
29,5
30,3
31,9
32,7
33,8
34,5
35,5
36,0
37,1
38,4
39,6
40,1
41,3
42,1
43,4
44,1
45,3
46,5
47,9
48,3
49,7
50,9
51,4
52,6
53,0
54,9
55,3
56,2
57,0
58,10
59,7
60,10
61,10
62,5
63,3
64,5
65,10
66,9
67,8
68,0
69,10
70,7
71,1
72,8
73,9
74,4
75,10
76,2
77,6
78,6
79,7
80,4
81,7
82,1
83,0
84,3
85,4
86,10
87,6
88,10
89,6
90,3
91,9
92,5
93,7
94,4
95,9
96,5
97,4
98,9
99,3
100,1
101,4
102,3
103,9
104,6
105,9
106,8
107,4
108,9
109,3
110,10
111,9
112,6
113,3
114,1
115,1
116,0
117,6
118,7
119,9
120,3
121,5
122,5
123,7
124,1
125,3
126,6
127,5
128,8
129,6
130,6
131,10
132,3
133,4
134,5
135,6
136,5
137,5
138,4
139,2
140,6
141,5
142,9
143,6
144,3
145,4
146,9
147,3
148,0
149,9
150,8
151,9
152,5
153,6
154,7
155,8
156,3
157,8
158,9
159,4
160,4
161,3
162,8
163,3
164,10
165,1
166,6
167,7
168,2
169,3
170,0
171,4
172,2
173,7
174,7
175,10
176,10
177,4
178,4
179,7
180,2
181,7
182,4
183,2
184,9
185,10
186,8
187,3
188,10
189,9
190,4
191,10
192,3
193,1
194,10
195,3
196,2
197,7
198,9
199,8
200,9
201,7
202,3
203,2
204,0
205,2
206,7
207,2
208,0
209,8
210,8
211,10
212,9
213,4
214,4
215,5
216,10
217,2
218,1
219,2
220,3
221,9
222,2
223,2
224,4
225,8
226,5
227,6
228,0
229,2
230,10
231,3
232,9
233,1
234,7
235,4
236,8
237,0
238,8
239,4
240,7
241,8
242,2
243,2
244,0
245,2
246,4
247,1
248,6
249,10
250,7
251,7
252,9
253,8
254,5
255,8
256,2
257,5
258,4
259,4
260,1
261,9
262,2
263,1
264,9
265,2
266,9
267,4
268,0
269,5
270,0
271,6
272,7
273,6
274,1
275,10
276,1
277,6
278,7
279,0
280,3
281,3
282,5
283,9
284,3
285,5
286,4
287,0
288,1
289,6
290,7
291,2
292,1
293,8
294,8
295,9
296,10
297,10
298,6
299,9
300,6
301,6
302,0
303,1
304,6
305,10
306,1
307,0
308,4
309,1
310,9
311,0
312,2
313,1
314,0
315,2
316,2
317,9
318,1
319,8
320,3
321,10
322,5
323,2
324,4
325,7
326,3
327,0
328,0
329,1
330,4
331,7
332,7
333,7
334,2
335,8
336,5
337,4
338,5
339,6
340,8
341,1
342,0
343,8
344,2
345,1
346,4
347,3
348,0
349,10
350,9
351,6
352,4
353,2
354,8
355,6
356,1
357,2
358,3
359,8
360,4
361,5
362,2
363,3
364,9
365,4
366,3
367,9
368,6
369,3
370,0
371,8
372,3
373,1
374,0
375,6
376,3
377,8
378,1
379,3
380,9
381,4
382,3
383,4
384,7
385,6
386,1
387,1
388,7
389,9
390,2
391,4
392,6
393,5
394,9
395,1
396,8
397,3
398,9
399,9
400,6
401,0
402,7
403,5
404,1
405,0
406,10
407,5
408,4
409,4
410,5
411,2
412,7
413,0
414,4
415,1
416,10
417,0
418,7
419,2
420,0
421,8
422,2
423,9
424,2
425,4
426,1
427,1
428,10
429,4
430,3
431,6
432,4
433,10
434,8
435,9
436,8
437,5
438,6
439,2
440,0
441,8
442,1
443,9
444,5
445,4
446,1
447,10
448,5
449,6
450,0
451,6
452,9
453,5
454,8
455,2
456,6
457,5
458,0
459,2
460,8
461,1
462,10
463,3
464,9
465,0
466,8
467,3
468,7
469,1
470,3
471,2
472,9
473,0
474,0
475,1
476,9
477,1
478,6
479,1
480,9
481,2
482,10
483,6
484,8
485,7
486,7
487,2
488,3
489,9
490,0
491,1
492,8
493,1
494,8
495,3
496,3
497,7
498,9
499,4
