index,n
0,4
1,9
2,6
3,3
4,3
5,7
6,7
7,9
8,7
9,8
10,9
11,10
12,10
13,8
14,7
15,6
16,4
17,0
18,7
19,0
20,7
21,10
22,6
23,3
24,5
25,8
26,8
27,7
28,5
29,0
30,0
31,2
32,8
33,9
34,6
35,4
36,9
37,7
38,3
39,3
40,8
41,3
42,0
43,1
44,0
45,0
46,6
47,7
48,7
49,10
50,9
51,3
52,0
53,7
54,7
55,7
56,0
57,5
58,4
59,3
60,1
61,3
62,1
63,3
64,4
65,3
66,1
67,9
68,5
69,9
70,1
71,2
72,3
73,2
74,2
75,5
76,7
77,3
78,10
79,0
80,9
81,9
82,3
83,4
84,5
85,3
86,0
87,4
88,8
89,10
90,10
91,6
92,7
93,2
94,7
95,3
96,8
97,6
98,6
99,5
100,6
101,5
102,7
103,1
104,10
105,5
106,4
107,4
108,9
109,9
110,10
111,0
112,6
113,2
114,6
115,8
116,2
117,10
118,4
119,1
120,6
121,10
122,1
123,5
124,1
125,6
126,9
127,8
128,6
129,5
130,9
131,7
132,5
133,4
134,9
135,6
136,8
137,1
138,5
139,5
140,8
141,3
142,7
143,7
144,9
145,4
146,7
147,5
148,10
149,9
150,6
151,2
152,0
153,5
154,3
155,0
156,5
157,7
158,1
159,8
160,4
161,9
162,10
163,0
164,2
165,0
166,7
167,6
168,2
169,9
170,9
171,5
172,1
173,0
174,0
175,9
176,1
177,1
178,5
179,3
180,2
181,0
182,10
183,10
184,4
185,10
186,8
187,7
188,1
189,4
190,9
191,3
192,6
193,10
194,7
195,1
196,0
197,2
198,7
199,0
200,0
201,9
202,8
203,2
204,0
205,5
206,5
207,0
208,9
209,10
210,0
211,8
212,4
213,5
214,1
215,10
216,4
217,0
218,7
219,10
220,2
221,0
222,3
223,9
224,8
225,3
226,7
227,1
228,10
229,0
230,1
231,4
232,6
233,1
234,0
235,1
236,10
237,10
238,0
239,1
240,8
241,4
242,1
243,6
244,8
245,5
246,2
247,4
248,7
249,4
250,1
251,2
252,8
253,5
254,2
255,9
256,6
257,2
258,5
259,7
260,7
261,5
262,5
263,6
264,0
265,10
266,6
267,4
268,6
269,2
270,6
271,8
272,7
273,0
274,5
275,8
276,9
277,7
278,7
279,6
280,2
281,5
282,6
283,1
284,9
285,3
286,4
287,0
288,3
289,5
290,6
291,4
292,0
293,4
294,1
295,5
296,2
297,4
298,8
299,7
300,5
301,7
302,5
303,3
304,7
305,6
306,2
307,3
308,1
309,1
310,8
311,4
312,10
313,2
314,1
315,10
316,7
317,0
318,8
319,8
320,1
321,2
322,3
323,0
324,10
325,1
326,1
327,5
328,5
329,6
330,0
331,9
332,3
333,2
334,4
335,2
336,8
337,10
338,4
339,9
340,0
341,10
342,0
343,10
344,2
345,6
346,3
347,9
348,5
349,4
350,6
351,9
352,9
353,9
354,4
355,8
356,2
357,4
358,6
359,5
360,3
361,5
362,2
363,6
364,4
365,3
366,2
367,5
368,9
369,7
370,5
371,8
372,10
373,5
374,2
375,0
376,9
377,3
378,2
379,2
380,10
381,4
382,3
383,4
384,8
385,7
386,10
387,10
388,0
389,2
390,7
391,8
392,10
393,8
394,4
395,0
396,4
397,1
398,7
399,4
400,9
401,0
402,1
403,0
404,10
405,6
406,2
407,0
408,2
409,4
410,4
411,1
412,10
413,0
414,0
415,2
416,3
417,7
418,6
419,9
420,3
421,5
422,6
423,8
424,6
425,7
426,3
427,8
428,5
429,6
430,4
431,2
432,7
433,9
434,6
435,10
436,10
437,8
438,6
439,10
440,1
441,0
442,7
443,6
444,8
445,5
446,4
447,3
448,0
449,7
450,4
451,0
452,8
453,10
454,5
455,0
456,7
457,10
458,5
459,1
460,5
461,9
462,4
463,1
464,9
465,6
466,10
467,5
468,6
469,8
470,5
471,9
472,4
473,6
474,0
475,6
476,2
477,10
478,3
479,1
480,6
481,7
482,0
483,0
484,4
485,7
486,0
487,2
488,9
489,6
490,1
491,2
492,2
493,8
494,9
495,10
496,7
497,2
498,4
499,7
