index,n
0,9
1,9
2,5
3,1
4,4
5,4
6,9
7,0
8,0
9,8
10,10
11,2
12,4
13,0
14,1
15,10
16,2
17,4
18,0
19,5
20,2
21,3
22,8
23,2
24,5
25,9
26,4
27,1
28,8
29,4
30,5
31,6
32,7
33,5
34,8
35,0
36,6
37,8
38,5
39,2
40,4
41,9
42,2
43,1
44,8
45,7
46,9
47,1
48,6
49,1
50,1
51,3
52,8
53,1
54,7
55,6
56,1
57,9
58,4
59,6
60,0
61,4
62,3
63,4
64,2
65,8
66,9
67,3
68,3
69,3
70,10
71,6
72,0
73,1
74,9
75,6
76,1
77,9
78,7
79,5
80,6
81,2
82,4
83,3
84,2
85,5
86,1
87,2
88,4
89,10
90,9
91,9
92,4
93,2
94,5
95,1
96,5
97,1
98,10
99,2
100,3
101,9
102,4
103,5
104,1
105,7
106,2
107,9
108,3
109,8
110,7
111,0
112,6
113,0
114,5
115,6
116,10
117,5
118,1
119,0
120,3
121,3
122,2
123,2
124,10
125,7
126,6
127,7
128,9
129,0
130,2
131,6
132,2
133,7
134,6
135,9
136,8
137,6
138,2
139,6
140,1
141,8
142,5
143,0
144,1
145,10
146,2
147,5
148,10
149,0
150,6
151,1
152,9
153,0
154,2
155,4
156,1
157,3
158,9
159,10
160,8
161,8
162,7
163,2
164,1
165,8
166,6
167,8
168,8
169,2
170,9
171,5
172,2
173,6
174,7
175,5
176,7
177,5
178,3
179,9
180,6
181,0
182,1
183,1
184,1
185,6
186,8
187,5
188,6
189,2
190,8
191,10
192,0
193,1
194,10
195,4
196,6
197,4
198,8
199,1
200,7
201,3
202,10
203,7
204,4
205,3
206,9
207,3
208,9
209,3
210,5
211,0
212,2
213,4
214,9
215,7
216,7
217,8
218,1
219,4
220,8
221,10
222,3
223,8
224,5
225,9
226,3
227,2
228,8
229,1
230,0
231,8
232,0
233,9
234,1
235,5
236,8
237,3
238,10
239,4
240,5
241,2
242,4
243,0
244,8
245,1
246,0
247,5
248,0
249,4
250,5
251,10
252,3
253,1
254,2
255,1
256,6
257,0
258,8
259,10
260,7
261,10
262,8
263,0
264,2
265,10
266,7
267,8
268,2
269,2
270,1
271,2
272,1
273,5
274,9
275,6
276,8
277,6
278,1
279,8
280,2
281,3
282,0
283,3
284,1
285,2
286,3
287,4
288,9
289,3
290,5
291,5
292,7
293,9
294,10
295,10
296,7
297,7
298,3
299,9
300,5
301,9
302,7
303,8
304,6
305,10
306,2
307,2
308,8
309,0
310,3
311,3
312,0
313,9
314,8
315,1
316,5
317,4
318,4
319,6
320,5
321,3
322,1
323,10
324,6
325,4
326,1
327,6
328,3
329,0
330,5
331,3
332,6
333,8
334,5
335,5
336,10
337,7
338,6
339,2
340,3
341,6
342,7
343,1
344,7
345,5
346,10
347,7
348,1
349,5
350,2
351,6
352,9
353,8
354,6
355,8
356,3
357,7
358,10
359,4
360,3
361,0
362,3
363,10
364,1
365,5
366,9
367,4
368,2
369,4
370,2
371,7
372,4
373,7
374,2
375,3
376,3
377,8
378,8
379,6
380,4
381,9
382,0
383,5
384,9
385,6
386,2
387,0
388,2
389,6
390,5
391,7
392,1
393,7
394,5
395,6
396,5
397,9
398,6
399,8
400,4
401,4
402,1
403,8
404,3
405,6
406,4
407,4
408,9
409,6
410,1
411,3
412,4
413,7
414,10
415,2
416,4
417,3
418,0
419,7
420,4
421,10
422,9
423,5
424,7
425,9
426,0
427,1
428,2
429,6
430,2
431,5
432,6
433,6
434,5
435,0
436,3
437,6
438,8
439,0
440,10
441,4
442,0
443,10
444,6
445,1
446,3
447,3
448,2
449,0
450,0
451,2
452,8
453,1
454,0
455,0
456,5
457,10
458,5
459,6
460,9
461,0
462,4
463,10
464,0
465,3
466,2
467,2
468,9
469,10
470,3
471,1
472,9
473,10
474,2
475,9
476,10
477,4
478,2
479,10
480,9
481,10
482,1
483,4
484,5
485,9
486,9
487,10
488,6
489,3
490,9
491,8
492,8
493,0
494,6
495,0
496,3
497,5
498,0
499,3
