index,n
0,9
1,4
2,0
3,1
4,9
5,0
6,1
7,10
8,8
9,9
10,0
11,10
12,8
13,6
14,4
15,3
16,0
17,4
18,6
19,8
20,10
21,1
22,8
23,4
24,1
25,3
26,6
27,5
28,3
29,9
30,6
31,9
32,1
33,9
34,4
35,2
36,6
37,7
38,8
39,10
40,8
41,9
42,2
43,0
44,6
45,7
46,8
47,1
48,7
49,1
50,4
51,10
52,0
53,8
54,5
55,4
56,7
57,8
58,8
59,2
60,6
61,2
62,8
63,8
64,6
65,6
66,5
67,10
68,6
69,0
70,0
71,6
72,9
73,1
74,8
75,10
76,9
77,1
78,2
79,8
80,9
81,9
82,5
83,0
84,2
85,7
86,3
87,0
88,4
89,2
90,0
91,3
92,3
93,1
94,2
95,5
96,9
97,0
98,10
99,1
100,0
101,1
102,9
103,0
104,9
105,10
106,2
107,1
108,1
109,0
110,0
111,5
112,9
113,0
114,4
115,6
116,6
117,0
118,2
119,3
120,3
121,2
122,6
123,10
124,0
125,5
126,1
127,3
128,6
129,5
130,5
131,1
132,8
133,0
134,5
135,9
136,8
137,5
138,10
139,7
140,8
141,5
142,8
143,9
144,9
145,1
146,5
147,9
148,1
149,4
150,7
151,7
152,7
153,9
154,7
155,6
156,0
157,3
158,9
159,4
160,4
161,6
162,8
163,4
164,10
165,9
166,2
167,1
168,10
169,1
170,6
171,3
172,10
173,4
174,5
175,4
176,0
177,10
178,2
179,8
180,0
181,7
182,6
183,10
184,5
185,8
186,2
187,2
188,0
189,1
190,2
191,3
192,5
193,7
194,8
195,7
196,7
197,6
198,9
199,2
200,0
201,4
202,5
203,4
204,6
205,10
206,9
207,0
208,4
209,10
210,6
211,4
212,9
213,8
214,0
215,7
216,10
217,1
218,7
219,1
220,1
221,10
222,5
223,5
224,0
225,10
226,8
227,3
228,7
229,1
230,5
231,2
232,3
233,4
234,5
235,7
236,6
237,8
238,0
239,10
240,4
241,6
242,3
243,5
244,9
245,3
246,8
247,3
248,0
249,9
250,6
251,2
252,3
253,9
254,1
255,10
256,4
257,0
258,5
259,0
260,10
261,8
262,1
263,3
264,6
265,0
266,0
267,6
268,5
269,7
270,4
271,9
272,0
273,0
274,9
275,2
276,2
277,1
278,6
279,6
280,10
281,7
282,3
283,9
284,0
285,7
286,10
287,7
288,9
289,10
290,0
291,2
292,2
293,10
294,10
295,0
296,5
297,8
298,0
299,5
300,9
301,3
302,10
303,9
304,6
305,9
306,7
307,8
308,0
309,9
310,6
311,0
312,1
313,0
314,1
315,10
316,9
317,4
318,10
319,9
320,0
321,1
322,10
323,7
324,9
325,3
326,0
327,8
328,1
329,5
330,4
331,5
332,4
333,3
334,4
335,4
336,1
337,1
338,2
339,1
340,1
341,2
342,2
343,2
344,5
345,8
346,1
347,7
348,1
349,7
350,1
351,10
352,8
353,0
354,6
355,7
356,5
357,1
358,10
359,2
360,6
361,1
362,5
363,8
364,0
365,3
366,9
367,6
368,3
369,0
370,2
371,8
372,9
373,10
374,10
375,10
376,8
377,0
378,7
379,7
380,4
381,6
382,3
383,4
384,5
385,3
386,5
387,9
388,2
389,3
390,2
391,2
392,5
393,8
394,4
395,1
396,6
397,10
398,7
399,1
400,10
401,10
402,7
403,1
404,2
405,9
406,2
407,7
408,10
409,4
410,6
411,7
412,3
413,2
414,3
415,9
416,2
417,5
418,0
419,7
420,2
421,6
422,10
423,5
424,7
425,3
426,7
427,0
428,3
429,6
430,0
431,7
432,2
433,9
434,5
435,1
436,0
437,2
438,3
439,1
440,4
441,2
442,0
443,2
444,8
445,8
446,8
447,6
448,5
449,8
450,8
451,8
452,10
453,0
454,6
455,10
456,1
457,2
458,8
459,3
460,9
461,8
462,6
463,7
464,5
465,1
466,6
467,9
468,6
469,7
470,9
471,5
472,9
473,2
474,4
475,10
476,8
477,9
478,2
479,0
480,10
481,0
482,6
483,8
484,6
485,4
486,7
487,10
488,7
489,0
490,6
491,4
492,9
493,7
494,10
495,1
496,5
497,1
498,3
499,6
