index,n
0,2
1,0
2,10
3,0
4,6
5,2
6,4
7,9
8,10
9,3
10,10
11,4
12,2
13,6
14,5
15,10
16,9
17,4
18,2
19,0
20,3
21,5
22,3
23,6
24,5
25,1
26,2
27,8
28,8
29,10
30,6
31,2
32,4
33,5
34,7
35,3
36,5
37,8
38,3
39,10
40,8
41,5
42,1
43,8
44,1
45,7
46,7
47,5
48,10
49,10
50,6
51,3
52,3
53,6
54,6
55,3
56,0
57,7
58,10
59,8
60,10
61,6
62,4
63,3
64,5
65,0
66,5
67,9
68,9
69,4
70,3
71,2
72,1
73,8
74,5
75,5
76,9
77,1
78,1
79,0
80,10
81,7
82,4
83,10
84,5
85,9
86,4
87,3
88,6
89,1
90,3
91,9
92,2
93,1
94,7
95,3
96,4
97,0
98,4
99,4
100,6
101,8
102,3
103,3
104,9
105,0
106,4
107,9
108,9
109,2
110,0
111,2
112,2
113,10
114,9
115,10
116,7
117,8
118,6
119,10
120,1
121,7
122,9
123,8
124,8
125,9
126,0
127,3
128,4
129,7
130,8
131,1
132,10
133,6
134,8
135,4
136,1
137,0
138,0
139,7
140,7
141,9
142,6
143,10
144,1
145,2
146,8
147,6
148,6
149,5
150,2
151,1
152,10
153,5
154,6
155,8
156,4
157,5
158,6
159,6
160,8
161,1
162,3
163,0
164,8
165,2
166,3
167,10
168,3
169,9
170,0
171,1
172,8
173,0
174,5
175,0
176,5
177,4
178,8
179,0
180,6
181,1
182,10
183,9
184,4
185,1
186,7
187,1
188,8
189,9
190,8
191,8
192,1
193,6
194,10
195,8
196,6
197,6
198,8
199,6
200,8
201,0
202,2
203,8
204,7
205,5
206,4
207,5
208,2
209,1
210,1
211,2
212,9
213,10
214,6
215,5
216,4
217,6
218,10
219,4
220,10
221,8
222,0
223,4
224,7
225,7
226,0
227,10
228,1
229,2
230,4
231,1
232,6
233,1
234,5
235,2
236,10
237,10
238,10
239,9
240,7
241,10
242,1
243,7
244,0
245,2
246,6
247,9
248,4
249,5
250,0
251,6
252,4
253,8
254,4
255,6
256,7
257,6
258,9
259,0
260,9
261,6
262,4
263,7
264,8
265,4
266,6
267,7
268,7
269,5
270,6
271,10
272,1
273,4
274,9
275,4
276,9
277,5
278,7
279,5
280,4
281,0
282,7
283,3
284,10
285,8
286,7
287,0
288,3
289,3
290,4
291,1
292,9
293,3
294,2
295,0
296,8
297,5
298,3
299,9
300,9
301,4
302,10
303,6
304,3
305,8
306,4
307,3
308,8
309,7
310,6
311,2
312,7
313,5
314,6
315,5
316,2
317,10
318,1
319,3
320,4
321,9
322,4
323,0
324,10
325,4
326,9
327,10
328,7
329,10
330,9
331,0
332,1
333,6
334,8
335,9
336,10
337,9
338,8
339,0
340,6
341,4
342,8
343,3
344,4
345,9
346,6
347,3
348,7
349,9
350,10
351,9
352,3
353,3
354,8
355,10
356,7
357,1
358,5
359,9
360,6
361,0
362,3
363,7
364,5
365,4
366,1
367,8
368,10
369,2
370,6
371,9
372,8
373,2
374,7
375,1
376,9
377,7
378,8
379,1
380,6
381,6
382,10
383,4
384,8
385,9
386,6
387,4
388,2
389,8
390,5
391,2
392,0
393,10
394,3
395,3
396,10
397,4
398,0
399,2
400,0
401,5
402,8
403,5
404,9
405,8
406,9
407,10
408,8
409,5
410,7
411,9
412,7
413,2
414,3
415,4
416,6
417,4
418,5
419,4
420,1
421,1
422,6
423,6
424,8
425,8
426,10
427,10
428,3
429,0
430,6
431,9
432,9
433,8
434,2
435,4
436,8
437,6
438,4
439,7
440,0
441,3
442,8
443,9
444,0
445,3
446,5
447,3
448,0
449,7
450,5
451,4
452,7
453,7
454,2
455,9
456,4
457,7
458,10
459,7
460,1
461,2
462,8
463,1
464,1
465,7
466,1
467,4
468,10
469,4
470,4
471,2
472,2
473,3
474,2
475,2
476,8
477,2
478,2
479,10
480,3
481,6
482,9
483,5
484,2
485,4
486,7
487,1
488,2
489,6
490,6
491,5
492,5
493,10
494,8
495,8
496,5
497,0
498,5
499,6
