index,n
0,10
1,9
2,3
3,4
4,10
5,10
6,0
7,9
8,1
9,9
10,10
11,1
12,4
13,1
14,8
15,2
16,4
17,2
18,5
19,10
20,9
21,6
22,2
23,5
24,5
25,1
26,4
27,5
28,0
29,2
30,2
31,3
32,5
33,9
34,5
35,2
36,10
37,7
38,8
39,5
40,6
41,10
42,10
43,10
44,3
45,5
46,1
47,2
48,3
49,6
50,9
51,9
52,8
53,0
54,10
55,3
56,7
57,4
58,8
59,1
60,2
61,4
62,1
63,5
64,5
65,6
66,1
67,9
68,0
69,5
70,10
71,8
72,9
73,1
74,2
75,2
76,9
77,5
78,10
79,4
80,1
81,6
82,3
83,1
84,4
85,9
86,8
87,10
88,10
89,10
90,4
91,6
92,2
93,9
94,6
95,2
96,5
97,2
98,7
99,5
100,1
101,1
102,7
103,5
104,4
105,2
106,8
107,8
108,7
109,8
110,0
111,10
112,8
113,9
114,2
115,0
116,7
117,6
118,0
119,7
120,5
121,1
122,8
123,5
124,9
125,10
126,6
127,3
128,7
129,7
130,5
131,3
132,8
133,7
134,3
135,10
136,5
137,9
138,3
139,8
140,0
141,7
142,7
143,0
144,3
145,5
146,3
147,2
148,3
149,4
150,9
151,0
152,8
153,6
154,3
155,2
156,1
157,6
158,8
159,8
160,9
161,0
162,7
163,6
164,0
165,1
166,8
167,5
168,9
169,8
170,5
171,9
172,1
173,1
174,2
175,9
176,9
177,5
178,6
179,4
180,10
181,0
182,4
183,2
184,6
185,2
186,1
187,10
188,9
189,2
190,0
191,2
192,2
193,10
194,5
195,0
196,7
197,6
198,6
199,10
200,0
201,9
202,5
203,4
204,10
205,8
206,2
207,4
208,2
209,3
210,9
211,4
212,0
213,5
214,10
215,7
216,6
217,1
218,1
219,7
220,1
221,6
222,10
223,8
224,1
225,5
226,9
227,2
228,2
229,4
230,10
231,10
232,8
233,7
234,1
235,5
236,3
237,4
238,6
239,4
240,5
241,6
242,8
243,5
244,9
245,7
246,0
247,3
248,4
249,6
250,2
251,7
252,6
253,0
254,5
255,8
256,8
257,10
258,10
259,8
260,6
261,1
262,5
263,10
264,10
265,2
266,1
267,7
268,2
269,7
270,0
271,5
272,5
273,8
274,10
275,3
276,4
277,7
278,9
279,2
280,10
281,10
282,6
283,1
284,2
285,3
286,3
287,2
288,1
289,0
290,5
291,4
292,3
293,4
294,0
295,4
296,6
297,1
298,8
299,2
300,4
301,3
302,5
303,10
304,4
305,5
306,5
307,6
308,7
309,10
310,7
311,3
312,3
313,2
314,2
315,9
316,4
317,5
318,1
319,5
320,6
321,7
322,3
323,1
324,10
325,7
326,4
327,3
328,2
329,7
330,10
331,9
332,4
333,9
334,10
335,9
336,0
337,9
338,4
339,0
340,10
341,0
342,4
343,4
344,3
345,4
346,9
347,10
348,4
349,6
350,7
351,0
352,10
353,5
354,7
355,5
356,2
357,1
358,1
359,1
360,6
361,7
362,6
363,4
364,3
365,1
366,0
367,9
368,10
369,6
370,7
371,4
372,0
373,9
374,6
375,2
376,3
377,1
378,2
379,0
380,7
381,1
382,9
383,6
384,8
385,3
386,10
387,1
388,10
389,3
390,2
391,6
392,2
393,4
394,8
395,4
396,8
397,0
398,1
399,10
400,4
401,0
402,1
403,9
404,10
405,5
406,9
407,2
408,5
409,8
410,4
411,6
412,7
413,10
414,9
415,10
416,9
417,10
418,1
419,4
420,5
421,1
422,3
423,0
424,10
425,1
426,2
427,8
428,0
429,0
430,6
431,10
432,2
433,5
434,9
435,10
436,5
437,5
438,4
439,1
440,5
441,9
442,3
443,0
444,0
445,5
446,10
447,10
448,2
449,10
450,7
451,8
452,8
453,1
454,5
455,5
456,10
457,1
458,2
459,5
460,0
461,5
462,7
463,9
464,0
465,9
466,5
467,3
468,9
469,3
470,4
471,1
472,3
473,1
474,10
475,7
476,0
477,2
478,7
479,2
480,6
481,2
482,9
483,8
484,3
485,7
486,1
487,8
488,9
489,9
490,7
491,1
492,5
493,6
494,3
495,5
496,1
497,9
498,1
499,3
