index,n
0,3
1,10
2,10
3,9
4,4
5,6
6,7
7,2
8,0
9,6
10,8
11,5
12,10
13,10
14,3
15,0
16,6
17,6
18,0
19,9
20,5
21,7
22,5
23,2
24,6
25,10
26,10
27,9
28,3
29,10
30,3
31,9
32,0
33,10
34,6
35,2
36,3
37,1
38,8
39,0
40,2
41,10
42,7
43,6
44,6
45,8
46,2
47,1
48,10
49,3
50,2
51,6
52,9
53,4
54,6
55,4
56,8
57,6
58,10
59,2
60,3
61,10
62,10
63,1
64,5
65,2
66,1
67,8
68,2
69,10
70,4
71,4
72,8
73,6
74,0
75,3
76,4
77,0
78,5
79,10
80,6
81,9
82,7
83,4
84,0
85,6
86,1
87,9
88,6
89,10
90,7
91,9
92,7
93,6
94,9
95,8
96,8
97,10
98,2
99,10
100,2
101,1
102,5
103,2
104,9
105,7
106,5
107,5
108,9
109,6
110,9
111,9
112,5
113,2
114,9
115,6
116,1
117,8
118,1
119,0
120,8
121,5
122,0
123,10
124,6
125,5
126,4
127,2
128,9
129,9
130,4
131,5
132,3
133,9
134,7
135,1
136,2
137,3
138,6
139,5
140,4
141,4
142,1
143,8
144,7
145,1
146,9
147,2
148,3
149,4
150,4
151,4
152,9
153,10
154,0
155,5
156,10
157,4
158,3
159,10
160,2
161,7
162,0
163,6
164,2
165,7
166,5
167,7
168,7
169,5
170,6
171,1
172,6
173,4
174,6
175,0
176,7
177,2
178,10
179,6
180,2
181,3
182,8
183,6
184,1
185,9
186,6
187,0
188,0
189,7
190,9
191,2
192,3
193,7
194,4
195,1
196,10
197,3
198,2
199,1
200,6
201,9
202,5
203,5
204,6
205,9
206,4
207,2
208,10
209,0
210,4
211,8
212,6
213,4
214,6
215,6
216,7
217,9
218,2
219,4
220,3
221,0
222,7
223,0
224,4
225,0
226,10
227,7
228,5
229,6
230,5
231,10
232,7
233,10
234,5
235,1
236,0
237,5
238,8
239,6
240,6
241,6
242,6
243,7
244,0
245,1
246,1
247,7
248,7
249,10
250,8
251,0
252,1
253,4
254,7
255,0
256,4
257,6
258,2
259,9
260,1
261,0
262,5
263,7
264,0
265,4
266,7
267,10
268,7
269,4
270,1
271,3
272,5
273,4
274,6
275,2
276,1
277,3
278,0
279,0
280,10
281,8
282,4
283,8
284,8
285,1
286,3
287,0
288,6
289,5
290,9
291,2
292,2
293,4
294,6
295,1
296,0
297,10
298,3
299,8
300,5
301,0
302,0
303,5
304,9
305,3
306,5
307,2
308,2
309,3
310,3
311,4
312,0
313,8
314,4
315,9
316,1
317,7
318,10
319,0
320,1
321,7
322,3
323,7
324,5
325,3
326,8
327,5
328,6
329,6
330,7
331,0
332,3
333,7
334,2
335,0
336,5
337,6
338,3
339,9
340,5
341,6
342,8
343,0
344,0
345,7
346,5
347,0
348,6
349,2
350,9
351,8
352,8
353,7
354,5
355,8
356,9
357,6
358,5
359,1
360,10
361,8
362,0
363,2
364,2
365,3
366,7
367,0
368,5
369,0
370,7
371,3
372,5
373,8
374,9
375,2
376,1
377,0
378,3
379,3
380,7
381,7
382,8
383,5
384,5
385,0
386,4
387,0
388,2
389,3
390,10
391,3
392,6
393,6
394,5
395,7
396,5
397,6
398,4
399,2
400,2
401,4
402,2
403,9
404,4
405,6
406,8
407,10
408,8
409,9
410,10
411,7
412,1
413,3
414,2
415,2
416,4
417,10
418,8
419,9
420,1
421,10
422,6
423,1
424,2
425,6
426,0
427,9
428,3
429,6
430,2
431,3
432,2
433,2
434,1
435,9
436,4
437,4
438,10
439,1
440,7
441,7
442,10
443,3
444,6
445,4
446,3
447,8
448,9
449,3
450,10
451,10
452,2
453,8
454,0
455,6
456,8
457,6
458,1
459,8
460,3
461,5
462,2
463,5
464,8
465,7
466,0
467,10
468,3
469,0
470,2
471,0
472,1
473,9
474,4
475,7
476,3
477,4
478,5
479,0
480,1
481,7
482,5
483,3
484,7
485,10
486,3
487,0
488,1
489,9
490,1
491,10
492,10
493,7
494,7
495,9
496,5
497,1
498,1
499,3
