index,n
0,9
1,0
2,1
3,7
4,1
5,7
6,2
7,8
8,0
9,0
10,4
11,2
12,1
13,10
14,5
15,5
16,7
17,4
18,1
19,8
20,8
21,1
22,3
23,6
24,2
25,2
26,0
27,0
28,7
29,6
30,9
31,10
32,9
33,5
34,7
35,7
36,0
37,8
38,0
39,8
40,5
41,5
42,7
43,2
44,3
45,1
46,0
47,3
48,8
49,7
50,1
51,4
52,8
53,2
54,0
55,3
56,9
57,5
58,10
59,6
60,1
61,2
62,0
63,10
64,0
65,8
66,8
67,4
68,1
69,1
70,9
71,2
72,8
73,3
74,0
75,4
76,2
77,2
78,8
79,6
80,7
81,2
82,7
83,6
84,4
85,6
86,4
87,4
88,9
89,1
90,10
91,5
92,6
93,4
94,10
95,1
96,1
97,4
98,10
99,7
100,3
101,5
102,3
103,3
104,1
105,6
106,8
107,1
108,10
109,1
110,7
111,4
112,8
113,5
114,5
115,2
116,5
117,7
118,10
119,0
120,1
121,0
122,5
123,7
124,4
125,10
126,6
127,2
128,4
129,2
130,7
131,1
132,1
133,5
134,1
135,3
136,3
137,2
138,3
139,3
140,2
141,0
142,9
143,2
144,3
145,0
146,8
147,3
148,7
149,2
150,9
151,7
152,2
153,2
154,6
155,9
156,10
157,10
158,1
159,1
160,6
161,5
162,1
163,8
164,1
165,8
166,6
167,2
168,6
169,1
170,6
171,8
172,9
173,10
174,2
175,9
176,3
177,4
178,9
179,4
180,5
181,3
182,1
183,10
184,9
185,5
186,9
187,8
188,9
189,5
190,2
191,0
192,7
193,1
194,0
195,0
196,1
197,2
198,2
199,9
200,10
201,6
202,3
203,1
204,10
205,0
206,0
207,1
208,7
209,8
210,8
211,7
212,3
213,4
214,0
215,1
216,9
217,5
218,6
219,7
220,7
221,5
222,0
223,9
224,10
225,3
226,1
227,4
228,3
229,7
230,8
231,8
232,10
233,7
234,0
235,3
236,0
237,3
238,9
239,1
240,6
241,4
242,3
243,10
244,5
245,1
246,2
247,4
248,7
249,7
250,0
251,4
252,6
253,1
254,10
255,1
256,5
257,3
258,8
259,9
260,10
261,6
262,4
263,5
264,2
265,6
266,0
267,9
268,3
269,9
270,5
271,3
272,6
273,6
274,1
275,4
276,2
277,6
278,8
279,0
280,5
281,6
282,1
283,7
284,9
285,4
286,4
287,9
288,2
289,3
290,8
291,7
292,4
293,10
294,5
295,10
296,2
297,7
298,2
299,6
300,4
301,2
302,6
303,1
304,2
305,2
306,5
307,10
308,1
309,4
310,4
311,6
312,2
313,6
314,0
315,0
316,5
317,7
318,10
319,6
320,7
321,4
322,2
323,3
324,0
325,4
326,3
327,1
328,10
329,1
330,0
331,2
332,0
333,3
334,8
335,1
336,4
337,6
338,1
339,2
340,0
341,6
342,5
343,9
344,4
345,5
346,7
347,9
348,6
349,6
350,5
351,10
352,8
353,5
354,1
355,1
356,5
357,3
358,1
359,7
360,7
361,8
362,5
363,10
364,5
365,9
366,4
367,5
368,10
369,6
370,9
371,5
372,0
373,0
374,1
375,10
376,10
377,10
378,8
379,2
380,0
381,8
382,7
383,5
384,8
385,4
386,2
387,5
388,3
389,4
390,7
391,5
392,0
393,2
394,7
395,5
396,7
397,6
398,6
399,5
400,8
401,9
402,10
403,4
404,10
405,6
406,5
407,1
408,8
409,5
410,5
411,2
412,10
413,4
414,6
415,9
416,3
417,10
418,10
419,7
420,10
421,1
422,3
423,4
424,0
425,8
426,5
427,2
428,0
429,4
430,6
431,2
432,4
433,9
434,3
435,2
436,2
437,4
438,6
439,1
440,3
441,7
442,1
443,0
444,0
445,0
446,3
447,8
448,10
449,2
450,1
451,6
452,7
453,0
454,5
455,7
456,3
457,3
458,7
459,3
460,7
461,5
462,4
463,6
464,3
465,4
466,6
467,4
468,4
469,4
470,9
471,6
472,2
473,8
474,0
475,5
476,5
477,2
478,4
479,10
480,2
481,0
482,7
483,8
484,8
485,6
486,4
487,8
488,7
489,0
490,2
491,6
492,8
493,8
494,5
495,10
496,1
497,9
498,7
499,3
