index,n
0,0
1,6
2,4
3,6
4,3
5,9
6,3
7,8
8,1
9,0
10,10
11,2
12,10
13,5
14,2
15,10
16,6
17,3
18,10
19,10
20,8
21,10
22,10
23,7
24,3
25,1
26,3
27,0
28,2
29,6
30,2
31,1
32,7
33,10
34,4
35,10
36,5
37,4
38,5
39,3
40,10
41,10
42,3
43,7
44,0
45,7
46,1
47,3
48,6
49,2
50,10
51,9
52,3
53,8
54,9
55,9
56,4
57,10
58,6
59,1
60,6
61,2
62,2
63,5
64,9
65,9
66,4
67,9
68,1
69,8
70,1
71,1
72,6
73,3
74,7
75,6
76,6
77,3
78,9
79,4
80,9
81,3
82,5
83,4
84,6
85,1
86,5
87,10
88,7
89,6
90,1
91,1
92,1
93,9
94,2
95,7
96,3
97,6
98,3
99,9
100,0
101,0
102,3
103,0
104,0
105,5
106,5
107,8
108,7
109,8
110,0
111,3
112,1
113,7
114,2
115,8
116,4
117,10
118,2
119,5
120,8
121,0
122,1
123,9
124,4
125,2
126,3
127,9
128,2
129,0
130,10
131,6
132,3
133,2
134,7
135,0
136,1
137,8
138,9
139,0
140,3
141,7
142,0
143,7
144,0
145,5
146,0
147,4
148,7
149,10
150,5
151,4
152,5
153,1
154,1
155,8
156,0
157,2
158,0
159,7
160,9
161,10
162,5
163,1
164,5
165,2
166,3
167,2
168,1
169,5
170,3
171,1
172,2
173,4
174,6
175,1
176,7
177,3
178,4
179,3
180,7
181,8
182,5
183,5
184,7
185,8
186,1
187,0
188,6
189,0
190,2
191,4
192,9
193,3
194,10
195,0
196,1
197,2
198,4
199,0
200,3
201,2
202,7
203,6
204,4
205,2
206,0
207,3
208,8
209,2
210,3
211,6
212,7
213,3
214,6
215,5
216,3
217,6
218,6
219,6
220,9
221,3
222,2
223,2
224,9
225,10
226,8
227,5
228,0
229,0
230,7
231,4
232,1
233,8
234,6
235,5
236,5
237,4
238,0
239,9
240,8
241,1
242,10
243,6
244,0
245,10
246,9
247,5
248,0
249,4
250,7
251,2
252,6
253,8
254,10
255,6
256,8
257,10
258,7
259,2
260,10
261,4
262,9
263,0
264,7
265,7
266,2
267,10
268,3
269,0
270,1
271,3
272,6
273,6
274,10
275,7
276,5
277,1
278,8
279,5
280,8
281,1
282,9
283,1
284,0
285,6
286,1
287,4
288,9
289,1
290,10
291,2
292,9
293,6
294,4
295,3
296,5
297,7
298,2
299,10
300,10
301,8
302,4
303,4
304,3
305,10
306,3
307,5
308,0
309,6
310,2
311,2
312,2
313,8
314,6
315,8
316,8
317,0
318,7
319,5
320,10
321,9
322,1
323,3
324,3
325,10
326,2
327,2
328,7
329,3
330,10
331,10
332,10
333,3
334,5
335,7
336,4
337,9
338,6
339,8
340,4
341,4
342,2
343,4
344,7
345,7
346,1
347,8
348,3
349,8
350,9
351,8
352,3
353,5
354,5
355,1
356,10
357,4
358,0
359,5
360,6
361,4
362,2
363,5
364,7
365,8
366,7
367,3
368,0
369,6
370,8
371,2
372,6
373,2
374,2
375,8
376,4
377,3
378,9
379,1
380,4
381,6
382,10
383,3
384,7
385,1
386,6
387,1
388,1
389,6
390,8
391,1
392,1
393,8
394,8
395,0
396,6
397,8
398,4
399,6
400,3
401,1
402,7
403,9
404,1
405,3
406,4
407,5
408,4
409,10
410,10
411,6
412,1
413,4
414,6
415,3
416,5
417,1
418,1
419,1
420,7
421,10
422,3
423,2
424,2
425,3
426,6
427,2
428,6
429,1
430,0
431,10
432,2
433,5
434,8
435,0
436,0
437,0
438,10
439,0
440,9
441,5
442,3
443,1
444,7
445,5
446,10
447,5
448,9
449,4
450,7
451,7
452,9
453,4
454,7
455,8
456,0
457,7
458,5
459,6
460,0
461,7
462,0
463,3
464,10
465,7
466,7
467,9
468,8
469,0
470,1
471,3
472,10
473,6
474,9
475,8
476,6
477,6
478,10
479,10
480,9
481,8
482,8
483,5
484,5
485,5
486,7
487,9
488,0
489,4
490,4
491,1
492,8
493,7
494,8
495,3
496,6
497,1
498,8
499,6
