index,n
0,0
1,1
2,0
3,9
4,6
5,8
6,1
7,8
8,5
9,6
10,4
11,3
12,2
13,10
14,8
15,2
16,2
17,5
18,4
19,3
20,4
21,5
22,4
23,6
24,3
25,0
26,2
27,7
28,10
29,0
30,0
31,0
32,0
33,9
34,4
35,0
36,4
37,10
38,4
39,9
40,10
41,0
42,3
43,10
44,7
45,1
46,3
47,7
48,9
49,4
50,9
51,8
52,5
53,6
54,4
55,1
56,1
57,9
58,7
59,7
60,6
61,1
62,0
63,2
64,2
65,5
66,0
67,3
68,10
69,8
70,10
71,1
72,8
73,5
74,4
75,1
76,2
77,4
78,5
79,3
80,1
81,6
82,6
83,10
84,4
85,8
86,3
87,5
88,1
89,9
90,1
91,2
92,9
93,7
94,2
95,2
96,10
97,7
98,9
99,2
100,8
101,3
102,5
103,0
104,4
105,10
106,7
107,0
108,5
109,1
110,1
111,4
112,3
113,7
114,2
115,5
116,2
117,1
118,5
119,9
120,7
121,10
122,0
123,7
124,9
125,1
126,2
127,10
128,9
129,2
130,1
131,0
132,7
133,4
134,4
135,7
136,1
137,8
138,1
139,6
140,3
141,5
142,7
143,6
144,6
145,6
146,8
147,6
148,4
149,9
150,8
151,0
152,3
153,1
154,8
155,2
156,7
157,8
158,0
159,8
160,10
161,10
162,8
163,0
164,3
165,8
166,3
167,0
168,1
169,7
170,3
171,2
172,9
173,9
174,8
175,0
176,5
177,10
178,9
179,8
180,7
181,9
182,7
183,8
184,2
185,6
186,5
187,7
188,2
189,8
190,6
191,9
192,4
193,9
194,5
195,3
196,9
197,5
198,6
199,1
200,3
201,1
202,7
203,1
204,2
205,10
206,2
207,6
208,0
209,2
210,7
211,2
212,7
213,8
214,7
215,5
216,7
217,4
218,0
219,4
220,7
221,9
222,7
223,10
224,10
225,10
226,9
227,9
228,1
229,2
230,0
231,8
232,8
233,3
234,7
235,2
236,0
237,9
238,7
239,10
240,8
241,4
242,9
243,9
244,1
245,0
246,0
247,0
248,1
249,7
250,6
251,2
252,3
253,5
254,2
255,2
256,7
257,3
258,8
259,8
260,1
261,8
262,1
263,9
264,6
265,6
266,7
267,9
268,3
269,3
270,3
271,4
272,4
273,4
274,1
275,2
276,4
277,1
278,6
279,6
280,2
281,10
282,0
283,3
284,9
285,5
286,3
287,1
288,9
289,8
290,8
291,5
292,7
293,10
294,1
295,10
296,1
297,0
298,8
299,3
300,9
301,1
302,7
303,2
304,5
305,9
306,5
307,10
308,0
309,1
310,10
311,10
312,0
313,2
314,9
315,6
316,9
317,0
318,8
319,7
320,0
321,5
322,5
323,8
324,5
325,5
326,7
327,9
328,1
329,6
330,8
331,6
332,1
333,10
334,4
335,8
336,7
337,5
338,4
339,6
340,1
341,7
342,9
343,5
344,8
345,0
346,4
347,0
348,10
349,1
350,4
351,7
352,8
353,6
354,10
355,1
356,9
357,8
358,5
359,3
360,6
361,6
362,2
363,3
364,7
365,1
366,0
367,7
368,7
369,10
370,1
371,5
372,3
373,7
374,5
375,2
376,4
377,10
378,4
379,7
380,5
381,6
382,7
383,7
384,1
385,0
386,4
387,4
388,3
389,0
390,6
391,6
392,7
393,2
394,0
395,10
396,4
397,7
398,2
399,3
400,6
401,1
402,0
403,3
404,5
405,8
406,4
407,2
408,8
409,0
410,1
411,10
412,7
413,4
414,4
415,10
416,6
417,0
418,1
419,10
420,9
421,6
422,6
423,0
424,4
425,10
426,6
427,4
428,9
429,5
430,0
431,6
432,8
433,5
434,0
435,1
436,6
437,8
438,9
439,1
440,8
441,3
442,6
443,1
444,4
445,4
446,10
447,7
448,7
449,10
450,0
451,5
452,8
453,1
454,4
455,2
456,3
457,1
458,4
459,2
460,0
461,2
462,8
463,8
464,2
465,0
466,1
467,5
468,3
469,6
470,9
471,1
472,2
473,8
474,4
475,3
476,7
477,0
478,4
479,7
480,6
481,5
482,3
483,5
484,0
485,0
486,8
487,4
488,7
489,1
490,3
491,6
492,8
493,3
494,8
495,7
496,10
497,6
498,7
499,2
