index,n
0,0
1,7
2,6
3,1
4,5
5,3
6,0
7,5
8,8
9,9
10,6
11,4
12,6
13,4
14,9
15,2
16,8
17,1
18,2
19,6
20,2
21,4
22,5
23,0
24,5
25,4
26,10
27,10
28,1
29,1
30,1
31,2
32,9
33,5
34,9
35,3
36,1
37,1
38,5
39,6
40,5
41,10
42,10
43,5
44,3
45,5
46,2
47,8
48,5
49,1
50,10
51,10
52,10
53,2
54,5
55,7
56,8
57,10
58,3
59,0
60,3
61,9
62,4
63,5
64,10
65,6
66,10
67,10
68,4
69,9
70,10
71,7
72,1
73,10
74,8
75,8
76,7
77,2
78,3
79,9
80,7
81,3
82,0
83,6
84,10
85,9
86,8
87,8
88,5
89,9
90,1
91,1
92,3
93,10
94,7
95,2
96,10
97,1
98,2
99,0
100,2
101,6
102,1
103,9
104,1
105,10
106,1
107,5
108,3
109,0
110,0
111,10
112,0
113,1
114,8
115,4
116,6
117,8
118,7
119,1
120,9
121,9
122,4
123,6
124,9
125,1
126,7
127,8
128,0
129,1
130,9
131,1
132,6
133,6
134,10
135,5
136,6
137,6
138,1
139,5
140,10
141,10
142,3
143,4
144,5
145,9
146,8
147,10
148,3
149,0
150,6
151,7
152,2
153,10
154,9
155,7
156,9
157,3
158,8
159,6
160,0
161,8
162,4
163,2
164,1
165,9
166,4
167,10
168,10
169,2
170,7
171,8
172,1
173,7
174,0
175,0
176,6
177,7
178,5
179,4
180,1
181,9
182,1
183,6
184,1
185,3
186,7
187,7
188,7
189,3
190,4
191,1
192,2
193,2
194,6
195,7
196,0
197,0
198,3
199,6
200,3
201,3
202,1
203,8
204,7
205,8
206,4
207,10
208,9
209,7
210,9
211,5
212,4
213,8
214,10
215,9
216,10
217,2
218,4
219,0
220,6
221,4
222,0
223,0
224,0
225,2
226,3
227,8
228,3
229,3
230,6
231,8
232,0
233,0
234,7
235,10
236,2
237,4
238,0
239,10
240,4
241,8
242,4
243,6
244,8
245,10
246,7
247,2
248,5
249,5
250,8
251,0
252,1
253,4
254,5
255,5
256,6
257,10
258,0
259,1
260,8
261,8
262,10
263,1
264,6
265,7
266,2
267,2
268,10
269,9
270,9
271,2
272,4
273,4
274,0
275,8
276,9
277,9
278,3
279,9
280,2
281,10
282,5
283,8
284,8
285,6
286,8
287,4
288,2
289,4
290,10
291,2
292,6
293,10
294,10
295,2
296,5
297,2
298,0
299,0
300,3
301,0
302,0
303,0
304,1
305,4
306,6
307,9
308,7
309,10
310,1
311,5
312,9
313,10
314,5
315,7
316,8
317,6
318,0
319,2
320,10
321,7
322,5
323,3
324,8
325,6
326,0
327,10
328,1
329,6
330,6
331,0
332,8
333,9
334,5
335,4
336,9
337,10
338,7
339,8
340,7
341,6
342,3
343,5
344,5
345,3
346,3
347,1
348,7
349,1
350,2
351,8
352,4
353,1
354,4
355,0
356,9
357,8
358,1
359,2
360,1
361,2
362,6
363,7
364,7
365,1
366,5
367,1
368,10
369,0
370,7
371,4
372,6
373,3
374,2
375,0
376,6
377,7
378,1
379,5
380,7
381,10
382,6
383,3
384,0
385,1
386,10
387,9
388,2
389,0
390,10
391,9
392,7
393,2
394,2
395,2
396,10
397,0
398,3
399,4
400,6
401,10
402,0
403,10
404,4
405,10
406,4
407,4
408,3
409,3
410,1
411,9
412,5
413,4
414,8
415,5
416,9
417,10
418,9
419,10
420,6
421,3
422,1
423,0
424,7
425,10
426,6
427,1
428,3
429,3
430,1
431,2
432,7
433,7
434,8
435,0
436,9
437,1
438,5
439,7
440,7
441,0
442,8
443,8
444,0
445,3
446,7
447,9
448,9
449,8
450,6
451,9
452,8
453,3
454,9
455,0
456,8
457,4
458,5
459,6
460,9
461,1
462,9
463,3
464,7
465,10
466,6
467,0
468,2
469,1
470,3
471,5
472,6
473,5
474,4
475,4
476,2
477,1
478,0
479,7
480,3
481,10
482,1
483,3
484,4
485,5
486,8
487,9
488,5
489,1
490,8
491,5
492,8
493,2
494,3
495,4
496,7
497,1
498,4
499,0
