index,n
0,0
1,9
2,6
3,6
4,1
5,4
6,2
7,1
8,8
9,4
10,5
11,1
12,6
13,1
14,5
15,8
16,1
17,1
18,8
19,1
20,9
21,0
22,10
23,4
24,9
25,2
26,8
27,8
28,9
29,7
30,2
31,7
32,9
33,2
34,0
35,8
36,1
37,1
38,6
39,8
40,8
41,2
42,2
43,0
44,9
45,10
46,0
47,8
48,7
49,6
50,0
51,4
52,0
53,7
54,7
55,0
56,1
57,0
58,8
59,6
60,7
61,0
62,1
63,3
64,8
65,5
66,7
67,8
68,2
69,7
70,2
71,3
72,6
73,4
74,6
75,5
76,9
77,2
78,6
79,9
80,8
81,6
82,9
83,2
84,3
85,9
86,6
87,7
88,10
89,10
90,3
91,3
92,8
93,7
94,2
95,8
96,3
97,10
98,0
99,4
100,7
101,9
102,1
103,5
104,0
105,3
106,9
107,0
108,3
109,1
110,4
111,3
112,3
113,4
114,8
115,0
116,4
117,10
118,4
119,6
120,9
121,3
122,3
123,1
124,5
125,6
126,10
127,10
128,0
129,2
130,7
131,4
132,3
133,5
134,10
135,4
136,1
137,1
138,10
139,1
140,5
141,8
142,8
143,1
144,2
145,6
146,3
147,7
148,7
149,4
150,1
151,6
152,1
153,10
154,6
155,5
156,3
157,2
158,7
159,6
160,9
161,6
162,0
163,5
164,5
165,8
166,5
167,1
168,10
169,9
170,2
171,9
172,8
173,7
174,5
175,1
176,2
177,4
178,8
179,6
180,5
181,1
182,7
183,6
184,0
185,10
186,5
187,8
188,6
189,6
190,10
191,5
192,8
193,5
194,8
195,3
196,5
197,9
198,5
199,9
200,3
201,3
202,4
203,4
204,8
205,7
206,4
207,5
208,1
209,9
210,4
211,3
212,7
213,0
214,1
215,7
216,3
217,1
218,4
219,3
220,10
221,0
222,4
223,4
224,5
225,3
226,4
227,2
228,2
229,10
230,7
231,7
232,2
233,0
234,5
235,5
236,1
237,0
238,1
239,1
240,7
241,9
242,6
243,4
244,10
245,1
246,9
247,4
248,0
249,7
250,1
251,5
252,3
253,4
254,9
255,6
256,8
257,5
258,5
259,2
260,10
261,0
262,0
263,5
264,9
265,5
266,8
267,8
268,0
269,9
270,4
271,9
272,2
273,1
274,9
275,10
276,2
277,1
278,7
279,7
280,0
281,10
282,2
283,6
284,9
285,10
286,2
287,9
288,0
289,9
290,9
291,3
292,10
293,9
294,7
295,5
296,0
297,8
298,9
299,2
300,7
301,9
302,6
303,9
304,6
305,5
306,9
307,6
308,10
309,0
310,8
311,7
312,0
313,8
314,4
315,9
316,10
317,6
318,6
319,9
320,1
321,9
322,9
323,1
324,10
325,9
326,10
327,5
328,9
329,7
330,0
331,10
332,3
333,10
334,4
335,0
336,10
337,2
338,10
339,10
340,9
341,9
342,1
343,5
344,7
345,7
346,7
347,4
348,4
349,1
350,0
351,5
352,4
353,5
354,2
355,5
356,9
357,9
358,0
359,6
360,9
361,8
362,7
363,7
364,3
365,10
366,0
367,5
368,1
369,8
370,8
371,8
372,2
373,9
374,5
375,2
376,1
377,3
378,5
379,2
380,6
381,7
382,8
383,10
384,10
385,7
386,9
387,6
388,6
389,0
390,8
391,0
392,10
393,2
394,3
395,3
396,1
397,1
398,1
399,6
400,9
401,6
402,5
403,0
404,0
405,5
406,10
407,4
408,0
409,0
410,9
411,7
412,5
413,8
414,0
415,10
416,3
417,4
418,0
419,0
420,10
421,8
422,6
423,1
424,4
425,0
426,9
427,4
428,5
429,8
430,3
431,10
432,6
433,0
434,6
435,5
436,2
437,3
438,8
439,2
440,8
441,2
442,7
443,10
444,0
445,10
446,2
447,5
448,5
449,2
450,9
451,8
452,7
453,7
454,1
455,5
456,3
457,8
458,6
459,1
460,0
461,4
462,1
463,8
464,3
465,8
466,10
467,0
468,6
469,2
470,9
471,10
472,10
473,6
474,5
475,1
476,8
477,5
478,1
479,4
480,10
481,2
482,10
483,10
484,7
485,5
486,5
487,4
488,5
489,6
490,7
491,10
492,1
493,6
494,6
495,10
496,7
497,7
498,5
499,6
