index,n
0,0
1,1
2,6
3,8
4,0
5,7
6,7
7,9
8,0
9,9
10,8
11,1
12,1
13,4
14,1
15,10
16,4
17,0
18,6
19,0
20,1
21,8
22,4
23,7
24,9
25,2
26,9
27,10
28,10
29,6
30,6
31,6
32,4
33,9
34,1
35,10
36,9
37,9
38,7
39,2
40,4
41,0
42,2
43,0
44,8
45,3
46,9
47,10
48,6
49,10
50,5
51,8
52,8
53,6
54,1
55,8
56,1
57,2
58,5
59,10
60,7
61,0
62,4
63,10
64,8
65,1
66,4
67,1
68,9
69,6
70,10
71,10
72,0
73,4
74,1
75,2
76,7
77,10
78,3
79,6
80,3
81,6
82,9
83,8
84,2
85,4
86,9
87,2
88,3
89,1
90,9
91,5
92,9
93,4
94,6
95,0
96,7
97,0
98,4
99,6
100,6
101,2
102,6
103,10
104,6
105,1
106,5
107,6
108,2
109,10
110,1
111,0
112,2
113,3
114,5
115,5
116,1
117,1
118,3
119,0
120,0
121,6
122,7
123,2
124,4
125,0
126,5
127,4
128,5
129,8
130,6
131,8
132,2
133,9
134,4
135,4
136,5
137,8
138,8
139,10
140,0
141,4
142,9
143,10
144,5
145,6
146,2
147,10
148,9
149,5
150,0
151,6
152,0
153,2
154,7
155,1
156,7
157,9
158,0
159,1
160,5
161,9
162,10
163,2
164,2
165,1
166,9
167,4
168,4
169,7
170,0
171,4
172,9
173,3
174,4
175,8
176,8
177,3
178,6
179,1
180,4
181,2
182,6
183,0
184,6
185,0
186,8
187,8
188,5
189,10
190,5
191,6
192,5
193,8
194,2
195,8
196,4
197,2
198,10
199,3
200,0
201,0
202,3
203,8
204,1
205,6
206,6
207,2
208,3
209,10
210,3
211,0
212,1
213,8
214,6
215,5
216,5
217,2
218,4
219,10
220,4
221,0
222,4
223,7
224,1
225,5
226,1
227,10
228,10
229,7
230,5
231,6
232,5
233,10
234,1
235,9
236,9
237,0
238,0
239,1
240,0
241,0
242,4
243,0
244,9
245,0
246,5
247,7
248,8
249,10
250,6
251,9
252,4
253,7
254,1
255,6
256,7
257,8
258,0
259,8
260,6
261,6
262,5
263,5
264,4
265,4
266,1
267,9
268,6
269,5
270,10
271,4
272,8
273,5
274,3
275,1
276,7
277,4
278,8
279,2
280,8
281,1
282,2
283,3
284,2
285,8
286,2
287,5
288,7
289,7
290,2
291,4
292,10
293,7
294,4
295,8
296,5
297,8
298,2
299,10
300,4
301,2
302,0
303,5
304,2
305,1
306,6
307,3
308,9
309,9
310,3
311,3
312,3
313,10
314,4
315,5
316,9
317,7
318,2
319,10
320,7
321,10
322,3
323,9
324,7
325,0
326,9
327,5
328,2
329,2
330,4
331,10
332,10
333,3
334,10
335,7
336,2
337,10
338,0
339,6
340,2
341,8
342,10
343,2
344,5
345,8
346,8
347,5
348,9
349,1
350,6
351,3
352,4
353,5
354,6
355,1
356,4
357,4
358,3
359,2
360,8
361,6
362,6
363,9
364,1
365,8
366,4
367,7
368,7
369,1
370,10
371,10
372,5
373,1
374,4
375,7
376,1
377,6
378,10
379,9
380,3
381,9
382,9
383,8
384,9
385,7
386,0
387,1
388,7
389,9
390,8
391,0
392,10
393,2
394,2
395,1
396,9
397,5
398,3
399,3
400,5
401,6
402,4
403,10
404,4
405,2
406,1
407,0
408,6
409,9
410,10
411,2
412,9
413,6
414,7
415,3
416,6
417,4
418,10
419,9
420,9
421,9
422,0
423,7
424,10
425,8
426,9
427,4
428,6
429,2
430,6
431,8
432,4
433,6
434,7
435,3
436,4
437,3
438,7
439,4
440,7
441,0
442,8
443,3
444,7
445,7
446,7
447,8
448,7
449,3
450,7
451,7
452,4
453,4
454,7
455,1
456,7
457,8
458,1
459,5
460,1
461,6
462,1
463,0
464,4
465,2
466,0
467,2
468,3
469,3
470,1
471,10
472,10
473,4
474,7
475,5
476,4
477,5
478,1
479,2
480,2
481,9
482,9
483,8
484,7
485,5
486,10
487,10
488,9
489,9
490,8
491,8
492,10
493,2
494,10
495,5
496,1
497,7
498,1
499,2
