index,n
0,5
1,1
2,10
3,0
4,7
5,1
6,4
7,6
8,2
9,10
10,4
11,8
12,3
13,9
14,8
15,6
16,4
17,2
18,6
19,5
20,3
21,4
22,0
23,4
24,2
25,4
26,9
27,7
28,0
29,1
30,2
31,10
32,4
33,9
34,1
35,4
36,6
37,8
38,1
39,5
40,1
41,9
42,2
43,3
44,0
45,6
46,7
47,6
48,8
49,1
50,3
51,6
52,10
53,0
54,6
55,8
56,8
57,5
58,2
59,6
60,4
61,0
62,7
63,10
64,1
65,1
66,10
67,8
68,2
69,6
70,7
71,8
72,3
73,9
74,6
75,5
76,10
77,10
78,1
79,0
80,7
81,10
82,2
83,5
84,4
85,1
86,7
87,10
88,10
89,4
90,6
91,6
92,1
93,2
94,2
95,6
96,6
97,4
98,3
99,2
100,5
101,4
102,8
103,5
104,4
105,2
106,3
107,10
108,5
109,8
110,10
111,1
112,9
113,0
114,6
115,5
116,5
117,3
118,3
119,5
120,1
121,1
122,9
123,9
124,4
125,2
126,0
127,6
128,8
129,2
130,5
131,0
132,5
133,5
134,0
135,9
136,1
137,2
138,10
139,8
140,3
141,1
142,9
143,8
144,2
145,2
146,5
147,5
148,0
149,10
150,1
151,7
152,6
153,4
154,2
155,6
156,5
157,5
158,1
159,0
160,2
161,8
162,10
163,1
164,10
165,9
166,10
167,4
168,5
169,7
170,4
171,0
172,2
173,8
174,8
175,6
176,5
177,4
178,10
179,2
180,2
181,2
182,4
183,9
184,7
185,10
186,5
187,6
188,2
189,3
190,4
191,10
192,10
193,6
194,7
195,7
196,6
197,3
198,2
199,4
200,2
201,2
202,3
203,3
204,7
205,8
206,1
207,10
208,6
209,8
210,3
211,9
212,3
213,0
214,5
215,4
216,7
217,7
218,4
219,3
220,0
221,5
222,4
223,9
224,7
225,4
226,2
227,9
228,3
229,4
230,2
231,0
232,1
233,9
234,3
235,10
236,3
237,0
238,6
239,6
240,7
241,2
242,1
243,4
244,3
245,8
246,2
247,10
248,4
249,7
250,0
251,9
252,2
253,5
254,5
255,2
256,7
257,10
258,7
259,7
260,7
261,8
262,4
263,9
264,4
265,10
266,6
267,8
268,2
269,6
270,7
271,3
272,0
273,9
274,5
275,5
276,9
277,9
278,2
279,1
280,3
281,0
282,9
283,1
284,2
285,9
286,8
287,9
288,9
289,5
290,10
291,6
292,4
293,7
294,0
295,5
296,9
297,9
298,0
299,8
300,9
301,3
302,8
303,3
304,5
305,8
306,9
307,6
308,6
309,9
310,2
311,2
312,2
313,6
314,9
315,7
316,5
317,2
318,5
319,7
320,5
321,3
322,2
323,9
324,0
325,3
326,5
327,10
328,0
329,10
330,8
331,0
332,5
333,6
334,3
335,7
336,10
337,4
338,6
339,6
340,10
341,6
342,2
343,5
344,0
345,8
346,4
347,7
348,1
349,3
350,0
351,10
352,1
353,9
354,7
355,0
356,10
357,1
358,8
359,10
360,0
361,3
362,4
363,9
364,6
365,9
366,6
367,2
368,6
369,4
370,0
371,4
372,2
373,3
374,2
375,10
376,8
377,4
378,2
379,1
380,4
381,5
382,9
383,5
384,0
385,8
386,9
387,2
388,7
389,9
390,3
391,1
392,6
393,5
394,10
395,10
396,9
397,9
398,1
399,3
400,1
401,2
402,8
403,4
404,0
405,9
406,3
407,5
408,10
409,7
410,6
411,5
412,4
413,9
414,4
415,4
416,8
417,7
418,9
419,2
420,6
421,10
422,0
423,7
424,8
425,10
426,6
427,5
428,10
429,4
430,6
431,0
432,4
433,9
434,6
435,8
436,7
437,9
438,0
439,6
440,8
441,8
442,1
443,0
444,2
445,8
446,4
447,10
448,2
449,8
450,3
451,2
452,9
453,7
454,3
455,1
456,10
457,8
458,8
459,9
460,4
461,2
462,8
463,0
464,10
465,7
466,8
467,10
468,2
469,9
470,2
471,6
472,8
473,9
474,0
475,9
476,8
477,0
478,9
479,3
480,8
481,4
482,0
483,9
484,9
485,0
486,6
487,3
488,2
489,6
490,2
491,0
492,5
493,0
494,0
495,9
496,4
497,7
498,9
499,10
