index,n
0,0
1,1
2,10
3,3
4,8
5,5
6,0
7,8
8,1
9,5
10,9
11,6
12,2
13,6
14,10
15,8
16,5
17,0
18,5
19,3
20,4
21,4
22,4
23,9
24,2
25,0
26,2
27,6
28,4
29,10
30,6
31,6
32,7
33,0
34,2
35,8
36,10
37,9
38,0
39,3
40,5
41,7
42,9
43,8
44,8
45,9
46,1
47,6
48,8
49,0
50,1
51,9
52,5
53,2
54,4
55,3
56,3
57,8
58,4
59,8
60,0
61,7
62,9
63,3
64,5
65,2
66,3
67,4
68,10
69,9
70,1
71,0
72,8
73,8
74,2
75,10
76,4
77,3
78,1
79,2
80,10
81,3
82,3
83,0
84,9
85,4
86,7
87,9
88,8
89,4
90,5
91,3
92,9
93,10
94,6
95,4
96,0
97,8
98,4
99,7
100,4
101,10
102,5
103,6
104,2
105,3
106,7
107,9
108,5
109,10
110,9
111,3
112,5
113,9
114,2
115,5
116,0
117,1
118,0
119,3
120,7
121,5
122,4
123,2
124,7
125,4
126,7
127,0
128,9
129,0
130,3
131,6
132,8
133,3
134,1
135,2
136,3
137,7
138,2
139,5
140,9
141,5
142,6
143,5
144,6
145,6
146,7
147,1
148,9
149,6
150,6
151,8
152,0
153,0
154,6
155,3
156,5
157,5
158,3
159,3
160,4
161,2
162,9
163,1
164,6
165,9
166,4
167,6
168,2
169,3
170,9
171,8
172,8
173,0
174,9
175,10
176,6
177,8
178,5
179,3
180,8
181,0
182,5
183,2
184,2
185,5
186,8
187,1
188,0
189,1
190,4
191,5
192,3
193,3
194,9
195,9
196,0
197,0
198,8
199,7
200,5
201,0
202,6
203,2
204,3
205,6
206,3
207,5
208,4
209,1
210,3
211,3
212,7
213,5
214,5
215,7
216,10
217,5
218,2
219,7
220,0
221,4
222,8
223,5
224,4
225,8
226,1
227,10
228,6
229,0
230,8
231,7
232,9
233,1
234,4
235,3
236,3
237,9
238,1
239,9
240,1
241,0
242,10
243,7
244,10
245,3
246,8
247,1
248,1
249,10
250,7
251,0
252,1
253,5
254,5
255,10
256,4
257,9
258,1
259,1
260,5
261,8
262,5
263,6
264,10
265,5
266,3
267,8
268,4
269,10
270,8
271,4
272,8
273,7
274,9
275,2
276,2
277,10
278,7
279,1
280,8
281,8
282,0
283,8
284,8
285,8
286,2
287,3
288,2
289,3
290,7
291,3
292,1
293,9
294,3
295,8
296,6
297,5
298,10
299,4
300,9
301,0
302,6
303,0
304,5
305,7
306,9
307,7
308,6
309,2
310,4
311,0
312,5
313,3
314,0
315,8
316,9
317,0
318,7
319,8
320,3
321,2
322,0
323,4
324,3
325,5
326,5
327,1
328,10
329,9
330,3
331,5
332,2
333,9
334,3
335,3
336,7
337,5
338,4
339,6
340,10
341,7
342,3
343,8
344,0
345,10
346,6
347,3
348,4
349,8
350,7
351,10
352,5
353,6
354,0
355,7
356,3
357,8
358,2
359,4
360,6
361,0
362,9
363,0
364,1
365,7
366,7
367,5
368,4
369,4
370,8
371,7
372,1
373,8
374,2
375,9
376,3
377,1
378,4
379,9
380,2
381,2
382,6
383,2
384,1
385,4
386,8
387,8
388,0
389,1
390,4
391,3
392,8
393,2
394,4
395,5
396,2
397,7
398,4
399,0
400,5
401,3
402,4
403,0
404,6
405,3
406,5
407,6
408,6
409,5
410,9
411,7
412,2
413,5
414,2
415,10
416,6
417,5
418,7
419,8
420,5
421,1
422,4
423,3
424,1
425,5
426,6
427,8
428,0
429,4
430,5
431,2
432,4
433,6
434,6
435,10
436,2
437,2
438,8
439,2
440,7
441,5
442,5
443,10
444,1
445,10
446,8
447,7
448,3
449,1
450,2
451,0
452,7
453,9
454,8
455,7
456,7
457,10
458,7
459,3
460,1
461,7
462,0
463,9
464,0
465,4
466,8
467,5
468,6
469,6
470,6
471,4
472,8
473,9
474,0
475,10
476,10
477,10
478,9
479,1
480,10
481,4
482,3
483,9
484,3
485,8
486,9
487,0
488,8
489,3
490,3
491,6
492,1
493,3
494,9
495,6
496,8
497,10
498,9
499,7
