index,n
0,9
1,2
2,10
3,0
4,9
5,4
6,0
7,0
8,0
9,5
10,10
11,2
12,1
13,5
14,8
15,8
16,9
17,3
18,7
19,3
20,5
21,9
22,3
23,6
24,2
25,4
26,9
27,8
28,10
29,10
30,5
31,9
32,0
33,4
34,10
35,4
36,5
37,3
38,2
39,10
40,1
41,1
42,8
43,5
44,4
45,10
46,9
47,3
48,0
49,6
50,7
51,1
52,5
53,8
54,2
55,5
56,7
57,8
58,7
59,9
60,4
61,7
62,4
63,0
64,8
65,0
66,6
67,2
68,9
69,10
70,9
71,9
72,1
73,7
74,4
75,4
76,1
77,6
78,9
79,1
80,10
81,7
82,8
83,3
84,7
85,5
86,6
87,0
88,8
89,7
90,7
91,2
92,0
93,5
94,1
95,7
96,4
97,0
98,1
99,8
100,6
101,10
102,8
103,10
104,1
105,5
106,4
107,1
108,8
109,3
110,10
111,5
112,9
113,2
114,6
115,8
116,2
117,7
118,6
119,7
120,2
121,1
122,7
123,6
124,2
125,6
126,4
127,0
128,8
129,4
130,10
131,2
132,2
133,1
134,6
135,8
136,3
137,4
138,4
139,6
140,8
141,4
142,1
143,3
144,10
145,8
146,7
147,3
148,5
149,7
150,3
151,3
152,9
153,4
154,8
155,4
156,5
157,5
158,10
159,2
160,4
161,8
162,6
163,9
164,10
165,9
166,8
167,1
168,8
169,3
170,6
171,3
172,8
173,9
174,7
175,5
176,5
177,0
178,1
179,1
180,0
181,7
182,2
183,2
184,6
185,4
186,6
187,8
188,8
189,1
190,10
191,6
192,5
193,9
194,9
195,5
196,5
197,2
198,4
199,6
200,2
201,1
202,0
203,0
204,6
205,7
206,0
207,8
208,0
209,5
210,6
211,0
212,2
213,3
214,2
215,5
216,4
217,5
218,3
219,6
220,10
221,10
222,8
223,6
224,3
225,4
226,6
227,4
228,4
229,3
230,9
231,8
232,5
233,7
234,2
235,10
236,6
237,6
238,8
239,0
240,6
241,0
242,10
243,4
244,3
245,7
246,7
247,2
248,8
249,5
250,7
251,8
252,3
253,8
254,9
255,4
256,0
257,0
258,9
259,2
260,10
261,1
262,9
263,7
264,3
265,4
266,5
267,8
268,8
269,7
270,6
271,9
272,0
273,6
274,1
275,7
276,2
277,8
278,8
279,1
280,2
281,3
282,7
283,4
284,10
285,10
286,7
287,1
288,1
289,0
290,1
291,0
292,0
293,5
294,4
295,7
296,9
297,2
298,10
299,5
300,5
301,4
302,9
303,1
304,4
305,1
306,3
307,2
308,0
309,1
310,7
311,5
312,4
313,9
314,5
315,0
316,7
317,4
318,3
319,3
320,7
321,5
322,8
323,7
324,1
325,1
326,1
327,2
328,4
329,7
330,9
331,9
332,7
333,8
334,4
335,4
336,1
337,10
338,7
339,1
340,2
341,5
342,9
343,9
344,0
345,1
346,0
347,8
348,1
349,9
350,7
351,3
352,5
353,0
354,7
355,9
356,5
357,1
358,7
359,1
360,5
361,2
362,10
363,7
364,0
365,1
366,9
367,0
368,8
369,1
370,9
371,10
372,6
373,1
374,6
375,10
376,5
377,6
378,10
379,8
380,1
381,5
382,1
383,9
384,5
385,9
386,3
387,0
388,3
389,10
390,10
391,4
392,8
393,5
394,1
395,3
396,5
397,4
398,5
399,6
400,1
401,7
402,9
403,4
404,8
405,7
406,8
407,7
408,0
409,3
410,10
411,3
412,0
413,10
414,9
415,1
416,2
417,5
418,0
419,10
420,0
421,4
422,0
423,5
424,1
425,7
426,2
427,8
428,1
429,9
430,4
431,6
432,8
433,8
434,9
435,9
436,8
437,5
438,3
439,8
440,9
441,3
442,8
443,4
444,7
445,10
446,7
447,9
448,1
449,9
450,1
451,4
452,0
453,0
454,3
455,0
456,6
457,3
458,6
459,4
460,8
461,1
462,1
463,2
464,0
465,3
466,7
467,4
468,8
469,8
470,4
471,4
472,8
473,8
474,4
475,1
476,10
477,2
478,2
479,2
480,10
481,4
482,9
483,6
484,3
485,6
486,10
487,5
488,2
489,5
490,1
491,9
492,5
493,4
494,2
495,9
496,4
497,0
498,1
499,9
