index,n
0,10
1,2
2,10
3,7
4,10
5,2
6,5
7,5
8,10
9,9
10,6
11,5
12,0
13,4
14,2
15,3
16,9
17,4
18,8
19,8
20,0
21,6
22,6
23,8
24,5
25,8
26,0
27,1
28,6
29,7
30,6
31,4
32,0
33,9
34,1
35,8
36,1
37,0
38,0
39,10
40,0
41,3
42,7
43,2
44,1
45,3
46,9
47,10
48,2
49,9
50,10
51,8
52,6
53,9
54,0
55,10
56,5
57,9
58,6
59,10
60,8
61,9
62,10
63,5
64,2
65,10
66,3
67,8
68,2
69,0
70,9
71,0
72,4
73,9
74,9
75,5
76,4
77,9
78,10
79,7
80,0
81,4
82,0
83,3
84,7
85,3
86,9
87,9
88,5
89,9
90,0
91,1
92,0
93,10
94,0
95,8
96,2
97,8
98,8
99,10
100,4
101,0
102,3
103,4
104,3
105,1
106,9
107,2
108,4
109,0
110,2
111,4
112,5
113,1
114,10
115,4
116,10
117,7
118,3
119,3
120,9
121,3
122,4
123,9
124,8
125,8
126,1
127,7
128,2
129,8
130,5
131,7
132,8
133,2
134,9
135,7
136,9
137,4
138,0
139,9
140,1
141,7
142,0
143,7
144,2
145,10
146,10
147,8
148,0
149,4
150,8
151,6
152,9
153,2
154,5
155,4
156,5
157,5
158,9
159,2
160,10
161,1
162,2
163,2
164,0
165,3
166,3
167,5
168,2
169,2
170,6
171,5
172,9
173,3
174,6
175,6
176,10
177,0
178,0
179,0
180,3
181,5
182,4
183,3
184,6
185,5
186,6
187,10
188,3
189,9
190,8
191,0
192,10
193,0
194,4
195,6
196,3
197,2
198,6
199,3
200,7
201,4
202,3
203,4
204,1
205,7
206,7
207,3
208,3
209,0
210,8
211,8
212,6
213,3
214,6
215,10
216,7
217,2
218,3
219,4
220,10
221,10
222,3
223,8
224,5
225,6
226,0
227,7
228,9
229,4
230,6
231,2
232,8
233,8
234,7
235,1
236,0
237,4
238,10
239,10
240,4
241,2
242,10
243,6
244,4
245,2
246,8
247,6
248,2
249,6
250,9
251,1
252,9
253,4
254,8
255,9
256,5
257,9
258,9
259,9
260,3
261,0
262,9
263,7
264,1
265,2
266,8
267,5
268,2
269,1
270,5
271,9
272,6
273,8
274,6
275,9
276,3
277,5
278,4
279,9
280,6
281,2
282,3
283,9
284,10
285,0
286,2
287,1
288,4
289,9
290,3
291,9
292,1
293,1
294,8
295,10
296,7
297,8
298,9
299,7
300,6
301,2
302,2
303,4
304,1
305,9
306,2
307,2
308,2
309,10
310,4
311,7
312,4
313,0
314,5
315,4
316,2
317,6
318,4
319,9
320,3
321,6
322,6
323,7
324,1
325,10
326,10
327,3
328,4
329,6
330,8
331,1
332,1
333,2
334,7
335,3
336,8
337,10
338,5
339,7
340,9
341,4
342,9
343,5
344,0
345,8
346,8
347,9
348,3
349,8
350,9
351,5
352,6
353,10
354,6
355,9
356,7
357,2
358,0
359,9
360,6
361,8
362,6
363,0
364,7
365,0
366,2
367,6
368,1
369,8
370,6
371,9
372,3
373,2
374,8
375,2
376,5
377,2
378,0
379,9
380,0
381,0
382,6
383,3
384,5
385,5
386,6
387,6
388,8
389,10
390,7
391,7
392,8
393,0
394,4
395,9
396,2
397,5
398,9
399,8
400,3
401,7
402,2
403,8
404,0
405,5
406,7
407,8
408,7
409,7
410,3
411,10
412,4
413,0
414,4
415,6
416,8
417,2
418,10
419,4
420,8
421,3
422,4
423,5
424,4
425,4
426,8
427,6
428,10
429,6
430,0
431,0
432,7
433,3
434,0
435,9
436,7
437,5
438,0
439,4
440,10
441,4
442,8
443,1
444,10
445,8
446,10
447,4
448,0
449,8
450,6
451,8
452,4
453,5
454,10
455,6
456,2
457,5
458,0
459,3
460,2
461,7
462,0
463,6
464,1
465,10
466,4
467,10
468,7
469,0
470,7
471,9
472,8
473,2
474,9
475,10
476,2
477,3
478,1
479,2
480,2
481,7
482,10
483,4
484,2
485,10
486,9
487,7
488,6
489,0
490,0
491,4
492,6
493,3
494,3
495,4
496,6
497,1
498,0
499,1
