index,n
0,7
1,1
2,10
3,6
4,3
5,1
6,2
7,0
8,6
9,1
10,2
11,3
12,7
13,0
14,8
15,6
16,3
17,5
18,2
19,5
20,10
21,9
22,2
23,10
24,2
25,7
26,6
27,3
28,8
29,10
30,4
31,2
32,5
33,3
34,5
35,3
36,5
37,9
38,8
39,2
40,0
41,1
42,0
43,9
44,10
45,2
46,0
47,1
48,0
49,0
50,9
51,4
52,1
53,8
54,3
55,2
56,2
57,3
58,7
59,8
60,5
61,9
62,4
63,7
64,6
65,5
66,4
67,3
68,4
69,4
70,2
71,1
72,4
73,2
74,4
75,8
76,3
77,4
78,9
79,0
80,5
81,4
82,3
83,10
84,10
85,10
86,7
87,6
88,8
89,7
90,2
91,8
92,8
93,1
94,10
95,9
96,7
97,9
98,7
99,0
100,1
101,6
102,4
103,6
104,2
105,9
106,0
107,6
108,8
109,2
110,6
111,6
112,10
113,3
114,7
115,8
116,10
117,9
118,2
119,8
120,0
121,9
122,5
123,3
124,5
125,5
126,6
127,4
128,1
129,5
130,0
131,10
132,6
133,0
134,1
135,6
136,1
137,8
138,8
139,4
140,5
141,3
142,8
143,1
144,7
145,7
146,5
147,5
148,8
149,8
150,7
151,8
152,1
153,7
154,7
155,2
156,5
157,5
158,9
159,4
160,4
161,9
162,1
163,9
164,2
165,9
166,0
167,1
168,4
169,5
170,10
171,10
172,4
173,1
174,1
175,3
176,9
177,9
178,9
179,6
180,7
181,8
182,8
183,0
184,3
185,1
186,9
187,5
188,10
189,1
190,10
191,4
192,4
193,5
194,7
195,4
196,7
197,10
198,1
199,8
200,8
201,0
202,4
203,7
204,10
205,8
206,9
207,4
208,1
209,2
210,6
211,4
212,0
213,6
214,2
215,8
216,8
217,7
218,4
219,5
220,0
221,4
222,6
223,7
224,9
225,1
226,1
227,10
228,9
229,5
230,7
231,9
232,0
233,10
234,7
235,7
236,6
237,8
238,5
239,4
240,8
241,2
242,10
243,8
244,6
245,2
246,4
247,10
248,3
249,8
250,9
251,6
252,9
253,8
254,8
255,1
256,6
257,6
258,0
259,5
260,10
261,0
262,3
263,5
264,9
265,1
266,2
267,8
268,5
269,5
270,0
271,4
272,7
273,9
274,10
275,4
276,0
277,2
278,0
279,1
280,4
281,10
282,6
283,7
284,9
285,5
286,0
287,4
288,0
289,2
290,9
291,8
292,8
293,4
294,7
295,9
296,5
297,4
298,4
299,6
300,6
301,10
302,0
303,8
304,5
305,7
306,3
307,7
308,0
309,9
310,5
311,5
312,6
313,5
314,3
315,5
316,7
317,5
318,2
319,8
320,8
321,10
322,10
323,3
324,4
325,0
326,0
327,10
328,10
329,3
330,7
331,1
332,4
333,1
334,3
335,7
336,9
337,5
338,9
339,3
340,2
341,10
342,3
343,1
344,0
345,0
346,9
347,10
348,5
349,1
350,9
351,2
352,3
353,8
354,4
355,0
356,4
357,4
358,9
359,5
360,2
361,10
362,2
363,6
364,8
365,1
366,4
367,3
368,9
369,1
370,5
371,2
372,1
373,4
374,7
375,6
376,2
377,3
378,10
379,3
380,4
381,1
382,8
383,4
384,1
385,9
386,8
387,7
388,1
389,2
390,4
391,3
392,8
393,1
394,3
395,1
396,3
397,4
398,8
399,2
400,9
401,3
402,0
403,7
404,5
405,10
406,8
407,1
408,2
409,2
410,2
411,2
412,10
413,1
414,1
415,9
416,3
417,7
418,1
419,7
420,5
421,4
422,10
423,5
424,10
425,4
426,3
427,3
428,6
429,7
430,10
431,5
432,7
433,5
434,9
435,8
436,4
437,3
438,10
439,9
440,4
441,10
442,6
443,10
444,1
445,8
446,6
447,6
448,6
449,7
450,5
451,5
452,1
453,10
454,4
455,6
456,1
457,2
458,10
459,7
460,3
461,5
462,4
463,3
464,6
465,0
466,8
467,1
468,7
469,5
470,2
471,4
472,8
473,9
474,3
475,7
476,8
477,7
478,3
479,1
480,10
481,4
482,1
483,6
484,7
485,2
486,2
487,2
488,10
489,2
490,6
491,5
492,6
493,7
494,3
495,5
496,1
497,5
498,1
499,4
