index,n
0,3
1,1
2,10
3,1
4,5
5,5
6,3
7,7
8,4
9,2
10,3
11,4
12,5
13,9
14,2
15,3
16,4
17,2
18,2
19,6
20,4
21,8
22,7
23,4
24,5
25,5
26,3
27,8
28,8
29,5
30,9
31,0
32,6
33,10
34,8
35,9
36,3
37,5
38,5
39,7
40,3
41,3
42,6
43,0
44,6
45,9
46,7
47,10
48,2
49,4
50,8
51,3
52,8
53,9
54,10
55,0
56,10
57,5
58,6
59,2
60,7
61,7
62,10
63,9
64,4
65,5
66,5
67,7
68,5
69,6
70,5
71,6
72,1
73,3
74,7
75,3
76,2
77,0
78,10
79,10
80,7
81,5
82,7
83,5
84,4
85,9
86,10
87,3
88,5
89,0
90,5
91,6
92,3
93,3
94,2
95,6
96,10
97,10
98,2
99,7
100,9
101,2
102,7
103,10
104,2
105,8
106,2
107,8
108,4
109,1
110,6
111,5
112,4
113,0
114,9
115,4
116,2
117,5
118,7
119,2
120,0
121,6
122,6
123,1
124,3
125,9
126,8
127,5
128,9
129,7
130,4
131,1
132,4
133,1
134,5
135,9
136,9
137,0
138,7
139,2
140,4
141,8
142,2
143,0
144,5
145,0
146,10
147,6
148,10
149,3
150,4
151,1
152,6
153,10
154,8
155,8
156,5
157,5
158,10
159,9
160,1
161,9
162,7
163,2
164,8
165,1
166,0
167,7
168,6
169,0
170,4
171,9
172,0
173,9
174,1
175,6
176,6
177,2
178,1
179,6
180,5
181,6
182,0
183,5
184,9
185,8
186,3
187,2
188,1
189,7
190,8
191,2
192,0
193,4
194,6
195,7
196,10
197,5
198,9
199,10
200,3
201,5
202,10
203,8
204,10
205,6
206,9
207,7
208,2
209,3
210,10
211,4
212,8
213,0
214,6
215,5
216,3
217,2
218,2
219,7
220,0
221,3
222,5
223,5
224,10
225,9
226,5
227,1
228,6
229,2
230,10
231,10
232,2
233,5
234,4
235,4
236,2
237,4
238,2
239,6
240,2
241,0
242,10
243,2
244,1
245,5
246,0
247,9
248,5
249,3
250,7
251,1
252,3
253,4
254,7
255,3
256,8
257,3
258,7
259,6
260,1
261,10
262,4
263,0
264,6
265,3
266,2
267,5
268,3
269,5
270,0
271,5
272,10
273,7
274,8
275,1
276,5
277,2
278,1
279,9
280,4
281,6
282,4
283,6
284,2
285,7
286,9
287,9
288,5
289,9
290,6
291,1
292,4
293,2
294,3
295,8
296,0
297,8
298,2
299,4
300,7
301,7
302,0
303,8
304,0
305,3
306,2
307,8
308,2
309,2
310,6
311,7
312,0
313,4
314,7
315,10
316,4
317,5
318,5
319,4
320,2
321,10
322,6
323,0
324,9
325,9
326,9
327,6
328,9
329,10
330,10
331,7
332,6
333,9
334,8
335,0
336,0
337,4
338,3
339,7
340,9
341,10
342,2
343,0
344,0
345,7
346,8
347,5
348,10
349,5
350,7
351,6
352,8
353,2
354,7
355,7
356,8
357,10
358,9
359,5
360,9
361,2
362,3
363,1
364,1
365,0
366,7
367,1
368,0
369,10
370,10
371,6
372,8
373,10
374,7
375,6
376,8
377,5
378,0
379,1
380,10
381,4
382,10
383,6
384,0
385,3
386,1
387,10
388,8
389,7
390,0
391,8
392,8
393,4
394,2
395,0
396,4
397,5
398,4
399,1
400,6
401,2
402,0
403,7
404,3
405,2
406,7
407,3
408,5
409,8
410,9
411,0
412,3
413,9
414,3
415,7
416,7
417,2
418,0
419,7
420,1
421,3
422,5
423,3
424,4
425,7
426,7
427,0
428,5
429,8
430,3
431,1
432,8
433,8
434,2
435,10
436,9
437,7
438,4
439,1
440,4
441,8
442,10
443,6
444,5
445,10
446,0
447,9
448,6
449,10
450,0
451,7
452,1
453,6
454,7
455,9
456,5
457,6
458,5
459,0
460,5
461,3
462,8
463,3
464,8
465,4
466,5
467,0
468,8
469,3
470,9
471,7
472,8
473,1
474,10
475,4
476,2
477,9
478,0
479,1
480,2
481,9
482,7
483,4
484,0
485,3
486,6
487,1
488,7
489,5
490,6
491,8
492,3
493,0
494,0
495,8
496,9
497,7
498,0
499,4
