index,n
0,5
1,2
2,10
3,3
4,6
5,2
6,4
7,3
8,3
9,10
10,3
11,1
12,6
13,10
14,8
15,6
16,9
17,8
18,4
19,5
20,2
21,1
22,1
23,7
24,2
25,0
26,2
27,5
28,5
29,1
30,3
31,5
32,9
33,7
34,2
35,10
36,0
37,3
38,10
39,9
40,7
41,6
42,1
43,6
44,6
45,5
46,10
47,9
48,3
49,6
50,6
51,5
52,1
53,5
54,10
55,6
56,4
57,5
58,10
59,7
60,9
61,0
62,1
63,4
64,9
65,3
66,7
67,10
68,3
69,5
70,10
71,10
72,10
73,1
74,6
75,0
76,2
77,7
78,4
79,10
80,5
81,8
82,8
83,2
84,6
85,0
86,6
87,8
88,10
89,1
90,4
91,7
92,10
93,7
94,7
95,1
96,2
97,1
98,6
99,1
100,3
101,6
102,5
103,1
104,3
105,0
106,8
107,9
108,0
109,4
110,7
111,8
112,3
113,7
114,0
115,2
116,3
117,6
118,8
119,1
120,6
121,5
122,6
123,5
124,0
125,9
126,3
127,4
128,9
129,9
130,9
131,6
132,0
133,9
134,6
135,3
136,1
137,5
138,8
139,5
140,4
141,2
142,3
143,10
144,0
145,0
146,5
147,5
148,4
149,9
150,4
151,3
152,10
153,0
154,9
155,3
156,5
157,5
158,5
159,1
160,2
161,4
162,0
163,4
164,6
165,9
166,6
167,7
168,10
169,5
170,7
171,5
172,4
173,10
174,10
175,0
176,6
177,1
178,5
179,4
180,10
181,4
182,5
183,9
184,5
185,0
186,7
187,10
188,5
189,1
190,7
191,7
192,8
193,0
194,7
195,0
196,1
197,1
198,8
199,7
200,5
201,1
202,9
203,5
204,4
205,9
206,6
207,7
208,8
209,4
210,0
211,1
212,8
213,2
214,8
215,6
216,2
217,7
218,3
219,4
220,10
221,10
222,4
223,8
224,8
225,8
226,8
227,4
228,5
229,10
230,10
231,10
232,5
233,5
234,5
235,3
236,9
237,5
238,10
239,4
240,2
241,2
242,10
243,7
244,10
245,6
246,3
247,9
248,10
249,1
250,0
251,3
252,0
253,2
254,1
255,6
256,2
257,8
258,10
259,6
260,4
261,4
262,9
263,6
264,2
265,0
266,4
267,8
268,9
269,0
270,9
271,9
272,8
273,8
274,2
275,9
276,0
277,0
278,1
279,1
280,9
281,5
282,2
283,5
284,0
285,7
286,5
287,2
288,10
289,10
290,5
291,7
292,5
293,0
294,8
295,8
296,6
297,1
298,2
299,7
300,2
301,1
302,3
303,0
304,4
305,3
306,6
307,0
308,3
309,10
310,8
311,10
312,5
313,0
314,6
315,6
316,5
317,9
318,9
319,1
320,1
321,2
322,7
323,6
324,2
325,7
326,9
327,0
328,4
329,1
330,2
331,7
332,0
333,9
334,4
335,6
336,5
337,10
338,3
339,0
340,5
341,8
342,9
343,4
344,0
345,4
346,1
347,4
348,4
349,2
350,9
351,6
352,1
353,4
354,0
355,0
356,8
357,8
358,3
359,2
360,1
361,1
362,3
363,2
364,7
365,6
366,4
367,9
368,2
369,7
370,8
371,3
372,8
373,8
374,0
375,7
376,4
377,10
378,5
379,2
380,3
381,4
382,3
383,0
384,7
385,3
386,3
387,10
388,4
389,0
390,10
391,2
392,6
393,2
394,0
395,10
396,6
397,1
398,0
399,8
400,5
401,7
402,5
403,0
404,7
405,5
406,0
407,2
408,7
409,0
410,5
411,9
412,8
413,4
414,8
415,2
416,1
417,7
418,5
419,0
420,0
421,7
422,6
423,5
424,10
425,6
426,10
427,3
428,7
429,10
430,9
431,7
432,0
433,7
434,1
435,7
436,1
437,6
438,5
439,2
440,6
441,8
442,9
443,6
444,7
445,8
446,5
447,8
448,4
449,2
450,4
451,9
452,5
453,3
454,8
455,10
456,0
457,4
458,9
459,8
460,8
461,10
462,5
463,7
464,8
465,8
466,7
467,0
468,0
469,7
470,2
471,6
472,8
473,10
474,7
475,7
476,8
477,8
478,5
479,2
480,10
481,4
482,5
483,1
484,7
485,0
486,3
487,9
488,6
489,4
490,4
491,8
492,1
493,10
494,7
495,8
496,8
497,6
498,4
499,8
