index,n
0,2
1,1
2,10
3,2
4,10
5,1
6,10
7,7
8,10
9,2
10,10
11,10
12,2
13,6
14,5
15,9
16,3
17,9
18,9
19,2
20,3
21,2
22,8
23,0
24,8
25,8
26,8
27,5
28,7
29,4
30,10
31,3
32,3
33,1
34,6
35,5
36,2
37,1
38,7
39,1
40,5
41,2
42,5
43,2
44,4
45,4
46,1
47,0
48,1
49,8
50,5
51,1
52,7
53,4
54,2
55,9
56,3
57,8
58,0
59,3
60,8
61,0
62,6
63,6
64,2
65,9
66,8
67,5
68,7
69,9
70,3
71,2
72,10
73,3
74,1
75,3
76,1
77,0
78,3
79,3
80,10
81,8
82,9
83,0
84,9
85,7
86,2
87,5
88,2
89,8
90,4
91,3
92,7
93,9
94,4
95,4
96,7
97,2
98,5
99,2
100,0
101,1
102,6
103,3
104,2
105,8
106,10
107,2
108,6
109,6
110,0
111,10
112,8
113,7
114,10
115,6
116,3
117,8
118,5
119,6
120,8
121,0
122,7
123,10
124,8
125,6
126,10
127,1
128,8
129,6
130,4
131,7
132,9
133,7
134,7
135,0
136,4
137,7
138,5
139,0
140,8
141,9
142,2
143,2
144,5
145,8
146,2
147,2
148,10
149,2
150,3
151,5
152,0
153,5
154,0
155,1
156,5
157,5
158,3
159,5
160,7
161,1
162,10
163,0
164,6
165,6
166,3
167,3
168,1
169,10
170,9
171,10
172,10
173,10
174,5
175,10
176,5
177,8
178,3
179,10
180,3
181,7
182,9
183,6
184,2
185,7
186,10
187,5
188,1
189,6
190,9
191,0
192,2
193,5
194,10
195,9
196,7
197,9
198,1
199,1
200,4
201,8
202,10
203,8
204,2
205,8
206,8
207,8
208,8
209,6
210,7
211,6
212,2
213,5
214,4
215,6
216,3
217,10
218,4
219,3
220,0
221,4
222,9
223,9
224,10
225,3
226,9
227,7
228,5
229,0
230,0
231,6
232,8
233,5
234,3
235,9
236,4
237,7
238,5
239,9
240,8
241,2
242,10
243,9
244,1
245,6
246,10
247,2
248,0
249,3
250,0
251,8
252,0
253,6
254,1
255,9
256,3
257,5
258,1
259,4
260,2
261,6
262,3
263,4
264,10
265,10
266,9
267,2
268,3
269,2
270,6
271,2
272,9
273,9
274,6
275,4
276,6
277,6
278,8
279,6
280,7
281,4
282,5
283,3
284,8
285,1
286,3
287,5
288,6
289,1
290,0
291,8
292,1
293,3
294,9
295,7
296,4
297,8
298,8
299,8
300,0
301,9
302,1
303,4
304,8
305,1
306,7
307,7
308,1
309,9
310,0
311,8
312,7
313,5
314,4
315,7
316,10
317,6
318,9
319,0
320,6
321,6
322,9
323,2
324,5
325,10
326,10
327,7
328,10
329,7
330,1
331,9
332,1
333,8
334,0
335,10
336,6
337,5
338,7
339,5
340,0
341,5
342,3
343,0
344,0
345,9
346,2
347,5
348,6
349,6
350,0
351,3
352,9
353,2
354,9
355,0
356,5
357,10
358,1
359,9
360,8
361,1
362,10
363,8
364,6
365,7
366,6
367,6
368,1
369,9
370,9
371,7
372,6
373,10
374,8
375,0
376,1
377,0
378,4
379,9
380,7
381,3
382,5
383,1
384,1
385,7
386,5
387,0
388,8
389,3
390,7
391,9
392,6
393,3
394,10
395,2
396,7
397,0
398,10
399,4
400,0
401,1
402,3
403,8
404,1
405,10
406,1
407,8
408,0
409,6
410,4
411,1
412,3
413,7
414,3
415,7
416,7
417,10
418,7
419,3
420,10
421,8
422,10
423,5
424,5
425,8
426,5
427,0
428,5
429,2
430,8
431,1
432,2
433,9
434,10
435,8
436,9
437,4
438,2
439,7
440,0
441,5
442,7
443,4
444,9
445,8
446,1
447,8
448,1
449,1
450,3
451,6
452,2
453,8
454,4
455,10
456,1
457,3
458,8
459,1
460,0
461,8
462,0
463,4
464,0
465,9
466,0
467,4
468,0
469,1
470,10
471,1
472,8
473,6
474,1
475,4
476,5
477,1
478,7
479,3
480,5
481,1
482,7
483,5
484,1
485,3
486,7
487,2
488,1
489,4
490,1
491,9
492,1
493,3
494,9
495,9
496,3
497,10
498,7
499,0
