index,n
0,9
1,1
2,10
3,10
4,1
5,3
6,2
7,5
8,8
9,3
10,0
11,0
12,0
13,4
14,8
15,6
16,4
17,8
18,9
19,3
20,6
21,1
22,2
23,5
24,2
25,8
26,5
27,10
28,7
29,10
30,4
31,3
32,6
33,6
34,9
35,0
36,2
37,8
38,4
39,8
40,8
41,4
42,9
43,4
44,9
45,0
46,6
47,9
48,3
49,10
50,4
51,2
52,3
53,5
54,9
55,9
56,9
57,10
58,10
59,8
60,8
61,9
62,1
63,6
64,0
65,9
66,9
67,9
68,8
69,0
70,6
71,7
72,7
73,4
74,4
75,9
76,9
77,9
78,6
79,2
80,1
81,9
82,2
83,6
84,5
85,8
86,7
87,2
88,8
89,1
90,9
91,10
92,2
93,0
94,7
95,1
96,10
97,3
98,0
99,9
100,8
101,8
102,0
103,5
104,2
105,7
106,10
107,2
108,0
109,5
110,2
111,9
112,2
113,6
114,10
115,2
116,6
117,4
118,1
119,0
120,8
121,8
122,10
123,8
124,6
125,10
126,1
127,2
128,5
129,8
130,6
131,9
132,7
133,8
134,2
135,3
136,3
137,1
138,4
139,9
140,7
141,5
142,7
143,3
144,1
145,1
146,7
147,3
148,3
149,6
150,0
151,7
152,7
153,8
154,1
155,7
156,5
157,5
158,6
159,10
160,4
161,1
162,5
163,4
164,3
165,9
166,3
167,9
168,3
169,5
170,3
171,9
172,6
173,7
174,5
175,0
176,2
177,3
178,6
179,10
180,1
181,5
182,1
183,0
184,8
185,3
186,4
187,2
188,5
189,1
190,7
191,9
192,9
193,4
194,9
195,1
196,10
197,4
198,0
199,3
200,1
201,0
202,5
203,9
204,0
205,8
206,6
207,0
208,9
209,7
210,0
211,8
212,10
213,10
214,8
215,3
216,9
217,5
218,2
219,5
220,0
221,5
222,8
223,7
224,2
225,9
226,2
227,9
228,2
229,8
230,1
231,7
232,10
233,0
234,0
235,6
236,9
237,3
238,4
239,0
240,0
241,0
242,10
243,3
244,7
245,9
246,6
247,1
248,2
249,9
250,9
251,3
252,5
253,0
254,2
255,0
256,5
257,2
258,6
259,3
260,2
261,3
262,4
263,10
264,5
265,3
266,7
267,8
268,10
269,2
270,4
271,3
272,1
273,7
274,4
275,3
276,0
277,6
278,9
279,1
280,7
281,9
282,3
283,2
284,3
285,1
286,1
287,10
288,2
289,8
290,8
291,10
292,10
293,1
294,5
295,4
296,10
297,10
298,8
299,6
300,1
301,6
302,3
303,4
304,5
305,8
306,6
307,8
308,3
309,0
310,10
311,8
312,1
313,4
314,8
315,1
316,7
317,8
318,10
319,7
320,0
321,6
322,5
323,10
324,8
325,8
326,8
327,1
328,9
329,5
330,4
331,2
332,3
333,5
334,3
335,5
336,8
337,4
338,1
339,9
340,5
341,3
342,2
343,10
344,0
345,5
346,3
347,0
348,0
349,10
350,9
351,7
352,5
353,7
354,1
355,9
356,9
357,5
358,1
359,9
360,4
361,6
362,0
363,3
364,10
365,4
366,0
367,4
368,1
369,7
370,1
371,0
372,0
373,5
374,10
375,2
376,9
377,2
378,7
379,7
380,2
381,8
382,7
383,3
384,0
385,1
386,9
387,3
388,6
389,8
390,5
391,3
392,8
393,6
394,9
395,3
396,8
397,1
398,6
399,1
400,8
401,2
402,1
403,8
404,10
405,2
406,0
407,10
408,5
409,10
410,0
411,10
412,7
413,4
414,7
415,5
416,0
417,5
418,4
419,3
420,6
421,9
422,7
423,5
424,1
425,0
426,9
427,10
428,4
429,1
430,1
431,8
432,1
433,10
434,3
435,10
436,3
437,8
438,9
439,1
440,0
441,3
442,0
443,0
444,2
445,8
446,8
447,0
448,10
449,4
450,9
451,8
452,4
453,4
454,7
455,2
456,5
457,5
458,3
459,5
460,2
461,6
462,2
463,6
464,2
465,2
466,8
467,3
468,1
469,10
470,4
471,4
472,8
473,9
474,8
475,3
476,10
477,3
478,6
479,1
480,10
481,4
482,2
483,3
484,5
485,4
486,0
487,1
488,9
489,9
490,10
491,10
492,9
493,5
494,6
495,10
496,0
497,3
498,6
499,0
