index,n
0,4
1,1
2,10
3,6
4,6
5,3
6,10
7,1
8,3
9,6
10,8
11,5
12,4
13,8
14,5
15,0
16,4
17,1
18,5
19,0
20,10
21,5
22,10
23,4
24,8
25,0
26,5
27,1
28,4
29,4
30,10
31,6
32,4
33,4
34,10
35,2
36,10
37,2
38,3
39,7
40,2
41,5
42,3
43,6
44,3
45,2
46,7
47,8
48,4
49,7
50,0
51,10
52,9
53,10
54,8
55,5
56,8
57,6
58,5
59,3
60,0
61,9
62,3
63,3
64,7
65,2
66,2
67,2
68,9
69,7
70,7
71,8
72,2
73,7
74,1
75,4
76,5
77,5
78,0
79,5
80,6
81,2
82,10
83,5
84,4
85,5
86,2
87,1
88,2
89,2
90,0
91,5
92,3
93,8
94,3
95,5
96,8
97,7
98,9
99,0
100,7
101,3
102,2
103,2
104,2
105,6
106,7
107,9
108,9
109,0
110,7
111,2
112,0
113,10
114,2
115,0
116,8
117,3
118,4
119,9
120,5
121,10
122,3
123,4
124,9
125,0
126,5
127,10
128,3
129,9
130,10
131,6
132,10
133,4
134,8
135,10
136,6
137,2
138,3
139,5
140,10
141,0
142,1
143,4
144,10
145,2
146,2
147,0
148,5
149,0
150,9
151,4
152,6
153,6
154,5
155,8
156,5
157,5
158,0
159,9
160,7
161,4
162,3
163,8
164,9
165,6
166,6
167,0
168,0
169,8
170,4
171,9
172,1
173,3
174,9
175,7
176,0
177,2
178,0
179,3
180,10
181,4
182,2
183,8
184,7
185,9
186,3
187,4
188,7
189,4
190,6
191,5
192,5
193,4
194,1
195,6
196,8
197,5
198,0
199,7
200,8
201,8
202,0
203,1
204,3
205,8
206,5
207,2
208,3
209,0
210,1
211,1
212,1
213,0
214,1
215,10
216,4
217,10
218,2
219,5
220,0
221,5
222,9
223,7
224,3
225,0
226,8
227,6
228,9
229,3
230,5
231,4
232,7
233,6
234,9
235,6
236,7
237,2
238,4
239,7
240,9
241,2
242,10
243,2
244,2
245,2
246,1
247,4
248,10
249,4
250,9
251,5
252,7
253,9
254,6
255,8
256,2
257,1
258,7
259,2
260,5
261,9
262,4
263,9
264,4
265,1
266,3
267,2
268,8
269,10
270,10
271,3
272,5
273,7
274,0
275,3
276,8
277,10
278,6
279,6
280,8
281,3
282,2
283,9
284,2
285,8
286,4
287,9
288,8
289,7
290,8
291,10
292,5
293,0
294,7
295,0
296,0
297,3
298,1
299,6
300,8
301,5
302,4
303,0
304,8
305,0
306,1
307,6
308,4
309,0
310,3
311,0
312,2
313,4
314,9
315,3
316,10
317,9
318,6
319,1
320,9
321,2
322,4
323,9
324,9
325,7
326,7
327,7
328,9
329,0
330,9
331,10
332,0
333,1
334,0
335,10
336,5
337,4
338,10
339,2
340,3
341,7
342,2
343,9
344,0
345,3
346,7
347,6
348,10
349,4
350,9
351,8
352,0
353,1
354,8
355,9
356,10
357,0
358,2
359,2
360,10
361,8
362,8
363,5
364,8
365,10
366,2
367,7
368,4
369,6
370,5
371,5
372,5
373,0
374,0
375,7
376,8
377,10
378,1
379,2
380,7
381,10
382,4
383,0
384,0
385,10
386,4
387,5
388,2
389,7
390,8
391,9
392,8
393,10
394,5
395,4
396,1
397,8
398,8
399,3
400,8
401,2
402,4
403,0
404,6
405,0
406,6
407,4
408,3
409,1
410,2
411,9
412,9
413,8
414,9
415,1
416,2
417,10
418,10
419,10
420,9
421,2
422,9
423,5
424,7
425,2
426,2
427,9
428,1
429,5
430,10
431,6
432,5
433,3
434,4
435,8
436,8
437,9
438,3
439,10
440,7
441,7
442,1
443,3
444,10
445,8
446,3
447,4
448,5
449,9
450,7
451,9
452,5
453,2
454,5
455,6
456,3
457,6
458,1
459,10
460,10
461,9
462,7
463,7
464,9
465,0
466,0
467,6
468,5
469,6
470,10
471,1
472,8
473,6
474,6
475,2
476,5
477,10
478,10
479,1
480,5
481,1
482,8
483,0
484,10
485,7
486,5
487,1
488,0
489,0
490,3
491,3
492,4
493,10
494,1
495,3
496,0
497,8
498,10
499,7
