index,n
0,6
1,2
2,10
3,2
4,1
5,6
6,8
7,3
8,8
9,10
10,7
11,6
12,9
13,2
14,5
15,0
16,10
17,1
18,8
19,9
20,3
21,5
22,0
23,2
24,10
25,8
26,8
27,6
28,6
29,2
30,2
31,4
32,1
33,5
34,4
35,3
36,1
37,7
38,8
39,4
40,3
41,5
42,2
43,4
44,6
45,8
46,3
47,8
48,4
49,2
50,9
51,7
52,2
53,1
54,7
55,8
56,2
57,0
58,5
59,6
60,8
61,7
62,3
63,5
64,9
65,10
66,4
67,10
68,3
69,2
70,3
71,3
72,10
73,1
74,10
75,2
76,3
77,7
78,0
79,6
80,2
81,5
82,6
83,9
84,1
85,2
86,3
87,6
88,0
89,2
90,5
91,10
92,6
93,1
94,3
95,5
96,5
97,9
98,3
99,6
100,1
101,7
102,6
103,8
104,1
105,0
106,9
107,2
108,9
109,1
110,2
111,3
112,10
113,9
114,1
115,0
116,0
117,3
118,8
119,8
120,9
121,0
122,5
123,7
124,6
125,1
126,3
127,8
128,8
129,8
130,9
131,9
132,6
133,3
134,4
135,10
136,6
137,9
138,10
139,9
140,0
141,1
142,5
143,8
144,0
145,3
146,4
147,9
148,4
149,10
150,5
151,10
152,3
153,5
154,6
155,10
156,5
157,5
158,1
159,7
160,7
161,1
162,8
163,8
164,8
165,6
166,3
167,2
168,4
169,6
170,0
171,2
172,5
173,0
174,6
175,7
176,7
177,6
178,3
179,9
180,1
181,3
182,7
183,10
184,10
185,1
186,0
187,7
188,7
189,4
190,6
191,9
192,6
193,8
194,1
195,9
196,4
197,8
198,3
199,3
200,4
201,7
202,7
203,5
204,1
205,7
206,5
207,6
208,2
209,3
210,1
211,10
212,3
213,8
214,1
215,7
216,0
217,8
218,1
219,8
220,10
221,9
222,0
223,4
224,8
225,3
226,2
227,0
228,6
229,1
230,9
231,3
232,1
233,3
234,4
235,9
236,7
237,0
238,7
239,3
240,7
241,0
242,10
243,9
244,1
245,5
246,4
247,5
248,4
249,1
250,7
251,7
252,1
253,9
254,7
255,0
256,7
257,6
258,3
259,10
260,3
261,8
262,10
263,2
264,9
265,4
266,8
267,0
268,9
269,1
270,5
271,10
272,9
273,6
274,4
275,8
276,8
277,5
278,5
279,6
280,6
281,7
282,3
283,6
284,5
285,2
286,0
287,6
288,9
289,7
290,0
291,2
292,8
293,10
294,4
295,9
296,4
297,1
298,7
299,5
300,9
301,10
302,2
303,4
304,7
305,5
306,10
307,3
308,4
309,1
310,5
311,9
312,9
313,10
314,9
315,9
316,1
317,8
318,7
319,5
320,8
321,6
322,2
323,2
324,6
325,6
326,8
327,8
328,5
329,4
330,2
331,5
332,3
333,8
334,1
335,7
336,8
337,0
338,8
339,0
340,3
341,2
342,8
343,4
344,0
345,4
346,7
347,4
348,6
349,1
350,7
351,7
352,2
353,4
354,9
355,7
356,0
357,8
358,0
359,0
360,2
361,2
362,7
363,6
364,0
365,8
366,7
367,4
368,3
369,6
370,9
371,2
372,10
373,10
374,10
375,2
376,0
377,2
378,3
379,5
380,6
381,3
382,8
383,5
384,6
385,10
386,10
387,9
388,4
389,4
390,3
391,10
392,8
393,3
394,3
395,8
396,3
397,6
398,3
399,5
400,0
401,8
402,2
403,8
404,9
405,8
406,6
407,10
408,1
409,2
410,8
411,10
412,8
413,8
414,8
415,4
416,1
417,10
418,9
419,2
420,4
421,2
422,10
423,3
424,9
425,7
426,1
427,5
428,9
429,7
430,4
431,7
432,6
433,6
434,4
435,0
436,1
437,9
438,7
439,7
440,1
441,2
442,3
443,8
444,3
445,10
446,4
447,7
448,0
449,0
450,1
451,8
452,4
453,3
454,2
455,9
456,6
457,7
458,6
459,7
460,4
461,5
462,4
463,6
464,3
465,5
466,1
467,9
468,6
469,0
470,1
471,10
472,8
473,5
474,5
475,7
476,7
477,3
478,0
479,2
480,7
481,1
482,5
483,2
484,6
485,0
486,2
487,6
488,1
489,5
490,9
491,7
492,1
493,7
494,0
495,7
496,3
497,3
498,10
499,10
