index,n
0,0
1,1
2,0
3,7
4,6
5,6
6,8
7,10
8,8
9,10
10,4
11,6
12,4
13,0
14,5
15,5
16,6
17,0
18,6
19,6
20,8
21,3
22,9
23,6
24,10
25,8
26,5
27,2
28,2
29,2
30,8
31,1
32,10
33,0
34,3
35,7
36,9
37,10
38,1
39,1
40,7
41,6
42,4
43,2
44,1
45,5
46,5
47,9
48,5
49,4
50,7
51,0
52,6
53,8
54,2
55,6
56,6
57,3
58,6
59,8
60,10
61,4
62,10
63,4
64,1
65,4
66,1
67,7
68,7
69,3
70,7
71,2
72,3
73,8
74,8
75,10
76,2
77,3
78,6
79,6
80,7
81,9
82,4
83,5
84,10
85,7
86,7
87,6
88,7
89,4
90,9
91,9
92,0
93,8
94,5
95,6
96,3
97,7
98,10
99,4
100,5
101,8
102,8
103,3
104,0
105,6
106,1
107,9
108,10
109,4
110,9
111,5
112,9
113,1
114,2
115,6
116,0
117,6
118,2
119,6
120,10
121,0
122,2
123,6
124,10
125,10
126,2
127,3
128,2
129,9
130,10
131,5
132,9
133,2
134,6
135,1
136,0
137,2
138,4
139,9
140,9
141,1
142,6
143,6
144,9
145,10
146,3
147,1
148,8
149,2
150,3
151,10
152,7
153,6
154,2
155,7
156,1
157,0
158,8
159,10
160,4
161,0
162,7
163,9
164,6
165,8
166,2
167,6
168,2
169,9
170,10
171,9
172,0
173,2
174,7
175,4
176,6
177,3
178,8
179,3
180,7
181,2
182,4
183,1
184,1
185,10
186,8
187,6
188,3
189,0
190,2
191,0
192,7
193,6
194,2
195,4
196,2
197,4
198,2
199,0
200,5
201,0
202,2
203,8
204,8
205,9
206,3
207,1
208,8
209,8
210,5
211,0
212,5
213,5
214,8
215,2
216,2
217,7
218,2
219,7
220,10
221,1
222,6
223,3
224,9
225,6
226,9
227,10
228,5
229,7
230,1
231,5
232,1
233,0
234,2
235,7
236,9
237,0
238,7
239,7
240,4
241,8
242,2
243,10
244,10
245,3
246,9
247,1
248,3
249,4
250,3
251,5
252,9
253,4
254,3
255,5
256,2
257,3
258,6
259,7
260,5
261,1
262,8
263,8
264,0
265,0
266,4
267,2
268,4
269,7
270,6
271,9
272,10
273,2
274,4
275,6
276,5
277,8
278,10
279,3
280,5
281,3
282,3
283,7
284,0
285,0
286,8
287,5
288,6
289,6
290,5
291,7
292,7
293,2
294,10
295,9
296,1
297,0
298,6
299,0
300,7
301,7
302,2
303,1
304,4
305,5
306,2
307,4
308,9
309,1
310,5
311,9
312,4
313,5
314,5
315,8
316,6
317,7
318,1
319,5
320,2
321,2
322,4
323,3
324,2
325,2
326,8
327,9
328,1
329,7
330,6
331,9
332,8
333,9
334,2
335,9
336,8
337,3
338,2
339,10
340,10
341,3
342,1
343,8
344,6
345,2
346,5
347,5
348,0
349,9
350,6
351,10
352,2
353,8
354,0
355,4
356,5
357,0
358,4
359,9
360,5
361,10
362,7
363,10
364,2
365,7
366,10
367,0
368,9
369,4
370,8
371,10
372,8
373,10
374,8
375,9
376,4
377,4
378,4
379,3
380,6
381,1
382,3
383,1
384,2
385,0
386,6
387,4
388,8
389,4
390,6
391,4
392,5
393,6
394,3
395,8
396,5
397,4
398,9
399,9
400,8
401,4
402,2
403,3
404,9
405,10
406,0
407,3
408,6
409,1
410,2
411,7
412,4
413,5
414,10
415,1
416,9
417,3
418,8
419,2
420,0
421,4
422,6
423,5
424,1
425,0
426,6
427,4
428,0
429,0
430,3
431,1
432,1
433,7
434,9
435,9
436,2
437,7
438,6
439,3
440,9
441,4
442,4
443,9
444,6
445,1
446,1
447,7
448,2
449,4
450,2
451,4
452,2
453,1
454,8
455,8
456,0
457,10
458,0
459,4
460,1
461,9
462,7
463,9
464,7
465,4
466,0
467,6
468,8
469,1
470,3
471,5
472,3
473,3
474,4
475,0
476,3
477,10
478,10
479,3
480,10
481,1
482,5
483,8
484,5
485,0
486,4
487,0
488,5
489,7
490,10
491,4
492,5
493,10
494,9
495,6
496,8
497,5
498,2
499,4
