index,n
0,0
1,3
2,1
3,1
4,2
5,5
6,7
7,1
8,5
9,3
10,6
11,3
12,0
13,1
14,10
15,0
16,1
17,0
18,10
19,4
20,5
21,8
22,1
23,2
24,7
25,6
26,9
27,1
28,6
29,1
30,1
31,6
32,2
33,10
34,7
35,1
36,7
37,3
38,7
39,5
40,0
41,5
42,5
43,6
44,5
45,7
46,2
47,6
48,0
49,3
50,9
51,6
52,1
53,10
54,8
55,5
56,3
57,2
58,7
59,9
60,10
61,6
62,10
63,8
64,3
65,5
66,1
67,9
68,8
69,3
70,8
71,3
72,1
73,6
74,2
75,3
76,0
77,10
78,9
79,7
80,8
81,6
82,5
83,0
84,6
85,0
86,6
87,3
88,2
89,8
90,1
91,6
92,10
93,2
94,8
95,5
96,5
97,1
98,9
99,2
100,7
101,10
102,10
103,7
104,6
105,4
106,6
107,9
108,10
109,0
110,9
111,5
112,8
113,5
114,6
115,3
116,2
117,5
118,6
119,6
120,2
121,1
122,3
123,8
124,6
125,7
126,10
127,5
128,1
129,4
130,5
131,10
132,4
133,6
134,4
135,3
136,9
137,5
138,7
139,10
140,4
141,8
142,10
143,9
144,0
145,0
146,4
147,10
148,3
149,2
150,0
151,6
152,3
153,0
154,8
155,2
156,7
157,2
158,7
159,4
160,2
161,6
162,2
163,2
164,8
165,9
166,6
167,6
168,5
169,0
170,7
171,9
172,1
173,8
174,7
175,4
176,5
177,5
178,4
179,6
180,10
181,9
182,1
183,6
184,8
185,8
186,9
187,0
188,4
189,7
190,4
191,9
192,8
193,0
194,10
195,8
196,1
197,4
198,10
199,0
200,8
201,8
202,2
203,1
204,4
205,9
206,1
207,3
208,8
209,4
210,0
211,10
212,1
213,1
214,8
215,5
216,10
217,1
218,0
219,2
220,3
221,3
222,3
223,3
224,8
225,2
226,5
227,3
228,6
229,4
230,3
231,5
232,3
233,5
234,1
235,0
236,4
237,10
238,9
239,9
240,5
241,8
242,9
243,7
244,6
245,4
246,8
247,7
248,6
249,8
250,10
251,6
252,6
253,3
254,5
255,1
256,8
257,8
258,3
259,9
260,6
261,2
262,10
263,10
264,4
265,3
266,2
267,9
268,1
269,10
270,7
271,7
272,6
273,4
274,5
275,1
276,2
277,1
278,10
279,3
280,4
281,6
282,0
283,0
284,8
285,1
286,6
287,3
288,0
289,3
290,6
291,2
292,10
293,1
294,8
295,3
296,7
297,9
298,8
299,1
300,7
301,3
302,0
303,9
304,6
305,2
306,8
307,8
308,3
309,6
310,6
311,3
312,8
313,9
314,10
315,8
316,0
317,2
318,10
319,0
320,5
321,5
322,0
323,1
324,6
325,8
326,6
327,9
328,4
329,8
330,9
331,5
332,6
333,10
334,5
335,5
336,3
337,7
338,0
339,7
340,8
341,1
342,0
343,7
344,6
345,0
346,5
347,7
348,10
349,2
350,4
351,9
352,0
353,8
354,0
355,7
356,10
357,3
358,2
359,10
360,10
361,1
362,9
363,7
364,5
365,6
366,6
367,1
368,6
369,0
370,3
371,7
372,9
373,9
374,5
375,3
376,4
377,10
378,0
379,5
380,1
381,0
382,4
383,2
384,2
385,10
386,10
387,7
388,0
389,2
390,1
391,8
392,3
393,4
394,9
395,6
396,10
397,10
398,4
399,4
400,1
401,3
402,1
403,3
404,5
405,5
406,8
407,7
408,4
409,5
410,1
411,6
412,3
413,2
414,0
415,4
416,8
417,7
418,7
419,1
420,7
421,9
422,2
423,0
424,2
425,2
426,3
427,3
428,9
429,0
430,9
431,1
432,3
433,1
434,2
435,1
436,9
437,7
438,0
439,10
440,3
441,5
442,1
443,5
444,10
445,1
446,3
447,0
448,7
449,6
450,6
451,0
452,9
453,2
454,1
455,9
456,8
457,1
458,9
459,7
460,3
461,4
462,7
463,3
464,4
465,9
466,9
467,5
468,8
469,7
470,0
471,5
472,5
473,0
474,4
475,9
476,3
477,7
478,3
479,10
480,1
481,6
482,6
483,0
484,8
485,8
486,4
487,7
488,6
489,0
490,4
491,9
492,1
493,9
494,8
495,6
496,8
497,0
498,2
499,0
