index,n
0,0
1,0
2,7
3,9
4,6
5,10
6,8
7,0
8,8
9,2
10,0
11,8
12,9
13,4
14,4
15,7
16,4
17,2
18,9
19,6
20,3
21,1
22,8
23,7
24,0
25,8
26,4
27,9
28,3
29,6
30,1
31,9
32,0
33,6
34,4
35,1
36,5
37,3
38,0
39,7
40,0
41,9
42,5
43,2
44,0
45,8
46,1
47,5
48,5
49,7
50,7
51,0
52,3
53,7
54,10
55,1
56,6
57,3
58,7
59,9
60,9
61,4
62,2
63,7
64,4
65,9
66,3
67,5
68,3
69,1
70,7
71,1
72,0
73,6
74,7
75,2
76,0
77,0
78,6
79,4
80,0
81,6
82,8
83,4
84,3
85,9
86,0
87,9
88,7
89,3
90,4
91,2
92,8
93,7
94,1
95,6
96,10
97,2
98,8
99,1
100,9
101,10
102,1
103,10
104,0
105,1
106,0
107,10
108,6
109,3
110,7
111,0
112,1
113,9
114,4
115,10
116,5
117,1
118,2
119,1
120,2
121,3
122,1
123,9
124,9
125,5
126,3
127,2
128,3
129,0
130,7
131,2
132,8
133,9
134,4
135,6
136,7
137,7
138,6
139,2
140,7
141,0
142,5
143,0
144,1
145,2
146,5
147,10
148,4
149,10
150,9
151,8
152,10
153,5
154,0
155,10
156,4
157,10
158,9
159,6
160,6
161,10
162,9
163,2
164,9
165,0
166,0
167,8
168,2
169,6
170,1
171,7
172,3
173,7
174,3
175,5
176,8
177,8
178,0
179,6
180,1
181,0
182,10
183,4
184,8
185,10
186,0
187,3
188,5
189,4
190,10
191,2
192,6
193,9
194,6
195,6
196,6
197,2
198,6
199,10
200,9
201,1
202,4
203,1
204,7
205,2
206,8
207,7
208,3
209,8
210,9
211,1
212,0
213,6
214,3
215,4
216,10
217,5
218,7
219,5
220,0
221,4
222,8
223,6
224,9
225,8
226,4
227,2
228,10
229,1
230,8
231,7
232,4
233,7
234,7
235,1
236,7
237,7
238,0
239,3
240,2
241,8
242,4
243,8
244,0
245,1
246,10
247,8
248,0
249,10
250,6
251,2
252,7
253,4
254,5
255,3
256,7
257,7
258,7
259,0
260,6
261,9
262,6
263,9
264,10
265,1
266,6
267,3
268,1
269,0
270,6
271,0
272,9
273,3
274,6
275,9
276,2
277,3
278,1
279,2
280,4
281,1
282,2
283,8
284,6
285,4
286,1
287,5
288,8
289,4
290,4
291,10
292,2
293,3
294,9
295,0
296,7
297,3
298,0
299,7
300,10
301,3
302,5
303,0
304,3
305,2
306,10
307,9
308,0
309,4
310,10
311,10
312,0
313,5
314,5
315,4
316,0
317,3
318,3
319,7
320,5
321,7
322,2
323,9
324,2
325,5
326,3
327,6
328,8
329,9
330,10
331,6
332,9
333,2
334,2
335,10
336,6
337,1
338,7
339,9
340,1
341,7
342,6
343,9
344,3
345,5
346,10
347,3
348,7
349,10
350,3
351,1
352,8
353,7
354,7
355,7
356,10
357,2
358,1
359,5
360,10
361,7
362,1
363,6
364,0
365,9
366,1
367,4
368,7
369,5
370,4
371,5
372,0
373,5
374,3
375,7
376,6
377,6
378,7
379,2
380,8
381,1
382,7
383,3
384,3
385,3
386,2
387,10
388,4
389,3
390,5
391,9
392,2
393,1
394,4
395,10
396,9
397,9
398,8
399,10
400,0
401,2
402,4
403,7
404,8
405,1
406,2
407,4
408,9
409,8
410,1
411,0
412,4
413,7
414,1
415,3
416,4
417,4
418,0
419,6
420,9
421,1
422,3
423,7
424,4
425,6
426,0
427,8
428,7
429,10
430,1
431,0
432,8
433,0
434,4
435,5
436,5
437,6
438,1
439,6
440,1
441,6
442,0
443,5
444,1
445,10
446,2
447,9
448,4
449,6
450,5
451,2
452,4
453,2
454,5
455,4
456,1
457,2
458,4
459,6
460,10
461,6
462,4
463,0
464,0
465,8
466,6
467,1
468,7
469,3
470,8
471,5
472,7
473,10
474,7
475,8
476,2
477,0
478,9
479,4
480,1
481,5
482,4
483,8
484,0
485,7
486,0
487,3
488,4
489,0
490,4
491,2
492,10
493,6
494,1
495,10
496,6
497,1
498,1
499,1
