index,n
0,0
1,0
2,8
3,4
4,5
5,6
6,7
7,8
8,1
9,6
10,2
11,1
12,1
13,8
14,0
15,1
16,7
17,5
18,10
19,7
20,7
21,9
22,8
23,6
24,7
25,6
26,3
27,10
28,3
29,4
30,2
31,7
32,5
33,1
34,4
35,5
36,9
37,1
38,10
39,10
40,9
41,5
42,5
43,2
44,9
45,6
46,0
47,10
48,1
49,2
50,1
51,5
52,1
53,8
54,3
55,1
56,9
57,9
58,8
59,1
60,8
61,10
62,4
63,5
64,10
65,4
66,2
67,3
68,9
69,8
70,2
71,5
72,4
73,1
74,0
75,2
76,1
77,2
78,3
79,6
80,8
81,1
82,2
83,6
84,7
85,6
86,0
87,7
88,7
89,0
90,7
91,1
92,8
93,0
94,0
95,1
96,4
97,6
98,6
99,10
100,7
101,1
102,9
103,4
104,9
105,8
106,6
107,5
108,6
109,8
110,7
111,3
112,10
113,5
114,4
115,9
116,8
117,6
118,6
119,8
120,10
121,8
122,8
123,1
124,8
125,5
126,6
127,5
128,3
129,4
130,10
131,5
132,8
133,4
134,4
135,1
136,2
137,7
138,3
139,1
140,10
141,8
142,10
143,8
144,8
145,10
146,5
147,10
148,4
149,6
150,9
151,3
152,2
153,9
154,2
155,10
156,5
157,4
158,9
159,10
160,10
161,8
162,9
163,7
164,6
165,6
166,8
167,1
168,7
169,3
170,7
171,8
172,9
173,6
174,4
175,4
176,9
177,9
178,3
179,10
180,8
181,8
182,2
183,5
184,4
185,4
186,10
187,8
188,2
189,4
190,3
191,3
192,3
193,6
194,9
195,5
196,5
197,2
198,0
199,1
200,0
201,10
202,8
203,0
204,7
205,7
206,5
207,9
208,0
209,6
210,5
211,9
212,8
213,1
214,9
215,4
216,9
217,8
218,8
219,2
220,7
221,9
222,10
223,8
224,6
225,9
226,1
227,5
228,0
229,6
230,8
231,4
232,10
233,8
234,1
235,10
236,5
237,10
238,6
239,0
240,1
241,10
242,0
243,7
244,8
245,10
246,3
247,7
248,1
249,3
250,0
251,10
252,5
253,3
254,6
255,7
256,3
257,3
258,1
259,7
260,0
261,4
262,3
263,10
264,1
265,7
266,7
267,2
268,1
269,4
270,7
271,1
272,2
273,4
274,10
275,2
276,5
277,1
278,4
279,3
280,9
281,2
282,9
283,0
284,3
285,6
286,8
287,7
288,8
289,5
290,2
291,0
292,3
293,4
294,4
295,8
296,4
297,1
298,0
299,5
300,10
301,3
302,4
303,2
304,10
305,5
306,4
307,1
308,9
309,10
310,5
311,5
312,5
313,2
314,5
315,3
316,1
317,3
318,3
319,0
320,4
321,5
322,5
323,0
324,2
325,4
326,1
327,5
328,1
329,9
330,6
331,2
332,7
333,6
334,5
335,2
336,4
337,5
338,10
339,2
340,3
341,0
342,10
343,10
344,2
345,8
346,6
347,7
348,5
349,1
350,5
351,7
352,6
353,9
354,5
355,9
356,5
357,4
358,7
359,10
360,5
361,9
362,8
363,7
364,0
365,8
366,1
367,9
368,0
369,3
370,7
371,6
372,3
373,9
374,4
375,3
376,5
377,9
378,8
379,7
380,4
381,8
382,9
383,4
384,10
385,0
386,10
387,6
388,8
389,6
390,10
391,8
392,5
393,4
394,0
395,5
396,4
397,8
398,8
399,4
400,1
401,4
402,9
403,1
404,0
405,6
406,4
407,9
408,6
409,8
410,9
411,5
412,4
413,10
414,7
415,3
416,4
417,8
418,10
419,6
420,6
421,8
422,7
423,1
424,8
425,10
426,5
427,10
428,6
429,6
430,4
431,8
432,4
433,0
434,4
435,5
436,6
437,5
438,2
439,10
440,0
441,8
442,8
443,9
444,0
445,2
446,1
447,0
448,7
449,0
450,0
451,8
452,1
453,8
454,8
455,7
456,7
457,1
458,3
459,9
460,9
461,7
462,5
463,8
464,0
465,10
466,9
467,6
468,2
469,5
470,9
471,0
472,1
473,0
474,3
475,3
476,0
477,5
478,6
479,0
480,9
481,7
482,1
483,0
484,1
485,6
486,2
487,6
488,10
489,10
490,9
491,10
492,8
493,0
494,5
495,5
496,5
497,6
498,2
499,8
