index,n
0,0
1,0
2,10
3,10
4,9
5,1
6,9
7,5
8,6
9,9
10,3
11,6
12,7
13,8
14,1
15,0
16,6
17,7
18,0
19,7
20,2
21,1
22,4
23,1
24,0
25,6
26,1
27,7
28,6
29,5
30,8
31,4
32,10
33,8
34,5
35,1
36,2
37,2
38,9
39,3
40,6
41,6
42,9
43,4
44,1
45,6
46,9
47,5
48,3
49,0
50,10
51,5
52,1
53,6
54,10
55,1
56,1
57,3
58,3
59,3
60,9
61,7
62,5
63,6
64,5
65,3
66,1
67,10
68,2
69,10
70,0
71,8
72,10
73,0
74,1
75,4
76,5
77,2
78,2
79,5
80,2
81,10
82,5
83,2
84,8
85,1
86,3
87,8
88,4
89,9
90,7
91,10
92,7
93,0
94,3
95,7
96,4
97,2
98,4
99,6
100,1
101,3
102,6
103,1
104,6
105,8
106,10
107,0
108,7
109,4
110,3
111,5
112,5
113,7
114,2
115,5
116,8
117,6
118,0
119,3
120,8
121,5
122,5
123,2
124,10
125,8
126,5
127,2
128,8
129,0
130,5
131,4
132,0
133,10
134,0
135,4
136,10
137,6
138,2
139,1
140,0
141,1
142,8
143,7
144,9
145,7
146,7
147,8
148,7
149,7
150,8
151,3
152,7
153,1
154,2
155,2
156,7
157,3
158,9
159,10
160,7
161,4
162,7
163,5
164,1
165,8
166,8
167,2
168,9
169,10
170,1
171,1
172,1
173,7
174,5
175,1
176,0
177,5
178,2
179,5
180,4
181,4
182,4
183,4
184,0
185,7
186,10
187,10
188,7
189,10
190,9
191,9
192,9
193,10
194,2
195,6
196,6
197,3
198,10
199,4
200,3
201,4
202,4
203,4
204,4
205,10
206,3
207,10
208,7
209,0
210,4
211,3
212,3
213,3
214,0
215,8
216,9
217,4
218,1
219,8
220,6
221,10
222,8
223,7
224,1
225,8
226,0
227,7
228,2
229,4
230,0
231,2
232,1
233,3
234,2
235,4
236,5
237,3
238,1
239,9
240,5
241,7
242,2
243,3
244,6
245,0
246,7
247,7
248,5
249,8
250,8
251,4
252,2
253,1
254,10
255,5
256,6
257,4
258,8
259,8
260,10
261,1
262,3
263,4
264,9
265,10
266,8
267,2
268,9
269,9
270,0
271,1
272,10
273,5
274,3
275,10
276,8
277,7
278,1
279,5
280,2
281,5
282,8
283,0
284,8
285,2
286,5
287,6
288,4
289,10
290,4
291,9
292,8
293,5
294,2
295,0
296,10
297,1
298,9
299,10
300,10
301,4
302,2
303,2
304,0
305,3
306,1
307,10
308,7
309,2
310,4
311,8
312,1
313,0
314,3
315,8
316,7
317,6
318,9
319,4
320,0
321,8
322,3
323,4
324,2
325,1
326,8
327,2
328,8
329,0
330,2
331,7
332,4
333,5
334,3
335,3
336,5
337,10
338,0
339,2
340,4
341,1
342,9
343,10
344,5
345,5
346,7
347,7
348,8
349,8
350,5
351,6
352,3
353,6
354,5
355,3
356,1
357,3
358,5
359,6
360,3
361,9
362,9
363,3
364,3
365,4
366,1
367,3
368,2
369,6
370,7
371,3
372,6
373,9
374,4
375,2
376,2
377,10
378,0
379,4
380,0
381,6
382,8
383,9
384,8
385,8
386,0
387,7
388,8
389,2
390,3
391,0
392,8
393,6
394,4
395,5
396,3
397,3
398,6
399,8
400,7
401,4
402,4
403,0
404,9
405,10
406,9
407,10
408,4
409,9
410,3
411,9
412,7
413,4
414,0
415,0
416,1
417,9
418,8
419,4
420,2
421,3
422,5
423,2
424,7
425,5
426,6
427,0
428,2
429,2
430,10
431,8
432,6
433,0
434,2
435,2
436,5
437,1
438,5
439,5
440,1
441,0
442,10
443,10
444,7
445,8
446,6
447,2
448,8
449,7
450,10
451,0
452,10
453,6
454,5
455,5
456,1
457,5
458,3
459,4
460,9
461,6
462,7
463,1
464,2
465,9
466,9
467,4
468,7
469,3
470,1
471,5
472,1
473,0
474,6
475,8
476,1
477,3
478,0
479,0
480,10
481,1
482,5
483,1
484,4
485,8
486,8
487,3
488,10
489,7
490,1
491,2
492,5
493,4
494,0
495,1
496,7
497,9
498,6
499,3
