index,n
0,9
1,8
2,2
3,2
4,4
5,3
6,1
7,10
8,4
9,10
10,6
11,10
12,2
13,8
14,9
15,10
16,10
17,3
18,8
19,6
20,6
21,5
22,5
23,10
24,6
25,10
26,1
27,10
28,4
29,7
30,9
31,4
32,4
33,7
34,4
35,6
36,8
37,8
38,2
39,8
40,6
41,5
42,4
43,9
44,7
45,5
46,7
47,4
48,8
49,7
50,10
51,8
52,7
53,0
54,10
55,0
56,5
57,7
58,5
59,5
60,1
61,5
62,8
63,9
64,2
65,1
66,0
67,3
68,5
69,6
70,10
71,7
72,2
73,10
74,10
75,0
76,4
77,3
78,2
79,10
80,3
81,9
82,2
83,5
84,7
85,8
86,4
87,10
88,9
89,9
90,4
91,10
92,7
93,10
94,4
95,7
96,6
97,10
98,3
99,8
100,9
101,7
102,3
103,0
104,8
105,10
106,4
107,7
108,7
109,1
110,7
111,4
112,9
113,4
114,3
115,5
116,0
117,1
118,3
119,7
120,6
121,4
122,10
123,4
124,4
125,10
126,5
127,2
128,9
129,8
130,10
131,0
132,0
133,8
134,0
135,0
136,4
137,1
138,2
139,7
140,2
141,4
142,9
143,7
144,4
145,10
146,2
147,4
148,6
149,8
150,10
151,10
152,7
153,0
154,1
155,3
156,3
157,4
158,9
159,0
160,4
161,0
162,1
163,8
164,5
165,4
166,7
167,6
168,1
169,9
170,4
171,7
172,0
173,8
174,5
175,6
176,3
177,8
178,3
179,0
180,5
181,8
182,9
183,4
184,7
185,2
186,5
187,1
188,2
189,1
190,9
191,5
192,1
193,8
194,8
195,10
196,0
197,6
198,8
199,6
200,2
201,10
202,5
203,7
204,7
205,5
206,2
207,8
208,4
209,8
210,8
211,8
212,2
213,9
214,5
215,9
216,3
217,7
218,6
219,0
220,4
221,7
222,5
223,6
224,4
225,2
226,0
227,7
228,7
229,9
230,2
231,6
232,0
233,7
234,2
235,8
236,2
237,10
238,0
239,2
240,0
241,6
242,8
243,7
244,9
245,5
246,10
247,4
248,9
249,2
250,3
251,1
252,5
253,2
254,8
255,7
256,8
257,9
258,0
259,10
260,0
261,5
262,7
263,9
264,6
265,7
266,10
267,9
268,10
269,5
270,3
271,0
272,9
273,2
274,7
275,6
276,4
277,7
278,10
279,8
280,6
281,8
282,4
283,5
284,10
285,6
286,10
287,6
288,6
289,1
290,5
291,4
292,5
293,5
294,2
295,6
296,1
297,2
298,2
299,2
300,6
301,1
302,5
303,7
304,9
305,4
306,0
307,10
308,4
309,6
310,3
311,6
312,5
313,5
314,2
315,5
316,2
317,1
318,9
319,5
320,3
321,10
322,9
323,5
324,9
325,2
326,1
327,3
328,1
329,0
330,8
331,0
332,2
333,2
334,8
335,3
336,3
337,3
338,5
339,7
340,7
341,7
342,7
343,8
344,10
345,6
346,2
347,6
348,5
349,9
350,6
351,0
352,8
353,2
354,1
355,9
356,2
357,3
358,7
359,5
360,8
361,6
362,0
363,1
364,9
365,10
366,5
367,6
368,8
369,0
370,3
371,6
372,10
373,7
374,1
375,1
376,0
377,8
378,6
379,3
380,7
381,4
382,9
383,5
384,4
385,1
386,3
387,5
388,1
389,2
390,9
391,9
392,1
393,2
394,10
395,1
396,10
397,7
398,8
399,1
400,3
401,6
402,7
403,10
404,7
405,8
406,6
407,5
408,1
409,2
410,8
411,0
412,4
413,4
414,2
415,2
416,1
417,9
418,6
419,3
420,1
421,2
422,1
423,2
424,5
425,7
426,9
427,6
428,9
429,2
430,9
431,6
432,3
433,4
434,6
435,8
436,1
437,4
438,1
439,5
440,7
441,6
442,10
443,5
444,7
445,8
446,0
447,5
448,7
449,10
450,6
451,9
452,5
453,9
454,0
455,8
456,1
457,1
458,5
459,9
460,5
461,10
462,9
463,3
464,0
465,0
466,8
467,1
468,9
469,9
470,4
471,0
472,3
473,3
474,10
475,1
476,2
477,6
478,5
479,5
480,4
481,2
482,10
483,1
484,2
485,10
486,5
487,0
488,9
489,1
490,1
491,7
492,6
493,1
494,9
495,10
496,0
497,4
498,1
499,4
