index,n
0,9
1,7
2,2
3,6
4,9
5,0
6,10
7,6
8,7
9,0
10,9
11,7
12,9
13,3
14,7
15,2
16,5
17,6
18,1
19,6
20,2
21,9
22,4
23,10
24,10
25,7
26,9
27,3
28,6
29,2
30,2
31,1
32,2
33,5
34,7
35,7
36,4
37,0
38,1
39,6
40,7
41,9
42,2
43,8
44,3
45,5
46,2
47,1
48,5
49,10
50,6
51,1
52,5
53,5
54,0
55,0
56,9
57,6
58,0
59,10
60,2
61,9
62,8
63,7
64,6
65,2
66,4
67,2
68,7
69,7
70,3
71,10
72,8
73,3
74,8
75,6
76,7
77,5
78,7
79,3
80,8
81,0
82,1
83,2
84,4
85,0
86,4
87,1
88,8
89,6
90,10
91,7
92,0
93,3
94,10
95,10
96,3
97,8
98,9
99,3
100,6
101,7
102,2
103,7
104,8
105,7
106,8
107,2
108,7
109,2
110,7
111,2
112,4
113,0
114,10
115,4
116,7
117,7
118,9
119,4
120,8
121,6
122,3
123,8
124,0
125,1
126,8
127,8
128,1
129,1
130,7
131,4
132,0
133,2
134,6
135,10
136,4
137,5
138,2
139,8
140,8
141,6
142,5
143,7
144,3
145,9
146,8
147,8
148,3
149,6
150,10
151,9
152,6
153,8
154,8
155,10
156,6
157,0
158,10
159,2
160,0
161,6
162,4
163,1
164,4
165,6
166,2
167,3
168,7
169,1
170,5
171,4
172,8
173,1
174,3
175,9
176,7
177,4
178,2
179,4
180,2
181,8
182,5
183,4
184,6
185,9
186,4
187,5
188,7
189,1
190,10
191,8
192,7
193,5
194,0
195,2
196,6
197,6
198,7
199,1
200,6
201,9
202,2
203,7
204,9
205,7
206,6
207,9
208,1
209,10
210,2
211,10
212,4
213,1
214,8
215,5
216,10
217,4
218,9
219,10
220,5
221,6
222,6
223,8
224,2
225,1
226,5
227,3
228,3
229,1
230,10
231,3
232,10
233,2
234,6
235,2
236,2
237,9
238,0
239,6
240,3
241,10
242,6
243,10
244,0
245,0
246,10
247,9
248,1
249,8
250,0
251,2
252,5
253,3
254,8
255,9
256,0
257,3
258,10
259,5
260,3
261,5
262,4
263,1
264,1
265,5
266,4
267,4
268,8
269,1
270,6
271,8
272,7
273,1
274,2
275,7
276,9
277,2
278,3
279,0
280,9
281,0
282,4
283,8
284,0
285,0
286,10
287,9
288,4
289,4
290,10
291,8
292,0
293,7
294,4
295,0
296,10
297,8
298,7
299,2
300,5
301,8
302,8
303,1
304,0
305,10
306,7
307,3
308,4
309,1
310,5
311,10
312,9
313,0
314,10
315,7
316,4
317,1
318,10
319,4
320,3
321,10
322,0
323,1
324,9
325,10
326,8
327,8
328,3
329,9
330,8
331,6
332,0
333,0
334,3
335,4
336,0
337,2
338,0
339,0
340,9
341,5
342,1
343,10
344,10
345,6
346,9
347,6
348,5
349,3
350,2
351,0
352,10
353,2
354,1
355,4
356,2
357,8
358,4
359,4
360,8
361,6
362,8
363,5
364,2
365,10
366,3
367,4
368,7
369,4
370,6
371,7
372,2
373,2
374,6
375,4
376,3
377,5
378,5
379,6
380,7
381,5
382,1
383,10
384,7
385,1
386,5
387,1
388,3
389,1
390,3
391,4
392,0
393,5
394,9
395,0
396,4
397,9
398,7
399,6
400,2
401,10
402,8
403,5
404,7
405,3
406,10
407,9
408,7
409,2
410,0
411,0
412,4
413,0
414,7
415,10
416,7
417,9
418,1
419,8
420,1
421,3
422,0
423,7
424,3
425,3
426,5
427,1
428,5
429,5
430,1
431,9
432,10
433,9
434,2
435,3
436,3
437,3
438,0
439,5
440,10
441,10
442,10
443,3
444,8
445,1
446,10
447,9
448,10
449,0
450,1
451,8
452,5
453,2
454,1
455,8
456,0
457,10
458,2
459,8
460,1
461,0
462,0
463,10
464,1
465,4
466,6
467,2
468,4
469,6
470,7
471,6
472,4
473,0
474,3
475,2
476,4
477,7
478,9
479,0
480,9
481,0
482,4
483,10
484,4
485,6
486,1
487,10
488,7
489,0
490,2
491,0
492,2
493,0
494,4
495,5
496,3
497,9
498,9
499,10
