index,n
0,0
1,2
2,3
3,10
4,4
5,7
6,2
7,0
8,0
9,1
10,7
11,3
12,6
13,0
14,0
15,7
16,1
17,4
18,9
19,6
20,9
21,4
22,4
23,1
24,7
25,0
26,7
27,6
28,2
29,10
30,2
31,10
32,1
33,7
34,0
35,1
36,0
37,7
38,6
39,3
40,5
41,7
42,0
43,4
44,4
45,4
46,0
47,7
48,5
49,4
50,6
51,7
52,9
53,4
54,1
55,8
56,9
57,9
58,8
59,10
60,1
61,4
62,4
63,2
64,5
65,3
66,8
67,10
68,1
69,1
70,8
71,7
72,9
73,2
74,4
75,2
76,9
77,4
78,9
79,10
80,1
81,4
82,6
83,10
84,3
85,5
86,5
87,5
88,2
89,0
90,3
91,9
92,1
93,6
94,0
95,3
96,2
97,1
98,6
99,6
100,5
101,1
102,3
103,4
104,10
105,3
106,4
107,1
108,3
109,10
110,10
111,9
112,3
113,8
114,10
115,5
116,5
117,3
118,8
119,7
120,0
121,5
122,7
123,2
124,3
125,10
126,4
127,4
128,2
129,10
130,6
131,6
132,2
133,9
134,6
135,2
136,9
137,0
138,10
139,1
140,6
141,1
142,0
143,6
144,7
145,3
146,8
147,3
148,8
149,7
150,7
151,4
152,5
153,1
154,7
155,0
156,10
157,1
158,2
159,0
160,3
161,8
162,6
163,3
164,5
165,5
166,10
167,1
168,5
169,6
170,2
171,6
172,6
173,7
174,6
175,2
176,2
177,10
178,4
179,7
180,1
181,1
182,9
183,2
184,8
185,1
186,8
187,5
188,3
189,1
190,4
191,7
192,5
193,2
194,8
195,10
196,3
197,4
198,8
199,0
200,9
201,7
202,4
203,2
204,3
205,5
206,5
207,3
208,1
209,5
210,5
211,4
212,5
213,3
214,3
215,9
216,4
217,6
218,10
219,8
220,8
221,2
222,8
223,7
224,10
225,0
226,8
227,0
228,7
229,1
230,6
231,9
232,3
233,10
234,0
235,8
236,7
237,6
238,5
239,6
240,9
241,3
242,3
243,6
244,8
245,4
246,4
247,0
248,6
249,6
250,2
251,0
252,1
253,3
254,4
255,9
256,5
257,8
258,4
259,8
260,5
261,4
262,1
263,9
264,5
265,5
266,8
267,4
268,6
269,0
270,6
271,0
272,4
273,8
274,2
275,6
276,10
277,10
278,6
279,8
280,0
281,3
282,6
283,4
284,7
285,6
286,0
287,9
288,9
289,3
290,2
291,2
292,2
293,1
294,2
295,2
296,0
297,2
298,0
299,7
300,1
301,1
302,5
303,1
304,4
305,8
306,8
307,3
308,1
309,7
310,8
311,5
312,4
313,7
314,2
315,10
316,6
317,4
318,4
319,5
320,8
321,6
322,7
323,4
324,4
325,7
326,6
327,3
328,0
329,2
330,7
331,6
332,1
333,2
334,8
335,10
336,6
337,7
338,7
339,6
340,10
341,5
342,10
343,7
344,0
345,4
346,6
347,6
348,9
349,1
350,4
351,2
352,1
353,7
354,6
355,10
356,9
357,2
358,4
359,1
360,1
361,2
362,3
363,0
364,2
365,2
366,9
367,8
368,6
369,5
370,0
371,6
372,10
373,4
374,9
375,6
376,0
377,2
378,2
379,10
380,4
381,7
382,6
383,4
384,4
385,5
386,9
387,10
388,4
389,10
390,7
391,9
392,2
393,0
394,6
395,3
396,5
397,4
398,1
399,0
400,2
401,9
402,4
403,2
404,0
405,8
406,10
407,6
408,8
409,0
410,2
411,9
412,3
413,9
414,6
415,8
416,5
417,8
418,0
419,7
420,0
421,8
422,3
423,7
424,10
425,9
426,1
427,2
428,0
429,2
430,2
431,10
432,8
433,4
434,6
435,8
436,9
437,10
438,0
439,2
440,1
441,3
442,3
443,1
444,10
445,10
446,8
447,10
448,10
449,2
450,8
451,10
452,0
453,3
454,8
455,10
456,0
457,7
458,8
459,7
460,3
461,5
462,10
463,1
464,6
465,5
466,9
467,8
468,6
469,4
470,4
471,4
472,1
473,6
474,7
475,6
476,7
477,5
478,4
479,9
480,5
481,8
482,6
483,9
484,1
485,7
486,7
487,2
488,9
489,6
490,7
491,2
492,3
493,8
494,5
495,0
496,7
497,4
498,9
499,9
