index,n
0,6
1,7
2,1
3,8
4,5
5,1
6,5
7,4
8,3
9,6
10,3
11,3
12,9
13,4
14,1
15,3
16,0
17,7
18,2
19,9
20,10
21,9
22,5
23,10
24,9
25,10
26,1
27,9
28,9
29,1
30,10
31,0
32,0
33,10
34,4
35,0
36,1
37,4
38,9
39,6
40,10
41,5
42,10
43,6
44,3
45,7
46,0
47,9
48,4
49,10
50,0
51,7
52,10
53,6
54,7
55,2
56,3
57,4
58,5
59,7
60,7
61,0
62,4
63,8
64,6
65,3
66,7
67,5
68,4
69,1
70,9
71,10
72,7
73,1
74,6
75,0
76,1
77,7
78,10
79,7
80,0
81,10
82,6
83,3
84,4
85,9
86,2
87,4
88,1
89,10
90,10
91,8
92,0
93,8
94,3
95,7
96,2
97,5
98,7
99,0
100,8
101,3
102,9
103,4
104,6
105,10
106,3
107,5
108,9
109,0
110,6
111,2
112,5
113,10
114,10
115,2
116,2
117,4
118,7
119,6
120,3
121,9
122,8
123,0
124,10
125,7
126,5
127,0
128,6
129,4
130,9
131,2
132,2
133,2
134,10
135,2
136,1
137,7
138,7
139,0
140,0
141,7
142,3
143,10
144,9
145,4
146,6
147,10
148,4
149,3
150,0
151,10
152,10
153,2
154,2
155,2
156,0
157,10
158,9
159,7
160,6
161,4
162,8
163,8
164,5
165,7
166,7
167,8
168,9
169,1
170,6
171,10
172,0
173,8
174,8
175,10
176,8
177,0
178,7
179,2
180,9
181,1
182,9
183,3
184,8
185,8
186,6
187,0
188,7
189,8
190,2
191,3
192,8
193,3
194,6
195,4
196,5
197,0
198,10
199,9
200,10
201,8
202,3
203,2
204,9
205,4
206,9
207,4
208,9
209,7
210,3
211,0
212,5
213,1
214,1
215,10
216,2
217,2
218,10
219,10
220,6
221,1
222,9
223,9
224,9
225,9
226,2
227,6
228,0
229,5
230,5
231,1
232,10
233,3
234,0
235,3
236,7
237,0
238,5
239,6
240,3
241,3
242,5
243,4
244,0
245,1
246,2
247,10
248,3
249,10
250,3
251,3
252,6
253,0
254,0
255,5
256,0
257,1
258,7
259,5
260,8
261,4
262,0
263,3
264,10
265,5
266,0
267,4
268,2
269,9
270,8
271,9
272,2
273,7
274,10
275,10
276,10
277,5
278,0
279,2
280,2
281,5
282,6
283,5
284,8
285,9
286,9
287,10
288,5
289,5
290,7
291,4
292,7
293,0
294,2
295,1
296,0
297,9
298,7
299,6
300,4
301,3
302,2
303,5
304,10
305,5
306,3
307,9
308,5
309,7
310,3
311,2
312,10
313,3
314,5
315,4
316,6
317,7
318,9
319,2
320,3
321,0
322,4
323,9
324,2
325,3
326,8
327,0
328,3
329,7
330,3
331,9
332,1
333,6
334,4
335,8
336,3
337,0
338,10
339,1
340,4
341,8
342,7
343,0
344,8
345,6
346,2
347,3
348,3
349,1
350,10
351,2
352,6
353,5
354,2
355,8
356,8
357,3
358,9
359,8
360,6
361,6
362,9
363,10
364,4
365,0
366,9
367,0
368,3
369,7
370,8
371,4
372,3
373,10
374,1
375,1
376,3
377,0
378,7
379,10
380,10
381,2
382,1
383,4
384,1
385,5
386,8
387,3
388,10
389,2
390,10
391,7
392,6
393,8
394,0
395,1
396,0
397,3
398,9
399,4
400,0
401,8
402,9
403,10
404,7
405,8
406,8
407,1
408,3
409,9
410,6
411,4
412,4
413,3
414,5
415,7
416,9
417,3
418,9
419,4
420,4
421,5
422,4
423,8
424,3
425,4
426,5
427,5
428,4
429,3
430,5
431,10
432,9
433,10
434,10
435,1
436,3
437,5
438,7
439,7
440,0
441,7
442,6
443,0
444,7
445,4
446,4
447,9
448,3
449,6
450,8
451,3
452,1
453,6
454,10
455,1
456,1
457,9
458,4
459,0
460,5
461,7
462,7
463,7
464,0
465,7
466,5
467,10
468,4
469,6
470,4
471,5
472,2
473,0
474,9
475,10
476,9
477,8
478,2
479,0
480,3
481,8
482,10
483,2
484,4
485,4
486,10
487,0
488,4
489,2
490,3
491,1
492,3
493,3
494,6
495,6
496,0
497,8
498,5
499,3
