index,n
0,4
1,0
2,3
3,7
4,1
5,1
6,4
7,6
8,1
9,4
10,2
11,9
12,8
13,4
14,10
15,2
16,10
17,2
18,1
19,4
20,6
21,5
22,7
23,9
24,1
25,5
26,8
27,2
28,4
29,10
30,2
31,9
32,5
33,0
34,4
35,9
36,3
37,8
38,8
39,6
40,0
41,3
42,10
43,1
44,5
45,5
46,1
47,0
48,8
49,9
50,3
51,5
52,8
53,7
54,8
55,5
56,10
57,2
58,7
59,5
60,10
61,2
62,9
63,8
64,0
65,4
66,9
67,10
68,4
69,2
70,10
71,8
72,4
73,10
74,4
75,5
76,4
77,5
78,9
79,7
80,8
81,3
82,5
83,2
84,1
85,6
86,8
87,2
88,9
89,0
90,7
91,7
92,7
93,3
94,6
95,7
96,4
97,6
98,10
99,2
100,8
101,10
102,4
103,2
104,4
105,2
106,8
107,5
108,2
109,1
110,4
111,6
112,3
113,7
114,8
115,3
116,9
117,4
118,10
119,7
120,9
121,0
122,8
123,5
124,9
125,1
126,0
127,7
128,1
129,4
130,3
131,10
132,7
133,4
134,9
135,6
136,1
137,10
138,10
139,4
140,6
141,10
142,4
143,1
144,10
145,4
146,2
147,2
148,4
149,9
150,8
151,10
152,5
153,4
154,1
155,1
156,4
157,8
158,10
159,8
160,9
161,3
162,8
163,5
164,7
165,1
166,3
167,9
168,7
169,8
170,9
171,5
172,3
173,2
174,5
175,9
176,7
177,0
178,7
179,5
180,0
181,5
182,7
183,6
184,5
185,3
186,1
187,8
188,2
189,10
190,8
191,2
192,0
193,4
194,7
195,5
196,4
197,6
198,5
199,10
200,2
201,8
202,6
203,10
204,6
205,9
206,7
207,8
208,8
209,7
210,9
211,7
212,4
213,8
214,8
215,6
216,0
217,5
218,8
219,2
220,8
221,5
222,4
223,10
224,1
225,10
226,10
227,10
228,6
229,1
230,4
231,3
232,8
233,6
234,10
235,3
236,10
237,4
238,6
239,0
240,6
241,6
242,8
243,10
244,5
245,5
246,4
247,7
248,0
249,1
250,8
251,10
252,2
253,0
254,6
255,4
256,4
257,1
258,8
259,6
260,9
261,6
262,0
263,4
264,9
265,8
266,7
267,6
268,5
269,6
270,0
271,10
272,4
273,1
274,4
275,2
276,0
277,5
278,9
279,9
280,8
281,7
282,5
283,10
284,7
285,2
286,4
287,10
288,4
289,1
290,6
291,7
292,4
293,8
294,3
295,0
296,0
297,10
298,4
299,10
300,0
301,1
302,9
303,3
304,3
305,0
306,3
307,4
308,2
309,9
310,6
311,9
312,9
313,10
314,9
315,6
316,7
317,3
318,4
319,6
320,2
321,7
322,5
323,8
324,3
325,3
326,1
327,4
328,1
329,2
330,7
331,6
332,9
333,7
334,1
335,5
336,10
337,0
338,9
339,2
340,7
341,8
342,10
343,0
344,3
345,5
346,6
347,6
348,7
349,5
350,9
351,3
352,10
353,3
354,3
355,2
356,10
357,6
358,10
359,8
360,2
361,1
362,7
363,2
364,1
365,8
366,3
367,10
368,9
369,9
370,2
371,1
372,0
373,9
374,1
375,3
376,6
377,5
378,5
379,4
380,3
381,6
382,10
383,6
384,4
385,5
386,6
387,2
388,10
389,8
390,4
391,6
392,8
393,9
394,10
395,2
396,3
397,3
398,6
399,2
400,2
401,10
402,2
403,4
404,2
405,5
406,3
407,2
408,3
409,9
410,6
411,10
412,2
413,8
414,9
415,3
416,9
417,1
418,7
419,3
420,1
421,4
422,6
423,3
424,9
425,3
426,10
427,3
428,1
429,6
430,4
431,1
432,10
433,3
434,8
435,3
436,4
437,9
438,4
439,9
440,4
441,1
442,0
443,5
444,8
445,10
446,0
447,7
448,10
449,5
450,1
451,6
452,0
453,3
454,6
455,0
456,1
457,10
458,9
459,8
460,9
461,8
462,8
463,7
464,4
465,9
466,8
467,7
468,9
469,4
470,9
471,9
472,10
473,3
474,8
475,9
476,1
477,5
478,5
479,3
480,1
481,9
482,6
483,7
484,4
485,10
486,10
487,5
488,9
489,8
490,9
491,10
492,10
493,2
494,6
495,10
496,8
497,0
498,6
499,3
