index,n
0,2
1,4
2,3
3,8
4,0
5,1
6,8
7,8
8,7
9,5
10,1
11,9
12,9
13,3
14,9
15,10
16,6
17,7
18,1
19,0
20,0
21,2
22,3
23,0
24,7
25,10
26,4
27,4
28,5
29,6
30,2
31,1
32,6
33,4
34,7
35,10
36,2
37,3
38,4
39,2
40,4
41,5
42,1
43,3
44,10
45,2
46,0
47,10
48,8
49,4
50,8
51,1
52,5
53,3
54,9
55,7
56,8
57,9
58,1
59,0
60,4
61,6
62,3
63,6
64,3
65,2
66,9
67,9
68,3
69,0
70,5
71,10
72,10
73,1
74,9
75,2
76,5
77,8
78,7
79,7
80,3
81,10
82,3
83,7
84,10
85,9
86,9
87,0
88,5
89,3
90,2
91,0
92,8
93,1
94,6
95,7
96,8
97,1
98,7
99,8
100,2
101,2
102,3
103,1
104,2
105,0
106,1
107,9
108,7
109,8
110,6
111,1
112,2
113,3
114,5
115,8
116,10
117,6
118,4
119,4
120,9
121,7
122,7
123,8
124,7
125,8
126,5
127,9
128,10
129,7
130,5
131,2
132,5
133,6
134,5
135,6
136,0
137,1
138,7
139,10
140,7
141,7
142,0
143,8
144,10
145,1
146,3
147,5
148,1
149,5
150,3
151,6
152,9
153,5
154,5
155,2
156,5
157,3
158,3
159,10
160,2
161,7
162,6
163,3
164,0
165,5
166,5
167,2
168,10
169,8
170,10
171,0
172,0
173,8
174,1
175,8
176,2
177,6
178,5
179,10
180,7
181,6
182,1
183,7
184,8
185,9
186,9
187,8
188,0
189,3
190,4
191,2
192,4
193,0
194,1
195,9
196,8
197,7
198,5
199,3
200,0
201,2
202,3
203,8
204,2
205,4
206,1
207,3
208,4
209,4
210,9
211,0
212,2
213,6
214,0
215,7
216,8
217,3
218,10
219,2
220,5
221,0
222,8
223,10
224,10
225,8
226,8
227,9
228,5
229,0
230,5
231,0
232,6
233,5
234,7
235,4
236,8
237,5
238,3
239,8
240,10
241,1
242,3
243,1
244,2
245,8
246,2
247,6
248,10
249,10
250,1
251,9
252,1
253,0
254,10
255,2
256,6
257,1
258,8
259,2
260,8
261,6
262,9
263,5
264,5
265,5
266,10
267,5
268,1
269,10
270,3
271,5
272,1
273,7
274,5
275,3
276,6
277,1
278,2
279,0
280,0
281,2
282,1
283,8
284,7
285,0
286,9
287,5
288,8
289,9
290,4
291,0
292,2
293,6
294,7
295,10
296,4
297,2
298,6
299,6
300,4
301,6
302,1
303,0
304,2
305,3
306,5
307,3
308,4
309,8
310,9
311,3
312,1
313,0
314,6
315,5
316,4
317,3
318,5
319,7
320,3
321,8
322,1
323,6
324,5
325,5
326,6
327,2
328,3
329,2
330,5
331,6
332,10
333,0
334,0
335,4
336,1
337,9
338,2
339,3
340,4
341,5
342,8
343,6
344,6
345,2
346,1
347,6
348,10
349,1
350,4
351,0
352,6
353,1
354,7
355,4
356,6
357,0
358,1
359,2
360,2
361,7
362,5
363,10
364,5
365,6
366,7
367,2
368,8
369,4
370,1
371,7
372,6
373,10
374,10
375,3
376,3
377,7
378,8
379,9
380,9
381,1
382,3
383,6
384,6
385,6
386,9
387,2
388,1
389,6
390,5
391,3
392,9
393,7
394,6
395,8
396,10
397,7
398,4
399,8
400,5
401,0
402,1
403,9
404,6
405,7
406,2
407,1
408,4
409,3
410,3
411,4
412,5
413,0
414,6
415,8
416,10
417,5
418,4
419,4
420,8
421,6
422,7
423,10
424,8
425,0
426,3
427,1
428,0
429,3
430,5
431,2
432,5
433,6
434,2
435,9
436,7
437,0
438,1
439,6
440,1
441,3
442,5
443,8
444,8
445,10
446,10
447,3
448,7
449,3
450,0
451,9
452,10
453,0
454,1
455,5
456,10
457,1
458,5
459,0
460,5
461,4
462,5
463,8
464,2
465,0
466,3
467,2
468,7
469,8
470,4
471,2
472,7
473,4
474,7
475,7
476,6
477,9
478,0
479,8
480,5
481,0
482,4
483,3
484,3
485,5
486,7
487,10
488,7
489,4
490,9
491,2
492,6
493,5
494,6
495,3
496,6
497,7
498,4
499,9
