index,n
0,2
1,10
2,3
3,2
4,10
5,2
6,9
7,4
8,5
9,6
10,4
11,9
12,1
13,1
14,10
15,4
16,2
17,3
18,10
19,6
20,4
21,0
22,1
23,4
24,2
25,6
26,1
27,7
28,8
29,1
30,0
31,7
32,10
33,6
34,1
35,3
36,6
37,5
38,2
39,6
40,0
41,10
42,5
43,5
44,5
45,2
46,6
47,6
48,10
49,10
50,2
51,6
52,9
53,0
54,5
55,2
56,7
57,8
58,7
59,6
60,6
61,10
62,2
63,8
64,9
65,3
66,9
67,1
68,10
69,9
70,8
71,1
72,9
73,8
74,0
75,9
76,10
77,5
78,5
79,0
80,7
81,3
82,4
83,4
84,2
85,1
86,1
87,7
88,3
89,3
90,6
91,3
92,4
93,9
94,1
95,2
96,4
97,2
98,1
99,2
100,2
101,7
102,3
103,0
104,1
105,4
106,6
107,0
108,1
109,3
110,2
111,4
112,5
113,9
114,5
115,4
116,8
117,5
118,7
119,3
120,3
121,4
122,6
123,1
124,8
125,9
126,8
127,2
128,9
129,5
130,1
131,9
132,7
133,3
134,10
135,0
136,4
137,5
138,10
139,7
140,4
141,4
142,6
143,7
144,10
145,0
146,0
147,9
148,7
149,4
150,4
151,4
152,5
153,1
154,1
155,5
156,2
157,3
158,9
159,2
160,4
161,8
162,7
163,2
164,1
165,7
166,10
167,4
168,10
169,10
170,7
171,10
172,5
173,2
174,1
175,10
176,7
177,3
178,10
179,2
180,3
181,2
182,3
183,1
184,2
185,1
186,9
187,5
188,9
189,3
190,3
191,4
192,5
193,8
194,2
195,1
196,1
197,6
198,5
199,2
200,0
201,6
202,5
203,7
204,5
205,0
206,6
207,9
208,5
209,2
210,0
211,2
212,0
213,2
214,9
215,6
216,5
217,3
218,5
219,2
220,10
221,0
222,2
223,0
224,4
225,10
226,10
227,1
228,0
229,9
230,8
231,1
232,0
233,0
234,10
235,8
236,6
237,9
238,7
239,7
240,4
241,9
242,3
243,2
244,9
245,8
246,1
247,9
248,1
249,2
250,5
251,4
252,1
253,7
254,6
255,0
256,5
257,10
258,10
259,0
260,6
261,9
262,10
263,1
264,3
265,0
266,0
267,9
268,3
269,0
270,0
271,7
272,1
273,8
274,2
275,0
276,2
277,10
278,7
279,5
280,1
281,6
282,8
283,6
284,7
285,8
286,2
287,8
288,2
289,8
290,4
291,1
292,6
293,2
294,6
295,8
296,9
297,3
298,6
299,3
300,3
301,6
302,5
303,9
304,6
305,1
306,0
307,6
308,2
309,2
310,1
311,10
312,1
313,6
314,9
315,1
316,3
317,6
318,1
319,10
320,10
321,8
322,4
323,2
324,3
325,3
326,2
327,4
328,9
329,9
330,7
331,0
332,2
333,10
334,8
335,6
336,0
337,5
338,9
339,5
340,0
341,1
342,3
343,8
344,1
345,4
346,5
347,6
348,10
349,3
350,9
351,9
352,7
353,5
354,7
355,0
356,4
357,3
358,7
359,4
360,5
361,4
362,1
363,7
364,0
365,0
366,9
367,4
368,4
369,4
370,9
371,9
372,2
373,9
374,4
375,2
376,10
377,5
378,8
379,5
380,7
381,9
382,5
383,5
384,1
385,5
386,1
387,8
388,4
389,2
390,9
391,9
392,0
393,1
394,9
395,9
396,3
397,1
398,6
399,8
400,5
401,3
402,3
403,2
404,8
405,4
406,2
407,0
408,4
409,8
410,1
411,5
412,2
413,3
414,5
415,0
416,5
417,8
418,8
419,7
420,2
421,5
422,0
423,4
424,2
425,3
426,1
427,4
428,3
429,5
430,3
431,4
432,8
433,10
434,9
435,2
436,4
437,5
438,8
439,1
440,3
441,2
442,8
443,0
444,2
445,1
446,9
447,3
448,6
449,5
450,0
451,7
452,8
453,10
454,5
455,3
456,3
457,8
458,2
459,6
460,2
461,5
462,7
463,9
464,2
465,0
466,7
467,8
468,6
469,10
470,1
471,4
472,9
473,2
474,3
475,5
476,4
477,8
478,7
479,0
480,8
481,8
482,4
483,8
484,5
485,4
486,4
487,2
488,5
489,4
490,4
491,9
492,3
493,7
494,1
495,3
496,6
497,6
498,5
499,9
