index,n
0,7
1,10
2,7
3,8
4,10
5,1
6,1
7,1
8,6
9,10
10,7
11,1
12,1
13,5
14,6
15,5
16,5
17,3
18,7
19,10
20,0
21,6
22,7
23,10
24,6
25,4
26,3
27,0
28,9
29,1
30,7
31,0
32,3
33,6
34,5
35,3
36,10
37,1
38,6
39,10
40,5
41,4
42,1
43,9
44,10
45,8
46,9
47,0
48,0
49,2
50,8
51,7
52,5
53,1
54,10
55,6
56,5
57,3
58,1
59,4
60,2
61,2
62,0
63,2
64,6
65,0
66,6
67,7
68,4
69,7
70,4
71,7
72,9
73,5
74,9
75,3
76,8
77,2
78,4
79,2
80,10
81,0
82,10
83,1
84,0
85,2
86,4
87,5
88,6
89,8
90,3
91,9
92,10
93,1
94,7
95,3
96,1
97,9
98,2
99,4
100,5
101,5
102,8
103,2
104,10
105,6
106,4
107,6
108,0
109,1
110,6
111,6
112,5
113,3
114,9
115,8
116,1
117,5
118,6
119,0
120,6
121,1
122,0
123,6
124,9
125,4
126,3
127,0
128,0
129,10
130,7
131,9
132,10
133,2
134,5
135,5
136,8
137,8
138,3
139,6
140,6
141,5
142,10
143,1
144,6
145,2
146,1
147,9
148,9
149,3
150,10
151,6
152,4
153,2
154,5
155,7
156,10
157,5
158,2
159,1
160,10
161,0
162,0
163,2
164,8
165,3
166,7
167,2
168,6
169,5
170,1
171,3
172,9
173,4
174,2
175,0
176,6
177,10
178,4
179,3
180,3
181,6
182,10
183,7
184,7
185,5
186,10
187,2
188,6
189,2
190,9
191,10
192,7
193,5
194,9
195,7
196,2
197,8
198,10
199,4
200,0
201,6
202,9
203,10
204,1
205,8
206,9
207,6
208,5
209,5
210,8
211,10
212,7
213,7
214,2
215,10
216,2
217,8
218,3
219,5
220,10
221,6
222,5
223,3
224,8
225,6
226,5
227,5
228,4
229,9
230,5
231,5
232,6
233,9
234,6
235,0
236,4
237,1
238,5
239,7
240,10
241,3
242,7
243,0
244,6
245,8
246,7
247,6
248,5
249,9
250,4
251,0
252,8
253,7
254,5
255,5
256,3
257,1
258,8
259,5
260,10
261,1
262,3
263,2
264,10
265,6
266,5
267,4
268,2
269,5
270,5
271,10
272,8
273,0
274,6
275,8
276,3
277,1
278,7
279,2
280,5
281,8
282,10
283,5
284,0
285,2
286,0
287,5
288,5
289,9
290,9
291,2
292,2
293,7
294,3
295,5
296,5
297,3
298,4
299,3
300,2
301,6
302,1
303,5
304,3
305,1
306,4
307,10
308,1
309,2
310,8
311,3
312,5
313,2
314,5
315,7
316,7
317,0
318,5
319,6
320,2
321,5
322,10
323,7
324,1
325,8
326,7
327,0
328,0
329,7
330,3
331,7
332,9
333,4
334,6
335,3
336,3
337,8
338,1
339,4
340,5
341,5
342,2
343,6
344,10
345,10
346,7
347,5
348,1
349,4
350,2
351,4
352,3
353,10
354,4
355,3
356,0
357,3
358,10
359,3
360,7
361,2
362,3
363,10
364,10
365,1
366,10
367,10
368,3
369,10
370,6
371,0
372,5
373,1
374,3
375,4
376,0
377,2
378,1
379,4
380,10
381,4
382,10
383,7
384,10
385,8
386,10
387,1
388,2
389,0
390,0
391,1
392,6
393,1
394,5
395,5
396,7
397,8
398,5
399,9
400,5
401,10
402,8
403,0
404,6
405,2
406,5
407,6
408,5
409,5
410,8
411,7
412,4
413,0
414,4
415,0
416,1
417,10
418,3
419,7
420,3
421,3
422,9
423,8
424,2
425,9
426,9
427,5
428,10
429,0
430,8
431,7
432,2
433,4
434,10
435,7
436,2
437,8
438,5
439,10
440,7
441,3
442,5
443,6
444,3
445,5
446,4
447,3
448,1
449,5
450,3
451,1
452,0
453,10
454,5
455,4
456,6
457,3
458,6
459,4
460,2
461,1
462,3
463,6
464,5
465,9
466,0
467,2
468,7
469,5
470,6
471,0
472,2
473,3
474,6
475,5
476,10
477,1
478,3
479,1
480,0
481,7
482,7
483,7
484,7
485,0
486,5
487,10
488,5
489,4
490,6
491,2
492,2
493,5
494,9
495,0
496,7
497,3
498,10
499,6
