index,n
0,2
1,10
2,3
3,3
4,1
5,9
6,8
7,10
8,2
9,0
10,6
11,3
12,0
13,0
14,8
15,0
16,9
17,4
18,2
19,0
20,9
21,8
22,5
23,0
24,6
25,7
26,0
27,7
28,7
29,8
30,8
31,10
32,5
33,3
34,9
35,6
36,5
37,7
38,7
39,6
40,3
41,8
42,0
43,7
44,5
45,7
46,3
47,4
48,9
49,6
50,10
51,8
52,6
53,9
54,1
55,3
56,5
57,2
58,9
59,1
60,1
61,2
62,6
63,2
64,6
65,5
66,3
67,1
68,1
69,0
70,6
71,5
72,10
73,7
74,3
75,10
76,3
77,0
78,4
79,8
80,2
81,8
82,10
83,4
84,8
85,6
86,3
87,2
88,1
89,4
90,10
91,7
92,7
93,3
94,9
95,3
96,0
97,6
98,2
99,6
100,7
101,8
102,4
103,6
104,6
105,7
106,4
107,6
108,9
109,8
110,9
111,1
112,6
113,0
114,6
115,0
116,6
117,3
118,10
119,3
120,5
121,9
122,6
123,4
124,4
125,10
126,9
127,10
128,9
129,8
130,10
131,0
132,0
133,1
134,4
135,5
136,2
137,10
138,4
139,2
140,9
141,7
142,6
143,6
144,0
145,2
146,1
147,1
148,7
149,0
150,3
151,4
152,8
153,2
154,2
155,4
156,3
157,9
158,3
159,5
160,0
161,2
162,9
163,8
164,3
165,3
166,8
167,4
168,9
169,0
170,3
171,10
172,4
173,1
174,1
175,3
176,3
177,10
178,0
179,3
180,8
181,9
182,3
183,8
184,0
185,2
186,10
187,1
188,9
189,3
190,9
191,9
192,4
193,2
194,4
195,9
196,0
197,7
198,10
199,0
200,8
201,1
202,10
203,6
204,9
205,5
206,7
207,1
208,7
209,4
210,4
211,8
212,8
213,4
214,1
215,10
216,2
217,7
218,7
219,8
220,5
221,1
222,5
223,8
224,9
225,8
226,5
227,0
228,5
229,4
230,6
231,4
232,2
233,0
234,8
235,6
236,7
237,0
238,0
239,5
240,10
241,1
242,7
243,5
244,9
245,8
246,1
247,6
248,7
249,9
250,2
251,10
252,1
253,8
254,4
255,7
256,10
257,4
258,8
259,9
260,5
261,5
262,2
263,1
264,6
265,2
266,5
267,3
268,2
269,9
270,8
271,9
272,2
273,1
274,4
275,9
276,5
277,0
278,3
279,8
280,7
281,2
282,2
283,10
284,2
285,1
286,3
287,4
288,8
289,9
290,7
291,7
292,8
293,4
294,4
295,0
296,1
297,7
298,6
299,0
300,1
301,10
302,9
303,4
304,4
305,3
306,0
307,2
308,4
309,7
310,6
311,7
312,8
313,2
314,7
315,8
316,4
317,10
318,2
319,5
320,4
321,0
322,7
323,3
324,7
325,0
326,3
327,8
328,1
329,3
330,7
331,9
332,5
333,2
334,1
335,10
336,1
337,9
338,8
339,5
340,1
341,9
342,3
343,7
344,0
345,3
346,6
347,7
348,9
349,3
350,8
351,8
352,5
353,8
354,4
355,9
356,3
357,7
358,4
359,1
360,4
361,4
362,7
363,5
364,2
365,5
366,5
367,1
368,3
369,8
370,0
371,10
372,0
373,5
374,8
375,2
376,7
377,6
378,9
379,3
380,10
381,7
382,5
383,1
384,6
385,2
386,8
387,7
388,7
389,3
390,4
391,5
392,3
393,5
394,1
395,1
396,5
397,5
398,4
399,6
400,5
401,6
402,5
403,3
404,7
405,5
406,9
407,2
408,7
409,6
410,6
411,7
412,3
413,1
414,8
415,7
416,10
417,4
418,4
419,8
420,8
421,1
422,5
423,6
424,6
425,7
426,9
427,10
428,6
429,2
430,10
431,3
432,6
433,4
434,9
435,4
436,7
437,10
438,5
439,10
440,3
441,10
442,4
443,2
444,0
445,8
446,8
447,3
448,8
449,0
450,7
451,9
452,1
453,7
454,4
455,2
456,0
457,9
458,3
459,9
460,6
461,8
462,0
463,10
464,1
465,2
466,0
467,9
468,1
469,8
470,7
471,9
472,8
473,2
474,0
475,8
476,4
477,4
478,5
479,10
480,9
481,2
482,2
483,0
484,8
485,8
486,5
487,1
488,0
489,10
490,4
491,7
492,4
493,1
494,3
495,5
496,5
497,1
498,4
499,7
