index,n
0,8
1,8
2,9
3,3
4,0
5,10
6,8
7,7
8,0
9,0
10,0
11,4
12,0
13,1
14,9
15,5
16,3
17,0
18,3
19,9
20,7
21,9
22,0
23,1
24,4
25,9
26,8
27,4
28,10
29,8
30,9
31,9
32,0
33,5
34,0
35,7
36,8
37,0
38,1
39,4
40,7
41,7
42,5
43,10
44,3
45,9
46,6
47,4
48,6
49,10
50,6
51,2
52,10
53,9
54,8
55,0
56,7
57,8
58,2
59,5
60,7
61,9
62,5
63,0
64,9
65,10
66,0
67,2
68,8
69,3
70,3
71,4
72,1
73,4
74,10
75,4
76,5
77,0
78,5
79,2
80,10
81,2
82,2
83,9
84,9
85,5
86,3
87,7
88,5
89,3
90,10
91,6
92,7
93,0
94,1
95,8
96,6
97,9
98,2
99,6
100,10
101,2
102,5
103,4
104,0
105,4
106,4
107,7
108,5
109,7
110,2
111,8
112,0
113,8
114,9
115,10
116,6
117,3
118,10
119,8
120,4
121,8
122,9
123,7
124,6
125,10
126,9
127,3
128,3
129,5
130,1
131,6
132,6
133,10
134,9
135,9
136,2
137,2
138,6
139,5
140,5
141,3
142,5
143,9
144,9
145,0
146,0
147,0
148,4
149,1
150,9
151,6
152,9
153,9
154,8
155,9
156,7
157,0
158,7
159,6
160,7
161,9
162,7
163,0
164,4
165,2
166,9
167,9
168,5
169,9
170,10
171,1
172,4
173,4
174,9
175,3
176,5
177,2
178,8
179,1
180,2
181,3
182,4
183,8
184,7
185,0
186,5
187,3
188,4
189,4
190,2
191,1
192,4
193,9
194,0
195,4
196,3
197,10
198,7
199,0
200,2
201,8
202,6
203,10
204,9
205,2
206,7
207,1
208,9
209,1
210,8
211,2
212,8
213,6
214,1
215,5
216,1
217,6
218,7
219,2
220,7
221,10
222,9
223,3
224,8
225,4
226,9
227,1
228,3
229,0
230,5
231,1
232,1
233,2
234,0
235,3
236,5
237,1
238,0
239,8
240,6
241,6
242,6
243,4
244,2
245,2
246,8
247,3
248,2
249,8
250,3
251,4
252,5
253,6
254,6
255,7
256,6
257,6
258,1
259,8
260,9
261,2
262,5
263,1
264,7
265,2
266,2
267,9
268,7
269,2
270,4
271,7
272,0
273,5
274,4
275,9
276,5
277,0
278,7
279,1
280,10
281,4
282,3
283,9
284,4
285,4
286,8
287,2
288,2
289,2
290,7
291,1
292,3
293,8
294,7
295,9
296,0
297,4
298,6
299,0
300,9
301,9
302,9
303,2
304,3
305,7
306,8
307,9
308,3
309,1
310,1
311,0
312,3
313,2
314,9
315,7
316,10
317,3
318,3
319,0
320,6
321,3
322,8
323,1
324,6
325,10
326,3
327,6
328,5
329,5
330,2
331,10
332,1
333,3
334,3
335,7
336,3
337,5
338,3
339,2
340,4
341,6
342,0
343,7
344,2
345,1
346,7
347,4
348,5
349,2
350,0
351,3
352,2
353,7
354,1
355,9
356,5
357,9
358,7
359,7
360,7
361,6
362,4
363,3
364,10
365,5
366,8
367,6
368,3
369,1
370,0
371,10
372,5
373,7
374,0
375,2
376,9
377,4
378,7
379,10
380,4
381,6
382,3
383,10
384,7
385,3
386,9
387,7
388,7
389,2
390,8
391,4
392,9
393,7
394,6
395,0
396,2
397,0
398,1
399,0
400,10
401,8
402,5
403,1
404,4
405,4
406,5
407,4
408,3
409,9
410,10
411,6
412,7
413,4
414,4
415,8
416,3
417,2
418,7
419,6
420,7
421,8
422,10
423,8
424,5
425,7
426,5
427,9
428,2
429,6
430,8
431,6
432,6
433,7
434,6
435,7
436,6
437,10
438,6
439,2
440,3
441,10
442,4
443,1
444,6
445,5
446,5
447,8
448,1
449,6
450,1
451,5
452,3
453,1
454,10
455,8
456,10
457,5
458,4
459,3
460,8
461,5
462,5
463,4
464,7
465,9
466,2
467,3
468,7
469,5
470,6
471,7
472,0
473,9
474,7
475,5
476,1
477,2
478,6
479,9
480,5
481,9
482,3
483,2
484,7
485,4
486,8
487,7
488,10
489,5
490,6
491,2
492,10
493,3
494,4
495,5
496,6
497,1
498,5
499,4
