index,n
0,9
1,5
2,6
3,1
4,7
5,9
6,10
7,3
8,5
9,7
10,0
11,1
12,10
13,0
14,6
15,5
16,7
17,8
18,3
19,1
20,3
21,0
22,7
23,6
24,0
25,9
26,3
27,0
28,6
29,10
30,2
31,3
32,4
33,6
34,7
35,5
36,9
37,7
38,9
39,0
40,7
41,5
42,7
43,1
44,9
45,4
46,2
47,9
48,2
49,8
50,6
51,6
52,1
53,1
54,2
55,8
56,9
57,8
58,3
59,7
60,7
61,1
62,7
63,9
64,4
65,9
66,9
67,7
68,10
69,8
70,5
71,4
72,4
73,5
74,0
75,7
76,5
77,6
78,0
79,10
80,2
81,8
82,7
83,3
84,1
85,9
86,2
87,0
88,5
89,0
90,6
91,9
92,10
93,7
94,5
95,7
96,4
97,0
98,9
99,6
100,1
101,1
102,8
103,0
104,10
105,1
106,9
107,5
108,7
109,1
110,3
111,0
112,7
113,1
114,2
115,4
116,4
117,0
118,6
119,7
120,0
121,9
122,0
123,9
124,0
125,5
126,3
127,10
128,9
129,9
130,6
131,0
132,9
133,2
134,1
135,9
136,7
137,2
138,0
139,2
140,4
141,7
142,5
143,10
144,0
145,8
146,4
147,0
148,9
149,5
150,3
151,0
152,9
153,0
154,9
155,6
156,1
157,4
158,8
159,1
160,4
161,6
162,6
163,9
164,7
165,5
166,2
167,4
168,8
169,6
170,5
171,10
172,0
173,6
174,9
175,7
176,4
177,3
178,2
179,10
180,6
181,6
182,0
183,8
184,1
185,7
186,8
187,2
188,5
189,6
190,2
191,6
192,4
193,4
194,4
195,10
196,10
197,1
198,3
199,9
200,6
201,2
202,6
203,2
204,6
205,7
206,0
207,8
208,1
209,4
210,2
211,0
212,3
213,9
214,4
215,3
216,3
217,7
218,6
219,10
220,3
221,4
222,0
223,9
224,8
225,8
226,9
227,6
228,5
229,7
230,8
231,9
232,2
233,8
234,8
235,6
236,1
237,5
238,8
239,9
240,0
241,5
242,7
243,7
244,4
245,10
246,3
247,7
248,1
249,7
250,6
251,7
252,4
253,7
254,10
255,10
256,4
257,6
258,4
259,6
260,6
261,6
262,1
263,5
264,0
265,7
266,8
267,6
268,4
269,7
270,7
271,6
272,2
273,5
274,9
275,10
276,4
277,3
278,4
279,4
280,1
281,10
282,10
283,7
284,1
285,10
286,1
287,3
288,8
289,1
290,4
291,4
292,7
293,10
294,10
295,5
296,10
297,2
298,6
299,5
300,4
301,5
302,3
303,3
304,7
305,7
306,1
307,6
308,5
309,10
310,0
311,7
312,7
313,6
314,7
315,4
316,9
317,5
318,2
319,1
320,4
321,8
322,8
323,4
324,6
325,5
326,6
327,7
328,0
329,10
330,6
331,9
332,1
333,6
334,6
335,6
336,7
337,7
338,7
339,7
340,0
341,4
342,2
343,5
344,8
345,4
346,1
347,1
348,10
349,9
350,3
351,4
352,1
353,7
354,0
355,7
356,9
357,7
358,3
359,2
360,7
361,0
362,9
363,6
364,8
365,1
366,3
367,3
368,8
369,5
370,9
371,1
372,7
373,3
374,8
375,0
376,3
377,3
378,5
379,2
380,4
381,3
382,6
383,0
384,3
385,6
386,10
387,8
388,6
389,7
390,10
391,0
392,8
393,9
394,8
395,8
396,10
397,4
398,8
399,9
400,9
401,2
402,6
403,9
404,10
405,7
406,2
407,5
408,0
409,8
410,5
411,4
412,4
413,0
414,3
415,6
416,9
417,7
418,9
419,0
420,3
421,3
422,7
423,5
424,5
425,5
426,3
427,1
428,5
429,5
430,9
431,9
432,9
433,1
434,8
435,5
436,3
437,9
438,2
439,1
440,8
441,0
442,2
443,8
444,6
445,10
446,7
447,6
448,4
449,7
450,3
451,10
452,4
453,9
454,3
455,7
456,10
457,2
458,2
459,6
460,7
461,10
462,9
463,6
464,7
465,2
466,3
467,1
468,5
469,8
470,10
471,6
472,6
473,6
474,8
475,0
476,5
477,3
478,0
479,4
480,2
481,8
482,7
483,6
484,8
485,4
486,3
487,0
488,1
489,1
490,0
491,10
492,6
493,8
494,9
495,1
496,9
497,8
498,6
499,2
