index,n
0,7
1,9
2,5
3,10
4,5
5,5
6,0
7,4
8,7
9,9
10,8
11,5
12,0
13,4
14,3
15,10
16,8
17,2
18,4
19,7
20,1
21,2
22,4
23,4
24,5
25,4
26,8
27,0
28,9
29,4
30,0
31,10
32,7
33,6
34,2
35,7
36,10
37,7
38,4
39,0
40,9
41,7
42,1
43,8
44,0
45,8
46,8
47,4
48,10
49,6
50,7
51,1
52,2
53,0
54,4
55,6
56,8
57,3
58,9
59,10
60,9
61,7
62,6
63,8
64,8
65,4
66,0
67,1
68,7
69,3
70,8
71,10
72,5
73,8
74,10
75,5
76,4
77,5
78,3
79,1
80,5
81,5
82,9
83,1
84,6
85,3
86,4
87,6
88,9
89,6
90,4
91,4
92,3
93,10
94,8
95,5
96,8
97,0
98,3
99,1
100,3
101,4
102,0
103,8
104,0
105,1
106,10
107,2
108,6
109,7
110,8
111,5
112,3
113,1
114,10
115,6
116,4
117,10
118,9
119,6
120,3
121,0
122,8
123,4
124,6
125,10
126,3
127,3
128,2
129,7
130,3
131,9
132,2
133,3
134,10
135,6
136,10
137,3
138,8
139,9
140,3
141,1
142,5
143,5
144,4
145,8
146,3
147,2
148,4
149,4
150,6
151,3
152,9
153,2
154,3
155,4
156,2
157,1
158,8
159,2
160,2
161,2
162,5
163,8
164,2
165,10
166,3
167,2
168,0
169,5
170,3
171,5
172,9
173,2
174,5
175,7
176,6
177,6
178,10
179,2
180,5
181,6
182,5
183,2
184,1
185,9
186,6
187,5
188,0
189,2
190,2
191,4
192,6
193,1
194,4
195,2
196,7
197,8
198,6
199,8
200,7
201,6
202,6
203,10
204,1
205,0
206,0
207,4
208,8
209,10
210,8
211,10
212,6
213,7
214,6
215,0
216,2
217,8
218,6
219,8
220,8
221,10
222,0
223,8
224,0
225,10
226,1
227,2
228,1
229,0
230,9
231,9
232,6
233,8
234,2
235,5
236,4
237,6
238,5
239,4
240,1
241,8
242,4
243,1
244,1
245,4
246,5
247,5
248,0
249,0
250,8
251,5
252,8
253,3
254,7
255,8
256,4
257,10
258,10
259,9
260,9
261,8
262,3
263,9
264,5
265,8
266,5
267,0
268,6
269,2
270,5
271,3
272,0
273,10
274,2
275,0
276,6
277,5
278,6
279,6
280,4
281,9
282,4
283,5
284,0
285,7
286,0
287,5
288,4
289,2
290,0
291,6
292,6
293,2
294,4
295,2
296,9
297,4
298,7
299,3
300,3
301,7
302,1
303,3
304,5
305,3
306,6
307,1
308,2
309,8
310,7
311,3
312,3
313,2
314,7
315,10
316,0
317,5
318,4
319,7
320,9
321,1
322,5
323,4
324,2
325,1
326,1
327,8
328,7
329,8
330,2
331,6
332,2
333,3
334,8
335,8
336,6
337,7
338,0
339,6
340,1
341,5
342,1
343,7
344,9
345,9
346,7
347,1
348,9
349,3
350,6
351,4
352,1
353,8
354,0
355,4
356,3
357,4
358,3
359,10
360,7
361,4
362,7
363,8
364,2
365,1
366,5
367,4
368,9
369,5
370,4
371,10
372,8
373,2
374,5
375,3
376,2
377,2
378,2
379,3
380,8
381,9
382,7
383,1
384,4
385,8
386,10
387,9
388,8
389,1
390,0
391,4
392,6
393,9
394,8
395,9
396,0
397,3
398,4
399,6
400,2
401,5
402,2
403,8
404,4
405,5
406,7
407,5
408,8
409,2
410,0
411,6
412,10
413,3
414,2
415,5
416,5
417,2
418,5
419,3
420,4
421,0
422,4
423,5
424,3
425,1
426,2
427,6
428,9
429,1
430,9
431,2
432,8
433,8
434,1
435,10
436,10
437,1
438,4
439,4
440,10
441,1
442,6
443,8
444,2
445,5
446,6
447,5
448,8
449,9
450,8
451,2
452,3
453,1
454,2
455,7
456,7
457,5
458,10
459,6
460,1
461,2
462,1
463,5
464,6
465,4
466,8
467,2
468,7
469,5
470,0
471,4
472,4
473,0
474,2
475,9
476,9
477,9
478,9
479,5
480,9
481,3
482,8
483,3
484,5
485,0
486,10
487,10
488,6
489,7
490,9
491,5
492,10
493,8
494,6
495,2
496,9
497,9
498,2
499,10
