index,n
0,0
1,0
2,5
3,10
4,1
5,5
6,1
7,5
8,10
9,10
10,4
11,6
12,6
13,5
14,8
15,2
16,5
17,0
18,7
19,0
20,3
21,3
22,7
23,4
24,0
25,0
26,3
27,6
28,4
29,6
30,10
31,3
32,1
33,7
34,0
35,9
36,7
37,6
38,1
39,6
40,4
41,7
42,1
43,6
44,8
45,10
46,2
47,5
48,7
49,4
50,7
51,3
52,9
53,9
54,9
55,2
56,8
57,6
58,8
59,4
60,1
61,8
62,8
63,8
64,6
65,2
66,2
67,0
68,9
69,5
70,8
71,6
72,0
73,0
74,3
75,2
76,3
77,0
78,3
79,5
80,10
81,3
82,8
83,0
84,10
85,10
86,1
87,5
88,7
89,4
90,2
91,4
92,6
93,8
94,9
95,5
96,6
97,3
98,3
99,3
100,0
101,2
102,1
103,10
104,1
105,9
106,6
107,0
108,4
109,6
110,8
111,8
112,3
113,6
114,6
115,4
116,6
117,9
118,1
119,4
120,5
121,8
122,5
123,6
124,6
125,5
126,0
127,4
128,10
129,10
130,3
131,4
132,8
133,0
134,4
135,8
136,6
137,7
138,10
139,7
140,7
141,6
142,7
143,5
144,8
145,7
146,4
147,7
148,3
149,8
150,10
151,3
152,10
153,9
154,8
155,2
156,10
157,6
158,3
159,4
160,3
161,4
162,10
163,5
164,1
165,10
166,1
167,1
168,4
169,2
170,9
171,0
172,7
173,4
174,2
175,2
176,9
177,10
178,7
179,3
180,9
181,3
182,9
183,0
184,1
185,7
186,4
187,1
188,4
189,4
190,6
191,0
192,7
193,0
194,7
195,8
196,6
197,4
198,7
199,8
200,6
201,7
202,5
203,0
204,10
205,5
206,9
207,4
208,1
209,6
210,3
211,2
212,7
213,1
214,7
215,7
216,4
217,10
218,8
219,3
220,8
221,4
222,8
223,3
224,0
225,1
226,10
227,2
228,5
229,9
230,7
231,6
232,5
233,0
234,8
235,9
236,0
237,0
238,1
239,9
240,6
241,2
242,7
243,4
244,9
245,1
246,8
247,3
248,0
249,0
250,1
251,4
252,6
253,1
254,7
255,7
256,2
257,8
258,4
259,3
260,1
261,8
262,1
263,1
264,7
265,5
266,3
267,4
268,0
269,10
270,2
271,9
272,0
273,10
274,3
275,5
276,6
277,6
278,3
279,7
280,10
281,3
282,10
283,6
284,3
285,4
286,7
287,0
288,8
289,1
290,2
291,9
292,5
293,1
294,4
295,8
296,0
297,10
298,1
299,2
300,7
301,5
302,2
303,0
304,10
305,8
306,8
307,0
308,3
309,4
310,0
311,6
312,5
313,9
314,9
315,8
316,6
317,5
318,6
319,7
320,6
321,3
322,1
323,4
324,2
325,4
326,2
327,2
328,3
329,6
330,10
331,0
332,3
333,6
334,4
335,9
336,9
337,2
338,7
339,8
340,3
341,1
342,7
343,10
344,6
345,2
346,3
347,0
348,0
349,9
350,4
351,4
352,3
353,1
354,8
355,2
356,7
357,3
358,2
359,1
360,7
361,5
362,5
363,0
364,3
365,7
366,10
367,9
368,5
369,4
370,3
371,3
372,2
373,5
374,9
375,1
376,7
377,0
378,10
379,9
380,8
381,8
382,2
383,2
384,7
385,4
386,2
387,2
388,5
389,5
390,4
391,2
392,3
393,1
394,0
395,7
396,2
397,2
398,8
399,7
400,10
401,3
402,9
403,7
404,7
405,5
406,4
407,7
408,4
409,9
410,3
411,3
412,0
413,3
414,8
415,1
416,5
417,1
418,10
419,6
420,10
421,0
422,6
423,6
424,10
425,2
426,5
427,1
428,5
429,5
430,5
431,7
432,10
433,1
434,1
435,1
436,4
437,5
438,6
439,8
440,2
441,6
442,9
443,7
444,0
445,3
446,6
447,7
448,10
449,7
450,8
451,10
452,1
453,0
454,7
455,3
456,6
457,8
458,2
459,6
460,1
461,6
462,3
463,3
464,2
465,5
466,7
467,9
468,5
469,5
470,5
471,1
472,8
473,10
474,7
475,7
476,5
477,6
478,8
479,4
480,3
481,10
482,8
483,3
484,8
485,2
486,3
487,8
488,9
489,3
490,5
491,3
492,8
493,2
494,3
495,2
496,4
497,8
498,1
499,1
