index,n
0,2
1,4
2,10
3,5
4,7
5,4
6,8
7,6
8,9
9,5
10,9
11,9
12,2
13,10
14,3
15,10
16,7
17,2
18,6
19,2
20,3
21,2
22,10
23,8
24,6
25,8
26,4
27,4
28,1
29,4
30,0
31,6
32,1
33,10
34,8
35,8
36,7
37,5
38,9
39,1
40,8
41,3
42,6
43,5
44,7
45,3
46,1
47,6
48,3
49,7
50,10
51,0
52,0
53,0
54,2
55,9
56,3
57,7
58,3
59,9
60,10
61,8
62,10
63,10
64,6
65,4
66,10
67,7
68,4
69,5
70,6
71,0
72,3
73,3
74,4
75,0
76,1
77,9
78,5
79,5
80,8
81,2
82,4
83,5
84,9
85,6
86,5
87,4
88,1
89,2
90,0
91,4
92,2
93,1
94,6
95,5
96,4
97,4
98,1
99,5
100,8
101,9
102,8
103,6
104,0
105,8
106,1
107,4
108,6
109,1
110,2
111,6
112,6
113,1
114,2
115,5
116,0
117,9
118,4
119,2
120,1
121,4
122,4
123,4
124,2
125,9
126,2
127,2
128,9
129,4
130,9
131,2
132,9
133,0
134,8
135,10
136,5
137,4
138,10
139,5
140,6
141,7
142,2
143,9
144,6
145,3
146,5
147,7
148,4
149,9
150,2
151,5
152,7
153,8
154,10
155,6
156,6
157,2
158,1
159,0
160,6
161,4
162,1
163,1
164,6
165,9
166,9
167,4
168,2
169,7
170,5
171,7
172,5
173,9
174,7
175,7
176,6
177,6
178,1
179,7
180,9
181,8
182,10
183,5
184,8
185,6
186,2
187,4
188,2
189,8
190,9
191,5
192,9
193,6
194,10
195,9
196,2
197,2
198,6
199,7
200,1
201,7
202,8
203,6
204,7
205,5
206,6
207,3
208,6
209,10
210,3
211,4
212,4
213,2
214,2
215,4
216,2
217,2
218,6
219,0
220,6
221,6
222,9
223,0
224,2
225,9
226,2
227,7
228,6
229,3
230,0
231,3
232,6
233,1
234,9
235,6
236,6
237,0
238,4
239,2
240,5
241,6
242,9
243,2
244,9
245,10
246,0
247,7
248,3
249,4
250,3
251,2
252,5
253,9
254,1
255,5
256,1
257,2
258,4
259,8
260,3
261,7
262,10
263,4
264,7
265,10
266,3
267,0
268,9
269,1
270,3
271,1
272,1
273,10
274,3
275,1
276,5
277,0
278,9
279,5
280,3
281,6
282,2
283,3
284,5
285,9
286,6
287,0
288,2
289,2
290,5
291,9
292,4
293,7
294,8
295,7
296,6
297,4
298,3
299,6
300,3
301,1
302,6
303,4
304,9
305,5
306,9
307,3
308,1
309,3
310,6
311,10
312,8
313,1
314,2
315,1
316,6
317,3
318,7
319,3
320,9
321,8
322,1
323,9
324,6
325,3
326,0
327,2
328,2
329,9
330,2
331,4
332,6
333,2
334,2
335,5
336,7
337,8
338,5
339,3
340,9
341,5
342,10
343,5
344,5
345,4
346,0
347,4
348,2
349,8
350,0
351,2
352,6
353,1
354,5
355,7
356,1
357,10
358,3
359,9
360,3
361,2
362,10
363,2
364,6
365,8
366,8
367,3
368,8
369,9
370,10
371,4
372,4
373,9
374,9
375,10
376,3
377,7
378,3
379,6
380,1
381,10
382,5
383,5
384,9
385,6
386,3
387,1
388,2
389,0
390,2
391,0
392,8
393,8
394,4
395,10
396,6
397,1
398,3
399,1
400,7
401,4
402,0
403,2
404,2
405,0
406,3
407,5
408,5
409,7
410,5
411,10
412,6
413,4
414,7
415,10
416,8
417,7
418,3
419,0
420,9
421,0
422,0
423,4
424,6
425,7
426,0
427,10
428,1
429,6
430,10
431,2
432,6
433,7
434,7
435,3
436,5
437,5
438,9
439,8
440,1
441,8
442,6
443,2
444,5
445,6
446,6
447,3
448,10
449,3
450,0
451,2
452,5
453,9
454,6
455,7
456,10
457,4
458,10
459,6
460,3
461,10
462,8
463,4
464,6
465,6
466,10
467,4
468,7
469,6
470,7
471,5
472,8
473,7
474,5
475,4
476,10
477,7
478,6
479,0
480,9
481,4
482,2
483,3
484,6
485,8
486,5
487,7
488,2
489,3
490,2
491,3
492,8
493,6
494,9
495,3
496,1
497,10
498,5
499,2
