index,n
0,5
1,8
2,8
3,4
4,7
5,4
6,0
7,8
8,2
9,7
10,10
11,0
12,2
13,6
14,3
15,4
16,9
17,6
18,10
19,4
20,0
21,6
22,4
23,9
24,10
25,8
26,5
27,3
28,1
29,1
30,5
31,6
32,5
33,9
34,4
35,9
36,2
37,1
38,7
39,6
40,5
41,2
42,4
43,10
44,2
45,6
46,3
47,3
48,4
49,7
50,5
51,7
52,3
53,9
54,7
55,5
56,4
57,6
58,0
59,1
60,1
61,8
62,8
63,0
64,2
65,1
66,10
67,3
68,0
69,0
70,2
71,7
72,9
73,0
74,3
75,10
76,2
77,1
78,7
79,8
80,6
81,9
82,8
83,5
84,5
85,9
86,8
87,10
88,1
89,9
90,4
91,2
92,1
93,1
94,5
95,8
96,10
97,0
98,8
99,1
100,0
101,10
102,6
103,0
104,6
105,9
106,5
107,4
108,4
109,3
110,8
111,2
112,0
113,4
114,0
115,9
116,1
117,9
118,7
119,4
120,6
121,2
122,2
123,10
124,7
125,2
126,0
127,7
128,9
129,4
130,0
131,8
132,2
133,1
134,3
135,3
136,8
137,6
138,3
139,2
140,0
141,3
142,2
143,10
144,5
145,1
146,5
147,5
148,8
149,2
150,5
151,8
152,3
153,1
154,8
155,2
156,9
157,10
158,3
159,2
160,9
161,2
162,6
163,10
164,4
165,2
166,10
167,3
168,7
169,5
170,3
171,8
172,0
173,2
174,9
175,8
176,2
177,2
178,9
179,3
180,8
181,3
182,10
183,5
184,9
185,1
186,8
187,8
188,10
189,2
190,2
191,10
192,9
193,3
194,10
195,10
196,6
197,3
198,2
199,0
200,8
201,0
202,0
203,2
204,6
205,1
206,3
207,10
208,9
209,3
210,7
211,8
212,5
213,9
214,7
215,9
216,10
217,1
218,9
219,8
220,1
221,3
222,3
223,9
224,10
225,8
226,9
227,9
228,9
229,8
230,2
231,8
232,10
233,5
234,8
235,10
236,9
237,5
238,10
239,7
240,1
241,8
242,6
243,6
244,5
245,5
246,6
247,7
248,9
249,10
250,10
251,0
252,9
253,0
254,2
255,9
256,1
257,8
258,7
259,4
260,0
261,5
262,9
263,6
264,3
265,2
266,9
267,1
268,9
269,7
270,9
271,9
272,6
273,8
274,4
275,9
276,10
277,3
278,4
279,8
280,2
281,10
282,9
283,3
284,7
285,2
286,7
287,7
288,7
289,4
290,3
291,8
292,8
293,4
294,6
295,0
296,0
297,0
298,7
299,3
300,3
301,1
302,1
303,4
304,9
305,3
306,6
307,3
308,6
309,2
310,1
311,6
312,4
313,10
314,0
315,8
316,9
317,5
318,1
319,4
320,5
321,5
322,3
323,6
324,3
325,8
326,3
327,4
328,7
329,10
330,6
331,6
332,10
333,1
334,10
335,6
336,5
337,9
338,4
339,7
340,6
341,1
342,4
343,4
344,0
345,8
346,7
347,5
348,8
349,10
350,7
351,10
352,9
353,10
354,2
355,8
356,0
357,3
358,0
359,8
360,9
361,2
362,8
363,8
364,2
365,6
366,4
367,9
368,5
369,10
370,5
371,2
372,5
373,4
374,8
375,6
376,0
377,2
378,0
379,3
380,8
381,8
382,1
383,2
384,2
385,5
386,10
387,3
388,3
389,6
390,10
391,0
392,10
393,9
394,3
395,4
396,0
397,6
398,6
399,1
400,8
401,3
402,6
403,8
404,4
405,6
406,9
407,5
408,5
409,1
410,1
411,0
412,3
413,2
414,7
415,2
416,4
417,2
418,1
419,3
420,0
421,0
422,8
423,10
424,9
425,0
426,9
427,0
428,6
429,8
430,9
431,1
432,4
433,6
434,2
435,0
436,6
437,6
438,6
439,7
440,4
441,1
442,4
443,3
444,0
445,10
446,10
447,0
448,0
449,3
450,4
451,8
452,2
453,0
454,0
455,0
456,0
457,6
458,0
459,10
460,6
461,10
462,10
463,3
464,5
465,10
466,7
467,9
468,0
469,10
470,6
471,8
472,8
473,1
474,1
475,7
476,0
477,9
478,10
479,8
480,7
481,2
482,1
483,3
484,9
485,6
486,3
487,2
488,4
489,4
490,8
491,9
492,3
493,0
494,2
495,7
496,6
497,8
498,0
499,4
