index,n
0,6
1,5
2,1
3,4
4,2
5,9
6,7
7,7
8,10
9,7
10,1
11,2
12,7
13,7
14,6
15,8
16,0
17,5
18,6
19,5
20,2
21,5
22,10
23,2
24,1
25,2
26,0
27,7
28,3
29,0
30,0
31,9
32,5
33,3
34,7
35,2
36,4
37,4
38,0
39,8
40,5
41,6
42,2
43,10
44,3
45,7
46,7
47,3
48,5
49,10
50,5
51,7
52,2
53,8
54,8
55,7
56,2
57,7
58,10
59,10
60,5
61,3
62,1
63,2
64,10
65,0
66,2
67,7
68,8
69,0
70,9
71,4
72,2
73,6
74,8
75,10
76,1
77,5
78,9
79,10
80,3
81,0
82,1
83,3
84,1
85,7
86,4
87,3
88,1
89,0
90,4
91,5
92,3
93,4
94,10
95,2
96,9
97,6
98,5
99,8
100,0
101,5
102,4
103,10
104,5
105,4
106,10
107,1
108,1
109,10
110,6
111,7
112,6
113,10
114,8
115,2
116,3
117,6
118,2
119,10
120,1
121,0
122,7
123,4
124,1
125,3
126,0
127,6
128,0
129,7
130,7
131,9
132,10
133,0
134,5
135,2
136,7
137,4
138,2
139,7
140,0
141,2
142,2
143,2
144,2
145,2
146,8
147,7
148,7
149,6
150,6
151,6
152,9
153,10
154,8
155,3
156,6
157,0
158,7
159,5
160,0
161,10
162,2
163,6
164,8
165,1
166,9
167,6
168,0
169,9
170,1
171,1
172,7
173,7
174,7
175,6
176,2
177,5
178,4
179,3
180,10
181,5
182,8
183,3
184,8
185,2
186,5
187,0
188,2
189,1
190,10
191,8
192,5
193,4
194,8
195,9
196,7
197,1
198,8
199,10
200,9
201,3
202,8
203,7
204,7
205,0
206,7
207,1
208,2
209,7
210,0
211,9
212,9
213,4
214,2
215,10
216,7
217,4
218,10
219,8
220,0
221,9
222,6
223,5
224,0
225,5
226,7
227,9
228,7
229,7
230,1
231,6
232,6
233,4
234,7
235,10
236,7
237,1
238,10
239,0
240,1
241,6
242,10
243,7
244,10
245,0
246,8
247,4
248,10
249,8
250,8
251,1
252,5
253,7
254,4
255,4
256,10
257,7
258,6
259,6
260,3
261,2
262,0
263,1
264,8
265,9
266,10
267,1
268,8
269,4
270,6
271,8
272,2
273,10
274,5
275,2
276,1
277,3
278,5
279,0
280,4
281,0
282,9
283,3
284,6
285,3
286,5
287,7
288,2
289,7
290,4
291,10
292,7
293,9
294,10
295,0
296,8
297,3
298,5
299,6
300,5
301,7
302,9
303,5
304,5
305,6
306,0
307,4
308,1
309,1
310,2
311,9
312,10
313,6
314,4
315,3
316,1
317,6
318,7
319,9
320,2
321,10
322,7
323,1
324,4
325,0
326,6
327,5
328,2
329,6
330,10
331,5
332,10
333,4
334,2
335,7
336,0
337,2
338,0
339,6
340,9
341,8
342,6
343,6
344,8
345,3
346,2
347,0
348,6
349,7
350,7
351,7
352,9
353,10
354,7
355,4
356,0
357,5
358,2
359,1
360,7
361,9
362,5
363,9
364,8
365,9
366,7
367,1
368,1
369,1
370,4
371,8
372,1
373,5
374,4
375,2
376,5
377,2
378,9
379,0
380,6
381,7
382,2
383,9
384,3
385,8
386,6
387,10
388,5
389,7
390,9
391,3
392,6
393,4
394,5
395,10
396,0
397,6
398,7
399,7
400,5
401,1
402,8
403,7
404,6
405,6
406,8
407,9
408,2
409,5
410,1
411,2
412,5
413,6
414,1
415,9
416,3
417,8
418,3
419,5
420,0
421,0
422,1
423,1
424,0
425,3
426,10
427,1
428,4
429,0
430,9
431,6
432,1
433,10
434,4
435,7
436,10
437,10
438,2
439,0
440,6
441,9
442,4
443,9
444,9
445,8
446,4
447,5
448,10
449,10
450,2
451,1
452,10
453,6
454,8
455,7
456,10
457,5
458,7
459,1
460,9
461,10
462,4
463,1
464,8
465,0
466,6
467,5
468,5
469,9
470,5
471,4
472,8
473,5
474,5
475,10
476,7
477,4
478,6
479,8
480,3
481,7
482,2
483,2
484,2
485,5
486,6
487,3
488,0
489,10
490,7
491,5
492,4
493,6
494,4
495,7
496,3
497,8
498,3
499,1
