index,n
0,6
1,5
2,5
3,0
4,9
5,8
6,0
7,3
8,6
9,7
10,10
11,10
12,0
13,10
14,1
15,2
16,4
17,8
18,0
19,5
20,6
21,4
22,7
23,6
24,0
25,10
26,1
27,9
28,9
29,3
30,4
31,7
32,9
33,5
34,8
35,5
36,0
37,0
38,1
39,7
40,3
41,5
42,5
43,1
44,8
45,5
46,2
47,1
48,10
49,5
50,1
51,4
52,10
53,10
54,4
55,5
56,7
57,0
58,3
59,5
60,4
61,3
62,6
63,1
64,8
65,4
66,4
67,6
68,0
69,1
70,10
71,9
72,5
73,2
74,7
75,7
76,7
77,0
78,5
79,10
80,5
81,0
82,3
83,6
84,7
85,8
86,4
87,3
88,9
89,7
90,5
91,5
92,10
93,7
94,6
95,1
96,10
97,8
98,8
99,9
100,8
101,9
102,8
103,3
104,0
105,7
106,2
107,10
108,0
109,10
110,10
111,8
112,6
113,8
114,1
115,3
116,2
117,7
118,1
119,10
120,4
121,0
122,7
123,3
124,0
125,4
126,9
127,2
128,10
129,9
130,9
131,10
132,3
133,5
134,2
135,4
136,7
137,9
138,9
139,10
140,1
141,5
142,3
143,8
144,5
145,5
146,0
147,6
148,5
149,9
150,3
151,4
152,4
153,5
154,0
155,7
156,0
157,5
158,0
159,9
160,2
161,2
162,7
163,2
164,10
165,0
166,7
167,9
168,8
169,9
170,8
171,3
172,0
173,10
174,1
175,1
176,0
177,4
178,7
179,7
180,6
181,5
182,4
183,2
184,3
185,10
186,0
187,8
188,9
189,3
190,3
191,5
192,2
193,2
194,2
195,9
196,7
197,4
198,10
199,5
200,5
201,1
202,4
203,7
204,4
205,0
206,4
207,7
208,9
209,5
210,9
211,0
212,5
213,9
214,1
215,9
216,10
217,6
218,6
219,5
220,4
221,9
222,5
223,0
224,0
225,5
226,4
227,9
228,5
229,0
230,7
231,10
232,0
233,0
234,0
235,3
236,9
237,10
238,7
239,10
240,7
241,5
242,5
243,9
244,0
245,0
246,1
247,3
248,10
249,3
250,8
251,5
252,9
253,9
254,9
255,3
256,9
257,8
258,2
259,6
260,9
261,2
262,8
263,9
264,8
265,7
266,6
267,2
268,0
269,4
270,0
271,10
272,8
273,9
274,7
275,2
276,9
277,4
278,4
279,7
280,3
281,5
282,6
283,5
284,10
285,5
286,6
287,5
288,1
289,8
290,2
291,0
292,0
293,9
294,4
295,10
296,3
297,1
298,3
299,10
300,4
301,1
302,6
303,5
304,2
305,6
306,7
307,10
308,6
309,5
310,2
311,9
312,10
313,1
314,9
315,9
316,9
317,3
318,10
319,9
320,4
321,3
322,10
323,10
324,6
325,1
326,4
327,2
328,2
329,4
330,2
331,3
332,8
333,4
334,0
335,8
336,5
337,5
338,10
339,1
340,7
341,7
342,8
343,3
344,3
345,6
346,7
347,7
348,6
349,0
350,3
351,1
352,5
353,8
354,4
355,2
356,0
357,6
358,6
359,5
360,5
361,0
362,10
363,3
364,4
365,6
366,8
367,3
368,6
369,0
370,1
371,2
372,10
373,0
374,3
375,5
376,5
377,2
378,7
379,8
380,6
381,7
382,0
383,10
384,9
385,4
386,9
387,6
388,1
389,6
390,5
391,7
392,8
393,0
394,1
395,7
396,3
397,9
398,9
399,1
400,7
401,8
402,3
403,1
404,3
405,7
406,5
407,2
408,1
409,4
410,5
411,0
412,8
413,9
414,10
415,6
416,8
417,0
418,2
419,3
420,8
421,3
422,7
423,9
424,3
425,10
426,7
427,2
428,8
429,10
430,3
431,1
432,5
433,6
434,2
435,1
436,7
437,7
438,5
439,4
440,1
441,1
442,3
443,1
444,5
445,9
446,6
447,5
448,2
449,5
450,2
451,4
452,4
453,8
454,3
455,0
456,7
457,3
458,4
459,4
460,7
461,9
462,6
463,10
464,0
465,1
466,10
467,3
468,1
469,3
470,1
471,4
472,0
473,0
474,4
475,3
476,0
477,5
478,4
479,8
480,1
481,4
482,6
483,5
484,9
485,2
486,8
487,2
488,10
489,4
490,6
491,3
492,3
493,4
494,6
495,8
496,5
497,3
498,9
499,5
