index,n
0,8
1,8
2,10
3,9
4,1
5,6
6,2
7,6
8,10
9,1
10,0
11,8
12,3
13,10
14,1
15,2
16,0
17,5
18,9
19,5
20,4
21,6
22,2
23,2
24,1
25,7
26,3
27,0
28,8
29,6
30,0
31,6
32,5
33,6
34,6
35,1
36,4
37,1
38,2
39,4
40,9
41,0
42,1
43,1
44,0
45,3
46,6
47,5
48,4
49,6
50,7
51,5
52,5
53,0
54,1
55,5
56,9
57,1
58,9
59,0
60,6
61,0
62,9
63,2
64,3
65,9
66,8
67,10
68,0
69,4
70,9
71,1
72,9
73,7
74,9
75,8
76,6
77,0
78,5
79,8
80,6
81,6
82,6
83,7
84,10
85,1
86,8
87,5
88,2
89,9
90,5
91,1
92,7
93,3
94,3
95,10
96,2
97,8
98,1
99,8
100,0
101,10
102,4
103,1
104,3
105,0
106,0
107,1
108,2
109,2
110,4
111,8
112,9
113,8
114,8
115,3
116,6
117,8
118,7
119,8
120,9
121,4
122,1
123,4
124,1
125,4
126,4
127,2
128,7
129,6
130,6
131,0
132,3
133,10
134,10
135,4
136,5
137,3
138,5
139,7
140,3
141,3
142,3
143,7
144,3
145,9
146,3
147,0
148,5
149,9
150,2
151,5
152,1
153,8
154,7
155,2
156,0
157,3
158,1
159,5
160,8
161,5
162,7
163,10
164,0
165,1
166,6
167,1
168,8
169,4
170,6
171,9
172,9
173,5
174,4
175,5
176,1
177,10
178,7
179,10
180,2
181,0
182,3
183,3
184,6
185,6
186,2
187,7
188,8
189,1
190,10
191,1
192,2
193,7
194,8
195,9
196,8
197,10
198,1
199,1
200,7
201,0
202,6
203,5
204,5
205,9
206,7
207,2
208,1
209,4
210,6
211,7
212,7
213,6
214,3
215,10
216,2
217,8
218,1
219,2
220,7
221,6
222,4
223,8
224,6
225,4
226,4
227,8
228,2
229,3
230,0
231,2
232,6
233,3
234,7
235,9
236,3
237,6
238,2
239,3
240,10
241,3
242,2
243,4
244,7
245,7
246,9
247,3
248,3
249,9
250,10
251,8
252,9
253,5
254,1
255,7
256,10
257,1
258,7
259,0
260,6
261,10
262,10
263,5
264,4
265,2
266,9
267,10
268,0
269,7
270,3
271,1
272,6
273,6
274,10
275,8
276,4
277,0
278,3
279,5
280,9
281,8
282,4
283,2
284,3
285,2
286,3
287,10
288,10
289,9
290,6
291,8
292,9
293,5
294,1
295,4
296,3
297,4
298,8
299,5
300,0
301,4
302,5
303,6
304,4
305,4
306,2
307,0
308,2
309,9
310,8
311,6
312,5
313,5
314,9
315,3
316,10
317,2
318,0
319,0
320,4
321,1
322,1
323,2
324,3
325,7
326,1
327,0
328,6
329,1
330,1
331,0
332,0
333,0
334,6
335,0
336,2
337,3
338,2
339,1
340,9
341,0
342,6
343,0
344,9
345,3
346,4
347,0
348,9
349,2
350,10
351,7
352,7
353,7
354,3
355,10
356,0
357,9
358,3
359,6
360,2
361,2
362,10
363,4
364,6
365,1
366,5
367,4
368,9
369,6
370,1
371,4
372,3
373,9
374,0
375,3
376,8
377,6
378,4
379,2
380,1
381,10
382,5
383,1
384,5
385,4
386,9
387,5
388,5
389,7
390,9
391,9
392,4
393,3
394,5
395,7
396,8
397,0
398,0
399,0
400,5
401,8
402,7
403,0
404,7
405,10
406,5
407,0
408,2
409,7
410,3
411,3
412,5
413,4
414,5
415,3
416,8
417,3
418,10
419,1
420,10
421,2
422,0
423,1
424,2
425,7
426,7
427,9
428,0
429,10
430,7
431,1
432,2
433,4
434,0
435,7
436,3
437,9
438,2
439,5
440,4
441,10
442,10
443,10
444,4
445,4
446,2
447,2
448,6
449,10
450,1
451,10
452,6
453,3
454,10
455,8
456,7
457,2
458,2
459,6
460,2
461,2
462,9
463,8
464,10
465,3
466,10
467,5
468,7
469,8
470,9
471,5
472,4
473,4
474,0
475,1
476,6
477,2
478,6
479,8
480,4
481,5
482,8
483,2
484,3
485,3
486,2
487,9
488,5
489,10
490,1
491,0
492,4
493,0
494,3
495,3
496,9
497,4
498,4
499,4
