index,n
0,8
1,4
2,9
3,0
4,2
5,5
6,1
7,2
8,0
9,3
10,5
11,10
12,10
13,6
14,10
15,10
16,4
17,5
18,2
19,6
20,0
21,1
22,9
23,8
24,8
25,2
26,5
27,0
28,0
29,4
30,7
31,10
32,6
33,9
34,8
35,8
36,5
37,10
38,7
39,7
40,7
41,2
42,2
43,10
44,4
45,7
46,8
47,7
48,3
49,6
50,9
51,7
52,10
53,9
54,8
55,8
56,7
57,9
58,3
59,9
60,7
61,6
62,2
63,2
64,8
65,9
66,6
67,8
68,6
69,6
70,10
71,10
72,3
73,6
74,8
75,3
76,7
77,8
78,2
79,9
80,0
81,4
82,2
83,1
84,3
85,9
86,6
87,9
88,6
89,6
90,4
91,7
92,9
93,10
94,9
95,6
96,2
97,8
98,8
99,9
100,1
101,5
102,4
103,5
104,9
105,2
106,7
107,1
108,2
109,7
110,8
111,3
112,2
113,8
114,4
115,5
116,9
117,1
118,0
119,9
120,6
121,0
122,4
123,9
124,8
125,2
126,8
127,10
128,10
129,4
130,6
131,5
132,0
133,3
134,7
135,5
136,4
137,5
138,4
139,3
140,10
141,3
142,0
143,10
144,2
145,3
146,6
147,0
148,10
149,6
150,9
151,8
152,1
153,3
154,2
155,5
156,10
157,4
158,0
159,3
160,0
161,0
162,3
163,8
164,3
165,2
166,5
167,1
168,2
169,2
170,6
171,10
172,4
173,4
174,2
175,6
176,10
177,7
178,4
179,7
180,1
181,5
182,1
183,6
184,1
185,2
186,8
187,6
188,7
189,1
190,1
191,6
192,1
193,4
194,4
195,10
196,6
197,4
198,3
199,6
200,5
201,2
202,3
203,9
204,4
205,8
206,5
207,0
208,3
209,1
210,1
211,3
212,9
213,6
214,10
215,2
216,5
217,7
218,3
219,6
220,0
221,3
222,4
223,0
224,1
225,1
226,9
227,0
228,8
229,9
230,4
231,0
232,6
233,5
234,2
235,3
236,5
237,4
238,10
239,7
240,1
241,1
242,6
243,10
244,6
245,1
246,3
247,5
248,7
249,10
250,6
251,10
252,0
253,3
254,4
255,4
256,4
257,0
258,0
259,1
260,5
261,5
262,7
263,0
264,8
265,4
266,3
267,6
268,8
269,5
270,8
271,6
272,9
273,0
274,6
275,5
276,4
277,4
278,10
279,2
280,10
281,7
282,6
283,4
284,4
285,8
286,10
287,7
288,7
289,8
290,0
291,0
292,9
293,8
294,10
295,3
296,4
297,3
298,0
299,1
300,10
301,5
302,4
303,2
304,7
305,7
306,1
307,10
308,5
309,2
310,4
311,7
312,3
313,8
314,7
315,6
316,10
317,4
318,5
319,1
320,1
321,9
322,3
323,8
324,9
325,9
326,3
327,5
328,8
329,4
330,4
331,4
332,6
333,7
334,10
335,0
336,9
337,3
338,8
339,6
340,9
341,1
342,7
343,10
344,8
345,3
346,0
347,10
348,8
349,3
350,4
351,6
352,2
353,0
354,1
355,3
356,3
357,5
358,4
359,0
360,9
361,5
362,4
363,9
364,7
365,7
366,7
367,4
368,5
369,9
370,0
371,7
372,3
373,9
374,6
375,6
376,4
377,4
378,9
379,10
380,0
381,0
382,0
383,0
384,3
385,0
386,7
387,4
388,1
389,6
390,2
391,0
392,5
393,8
394,2
395,4
396,1
397,4
398,6
399,4
400,4
401,6
402,10
403,3
404,10
405,2
406,1
407,7
408,4
409,7
410,10
411,9
412,6
413,9
414,1
415,2
416,7
417,0
418,3
419,1
420,3
421,10
422,5
423,1
424,7
425,2
426,1
427,5
428,8
429,8
430,8
431,3
432,1
433,0
434,6
435,8
436,10
437,3
438,0
439,0
440,7
441,6
442,5
443,8
444,10
445,10
446,2
447,3
448,3
449,4
450,1
451,10
452,10
453,7
454,10
455,9
456,9
457,4
458,5
459,4
460,3
461,4
462,1
463,10
464,9
465,8
466,9
467,8
468,5
469,5
470,1
471,6
472,7
473,2
474,9
475,6
476,1
477,4
478,6
479,2
480,4
481,0
482,9
483,9
484,8
485,7
486,4
487,4
488,1
489,2
490,8
491,3
492,9
493,3
494,9
495,6
496,2
497,8
498,10
499,10
