index,n
0,1
1,5
2,7
3,7
4,1
5,5
6,4
7,4
8,7
9,8
10,2
11,4
12,8
13,1
14,6
15,3
16,3
17,8
18,10
19,7
20,0
21,0
22,4
23,1
24,2
25,3
26,4
27,5
28,5
29,10
30,10
31,9
32,9
33,10
34,2
35,4
36,3
37,0
38,1
39,0
40,1
41,10
42,0
43,9
44,2
45,6
46,4
47,1
48,10
49,5
50,1
51,6
52,5
53,7
54,7
55,9
56,3
57,5
58,0
59,2
60,7
61,7
62,8
63,2
64,9
65,7
66,1
67,0
68,0
69,8
70,3
71,8
72,4
73,8
74,1
75,2
76,8
77,4
78,0
79,5
80,6
81,4
82,1
83,6
84,1
85,10
86,0
87,5
88,3
89,1
90,1
91,5
92,9
93,6
94,8
95,6
96,6
97,5
98,3
99,5
100,9
101,2
102,5
103,7
104,2
105,8
106,8
107,9
108,1
109,0
110,0
111,5
112,3
113,2
114,2
115,7
116,7
117,9
118,5
119,10
120,9
121,8
122,0
123,9
124,7
125,6
126,10
127,5
128,5
129,2
130,3
131,6
132,2
133,3
134,8
135,3
136,6
137,9
138,4
139,10
140,8
141,0
142,9
143,10
144,10
145,2
146,4
147,10
148,4
149,7
150,1
151,5
152,1
153,2
154,8
155,10
156,7
157,4
158,7
159,10
160,3
161,7
162,4
163,4
164,0
165,0
166,7
167,1
168,0
169,5
170,1
171,10
172,7
173,5
174,8
175,8
176,9
177,2
178,2
179,10
180,6
181,7
182,5
183,6
184,5
185,0
186,10
187,0
188,8
189,7
190,1
191,2
192,7
193,10
194,3
195,9
196,10
197,3
198,2
199,1
200,1
201,3
202,5
203,5
204,0
205,0
206,6
207,3
208,2
209,2
210,1
211,0
212,2
213,4
214,7
215,0
216,1
217,8
218,7
219,7
220,5
221,8
222,1
223,4
224,10
225,1
226,4
227,9
228,9
229,7
230,4
231,5
232,4
233,7
234,8
235,10
236,3
237,1
238,4
239,4
240,2
241,1
242,3
243,1
244,6
245,1
246,2
247,9
248,7
249,7
250,7
251,6
252,2
253,6
254,3
255,7
256,5
257,9
258,10
259,10
260,4
261,0
262,6
263,5
264,1
265,4
266,3
267,9
268,6
269,8
270,8
271,3
272,0
273,2
274,3
275,6
276,9
277,8
278,9
279,5
280,9
281,1
282,4
283,2
284,9
285,8
286,10
287,7
288,3
289,10
290,5
291,9
292,7
293,7
294,7
295,5
296,5
297,4
298,3
299,2
300,6
301,5
302,8
303,2
304,3
305,2
306,10
307,3
308,1
309,5
310,4
311,8
312,5
313,3
314,8
315,10
316,9
317,2
318,10
319,1
320,5
321,3
322,2
323,6
324,10
325,8
326,5
327,8
328,4
329,10
330,10
331,0
332,9
333,5
334,10
335,1
336,9
337,3
338,4
339,5
340,8
341,5
342,6
343,6
344,8
345,3
346,0
347,9
348,4
349,8
350,3
351,3
352,9
353,1
354,3
355,0
356,0
357,5
358,0
359,3
360,6
361,5
362,0
363,1
364,4
365,1
366,0
367,5
368,4
369,5
370,0
371,7
372,1
373,4
374,7
375,0
376,5
377,8
378,10
379,1
380,5
381,1
382,5
383,9
384,3
385,0
386,0
387,5
388,3
389,9
390,7
391,1
392,7
393,7
394,3
395,4
396,9
397,5
398,10
399,0
400,10
401,9
402,4
403,6
404,0
405,2
406,4
407,7
408,4
409,6
410,3
411,8
412,1
413,3
414,7
415,8
416,1
417,5
418,5
419,8
420,2
421,5
422,1
423,10
424,1
425,6
426,10
427,3
428,10
429,8
430,1
431,8
432,3
433,8
434,2
435,10
436,1
437,5
438,7
439,3
440,6
441,1
442,8
443,4
444,5
445,1
446,4
447,7
448,8
449,8
450,8
451,1
452,8
453,3
454,0
455,1
456,8
457,6
458,5
459,1
460,10
461,8
462,0
463,6
464,10
465,6
466,0
467,5
468,10
469,5
470,7
471,6
472,3
473,5
474,9
475,1
476,4
477,4
478,8
479,1
480,10
481,10
482,2
483,4
484,0
485,10
486,6
487,10
488,7
489,4
490,5
491,5
492,9
493,8
494,4
495,1
496,5
497,6
498,6
499,1
