index,n
0,0
1,3
2,9
3,8
4,8
5,5
6,1
7,7
8,4
9,7
10,6
11,2
12,5
13,2
14,10
15,2
16,4
17,1
18,7
19,10
20,10
21,7
22,5
23,10
24,9
25,5
26,0
27,2
28,9
29,4
30,1
31,3
32,2
33,4
34,10
35,6
36,4
37,0
38,9
39,0
40,7
41,10
42,8
43,9
44,6
45,3
46,7
47,3
48,4
49,0
50,4
51,6
52,5
53,0
54,1
55,9
56,4
57,0
58,1
59,8
60,8
61,5
62,8
63,4
64,3
65,7
66,7
67,2
68,3
69,2
70,2
71,8
72,7
73,9
74,0
75,5
76,6
77,2
78,5
79,5
80,6
81,8
82,7
83,7
84,5
85,8
86,3
87,6
88,10
89,9
90,0
91,5
92,8
93,2
94,2
95,9
96,3
97,2
98,10
99,7
100,4
101,5
102,6
103,7
104,6
105,7
106,4
107,5
108,10
109,5
110,2
111,4
112,1
113,4
114,4
115,2
116,2
117,0
118,8
119,7
120,2
121,2
122,1
123,5
124,2
125,5
126,8
127,8
128,5
129,7
130,7
131,7
132,6
133,3
134,4
135,9
136,8
137,6
138,0
139,3
140,2
141,0
142,9
143,3
144,0
145,0
146,7
147,5
148,0
149,10
150,2
151,3
152,4
153,6
154,6
155,5
156,7
157,10
158,9
159,3
160,8
161,4
162,5
163,7
164,2
165,6
166,4
167,10
168,8
169,4
170,10
171,8
172,6
173,8
174,7
175,2
176,1
177,6
178,2
179,2
180,7
181,9
182,3
183,6
184,10
185,3
186,2
187,9
188,0
189,6
190,5
191,1
192,8
193,4
194,10
195,6
196,2
197,4
198,10
199,5
200,5
201,8
202,7
203,8
204,0
205,2
206,2
207,7
208,3
209,0
210,5
211,9
212,5
213,0
214,8
215,1
216,0
217,1
218,8
219,2
220,6
221,2
222,4
223,6
224,9
225,7
226,0
227,0
228,7
229,4
230,3
231,5
232,6
233,4
234,0
235,2
236,0
237,9
238,10
239,5
240,0
241,2
242,7
243,2
244,0
245,7
246,6
247,6
248,1
249,4
250,3
251,7
252,10
253,0
254,4
255,2
256,9
257,6
258,8
259,3
260,0
261,5
262,10
263,9
264,2
265,4
266,9
267,9
268,5
269,8
270,6
271,6
272,5
273,10
274,7
275,2
276,2
277,10
278,5
279,6
280,2
281,5
282,4
283,2
284,2
285,2
286,10
287,1
288,4
289,2
290,0
291,9
292,0
293,3
294,3
295,4
296,1
297,7
298,1
299,7
300,8
301,1
302,4
303,9
304,5
305,2
306,6
307,7
308,4
309,6
310,10
311,6
312,9
313,3
314,8
315,6
316,3
317,1
318,3
319,3
320,4
321,5
322,9
323,0
324,4
325,3
326,6
327,0
328,8
329,7
330,3
331,6
332,7
333,9
334,9
335,0
336,6
337,6
338,10
339,1
340,0
341,3
342,10
343,6
344,4
345,8
346,4
347,9
348,9
349,2
350,10
351,9
352,5
353,6
354,0
355,8
356,7
357,2
358,0
359,5
360,4
361,9
362,5
363,1
364,9
365,3
366,9
367,2
368,1
369,7
370,4
371,0
372,10
373,1
374,9
375,0
376,1
377,5
378,2
379,5
380,1
381,6
382,4
383,5
384,9
385,10
386,6
387,7
388,10
389,2
390,6
391,8
392,7
393,2
394,3
395,8
396,0
397,4
398,0
399,5
400,2
401,10
402,1
403,4
404,5
405,6
406,7
407,7
408,5
409,7
410,5
411,4
412,0
413,6
414,2
415,8
416,8
417,6
418,9
419,1
420,5
421,2
422,1
423,2
424,10
425,5
426,2
427,5
428,3
429,3
430,2
431,3
432,4
433,10
434,6
435,2
436,0
437,7
438,8
439,5
440,8
441,1
442,9
443,8
444,3
445,2
446,6
447,10
448,10
449,4
450,8
451,10
452,3
453,3
454,6
455,4
456,1
457,8
458,3
459,3
460,6
461,4
462,6
463,5
464,5
465,3
466,2
467,10
468,5
469,9
470,0
471,5
472,7
473,4
474,6
475,6
476,4
477,5
478,2
479,5
480,4
481,5
482,8
483,10
484,1
485,6
486,1
487,8
488,4
489,7
490,9
491,3
492,8
493,8
494,4
495,2
496,4
497,0
498,10
499,7
