index,n
0,7
1,5
2,5
3,6
4,8
5,7
6,10
7,4
8,1
9,9
10,7
11,8
12,6
13,3
14,8
15,4
16,6
17,4
18,10
19,8
20,0
21,2
22,3
23,5
24,3
25,6
26,7
27,1
28,10
29,0
30,4
31,5
32,5
33,1
34,0
35,6
36,6
37,6
38,5
39,0
40,1
41,7
42,9
43,9
44,7
45,8
46,3
47,3
48,0
49,9
50,0
51,6
52,2
53,1
54,8
55,5
56,10
57,0
58,8
59,9
60,8
61,10
62,10
63,0
64,5
65,6
66,9
67,1
68,5
69,4
70,4
71,5
72,9
73,3
74,7
75,6
76,5
77,6
78,10
79,1
80,7
81,0
82,10
83,4
84,7
85,4
86,1
87,8
88,8
89,9
90,2
91,8
92,2
93,8
94,10
95,9
96,10
97,1
98,5
99,7
100,0
101,5
102,9
103,6
104,8
105,10
106,6
107,1
108,0
109,1
110,8
111,7
112,2
113,0
114,4
115,5
116,2
117,3
118,2
119,1
120,7
121,6
122,9
123,6
124,5
125,2
126,3
127,3
128,4
129,8
130,7
131,1
132,4
133,4
134,1
135,1
136,3
137,0
138,5
139,2
140,5
141,1
142,0
143,6
144,0
145,7
146,7
147,0
148,7
149,6
150,6
151,0
152,4
153,7
154,2
155,10
156,7
157,5
158,2
159,1
160,10
161,6
162,5
163,1
164,5
165,5
166,3
167,7
168,1
169,10
170,10
171,7
172,2
173,1
174,2
175,5
176,4
177,7
178,3
179,9
180,5
181,6
182,8
183,9
184,2
185,6
186,10
187,8
188,0
189,0
190,5
191,8
192,10
193,7
194,10
195,9
196,9
197,10
198,10
199,9
200,4
201,9
202,4
203,6
204,9
205,8
206,3
207,10
208,9
209,9
210,10
211,7
212,9
213,5
214,8
215,2
216,4
217,3
218,6
219,6
220,9
221,9
222,4
223,4
224,10
225,2
226,0
227,3
228,0
229,3
230,7
231,6
232,10
233,4
234,5
235,4
236,0
237,10
238,3
239,7
240,6
241,5
242,7
243,2
244,5
245,5
246,5
247,6
248,4
249,6
250,6
251,0
252,6
253,8
254,7
255,7
256,2
257,10
258,8
259,7
260,4
261,7
262,4
263,7
264,9
265,6
266,10
267,9
268,10
269,8
270,10
271,10
272,2
273,10
274,6
275,10
276,2
277,6
278,7
279,10
280,1
281,10
282,7
283,4
284,0
285,6
286,4
287,8
288,3
289,3
290,1
291,8
292,8
293,2
294,7
295,10
296,9
297,4
298,8
299,0
300,0
301,6
302,8
303,10
304,4
305,7
306,3
307,10
308,6
309,10
310,8
311,2
312,6
313,8
314,9
315,9
316,6
317,3
318,5
319,0
320,3
321,9
322,2
323,7
324,5
325,8
326,5
327,2
328,8
329,4
330,9
331,0
332,0
333,10
334,10
335,5
336,8
337,5
338,2
339,9
340,8
341,5
342,8
343,0
344,9
345,6
346,7
347,7
348,0
349,9
350,8
351,8
352,0
353,10
354,5
355,1
356,10
357,9
358,0
359,4
360,10
361,2
362,1
363,1
364,8
365,4
366,7
367,9
368,10
369,10
370,4
371,1
372,1
373,4
374,9
375,3
376,2
377,10
378,7
379,6
380,3
381,9
382,4
383,4
384,2
385,10
386,8
387,1
388,10
389,2
390,7
391,2
392,3
393,4
394,8
395,7
396,9
397,10
398,9
399,6
400,4
401,4
402,9
403,4
404,10
405,1
406,8
407,10
408,9
409,4
410,3
411,7
412,3
413,9
414,2
415,9
416,5
417,3
418,8
419,5
420,10
421,2
422,8
423,8
424,5
425,0
426,8
427,2
428,6
429,1
430,8
431,10
432,5
433,10
434,1
435,2
436,4
437,2
438,6
439,10
440,10
441,4
442,2
443,6
444,6
445,8
446,7
447,9
448,10
449,2
450,1
451,6
452,7
453,3
454,4
455,3
456,10
457,8
458,5
459,9
460,10
461,9
462,6
463,6
464,8
465,9
466,9
467,9
468,6
469,8
470,4
471,5
472,10
473,3
474,3
475,4
476,6
477,4
478,1
479,9
480,10
481,4
482,7
483,0
484,1
485,2
486,1
487,7
488,0
489,4
490,7
491,1
492,3
493,6
494,2
495,10
496,5
497,5
498,9
499,5
