index,n
0,2
1,7
2,1
3,4
4,9
5,7
6,3
7,4
8,2
9,6
10,2
11,6
12,5
13,10
14,4
15,8
16,1
17,0
18,4
19,3
20,9
21,9
22,10
23,0
24,4
25,4
26,4
27,1
28,5
29,1
30,8
31,1
32,0
33,6
34,10
35,1
36,1
37,0
38,7
39,0
40,8
41,5
42,3
43,9
44,7
45,2
46,0
47,8
48,0
49,6
50,4
51,4
52,1
53,8
54,8
55,5
56,10
57,3
58,4
59,9
60,0
61,0
62,5
63,2
64,9
65,8
66,1
67,0
68,2
69,6
70,1
71,0
72,5
73,1
74,0
75,8
76,9
77,1
78,10
79,1
80,6
81,7
82,0
83,5
84,1
85,9
86,6
87,0
88,1
89,0
90,9
91,1
92,4
93,7
94,1
95,2
96,8
97,6
98,10
99,1
100,8
101,7
102,2
103,6
104,4
105,6
106,5
107,1
108,1
109,1
110,8
111,0
112,1
113,2
114,2
115,5
116,2
117,1
118,1
119,1
120,10
121,10
122,4
123,8
124,10
125,6
126,6
127,7
128,10
129,3
130,7
131,3
132,3
133,9
134,4
135,9
136,6
137,10
138,8
139,3
140,10
141,4
142,10
143,8
144,4
145,0
146,9
147,6
148,4
149,9
150,6
151,2
152,5
153,0
154,7
155,7
156,0
157,7
158,6
159,9
160,6
161,0
162,7
163,2
164,5
165,1
166,0
167,4
168,1
169,10
170,6
171,6
172,2
173,10
174,9
175,9
176,8
177,9
178,6
179,9
180,2
181,2
182,4
183,7
184,5
185,7
186,9
187,3
188,6
189,7
190,10
191,7
192,9
193,8
194,10
195,0
196,2
197,3
198,6
199,9
200,5
201,7
202,10
203,2
204,8
205,8
206,8
207,8
208,6
209,0
210,6
211,5
212,9
213,9
214,4
215,1
216,9
217,8
218,1
219,9
220,1
221,7
222,2
223,9
224,3
225,8
226,8
227,8
228,4
229,2
230,10
231,2
232,6
233,8
234,8
235,6
236,7
237,8
238,1
239,5
240,4
241,7
242,2
243,1
244,9
245,5
246,2
247,6
248,0
249,6
250,7
251,8
252,6
253,8
254,2
255,9
256,1
257,2
258,8
259,10
260,9
261,0
262,4
263,5
264,5
265,7
266,10
267,0
268,8
269,3
270,8
271,3
272,2
273,5
274,10
275,6
276,7
277,8
278,0
279,6
280,2
281,9
282,10
283,0
284,7
285,4
286,8
287,7
288,2
289,10
290,9
291,8
292,9
293,7
294,3
295,9
296,9
297,7
298,0
299,3
300,6
301,7
302,6
303,8
304,8
305,6
306,0
307,10
308,2
309,5
310,3
311,3
312,2
313,4
314,0
315,4
316,0
317,4
318,4
319,1
320,9
321,5
322,7
323,0
324,6
325,5
326,10
327,7
328,3
329,2
330,4
331,5
332,8
333,6
334,1
335,5
336,9
337,3
338,0
339,10
340,2
341,2
342,6
343,10
344,2
345,6
346,7
347,8
348,7
349,4
350,8
351,6
352,5
353,0
354,0
355,9
356,8
357,6
358,3
359,2
360,8
361,8
362,6
363,6
364,8
365,5
366,6
367,10
368,8
369,8
370,10
371,5
372,5
373,6
374,10
375,9
376,5
377,9
378,2
379,2
380,4
381,6
382,4
383,0
384,4
385,10
386,8
387,1
388,7
389,4
390,9
391,0
392,4
393,8
394,9
395,6
396,8
397,0
398,2
399,8
400,0
401,0
402,4
403,3
404,2
405,10
406,7
407,8
408,1
409,1
410,6
411,4
412,3
413,8
414,3
415,5
416,8
417,6
418,9
419,9
420,2
421,6
422,6
423,5
424,9
425,8
426,10
427,6
428,6
429,0
430,0
431,7
432,9
433,10
434,8
435,4
436,1
437,5
438,6
439,7
440,9
441,4
442,2
443,0
444,1
445,8
446,8
447,9
448,1
449,6
450,2
451,7
452,3
453,8
454,1
455,7
456,0
457,8
458,1
459,0
460,5
461,0
462,9
463,8
464,0
465,4
466,8
467,8
468,8
469,10
470,9
471,7
472,4
473,0
474,2
475,6
476,4
477,4
478,0
479,8
480,3
481,2
482,8
483,3
484,9
485,2
486,0
487,6
488,7
489,4
490,2
491,9
492,7
493,10
494,10
495,0
496,1
497,5
498,9
499,6
